lack of oxygen to the blood during the infant's birth,infant methemoglobinemia,age of infant at disease presentation,thickening of the left ventricle,blood flow across the ductus arteriosus,mixing of oxygenated and deoxygenated blood,the state of the blood vessels in the lungs,low blood flow in the lungs,presence of an illness,low oxygen areas equally distributed around the body,hypoxia when breathing oxygen,level of CO2 in the body,having a chest x-ray,grunting in infants,report of having LVH,level of oxygen in the lower body,level of oxygen in the right up quadricep muscule,a document reporting high level of CO2 levels in blood,lung excessively filled with blood,report of infant grunting
-0.025326628626991855,0.010479002392985813,-0.011231506147355633,0.028412091391250654,-0.07380241196554503,-0.004044118635942809,0.08926604853700054,0.05091804679930882,-0.20313507832850478,0.08618399384148188,-0.061948223287128415,0.15217880486573954,-0.04968705477500886,0.04736231146482567,0.08175205658931581,0.03637954280227118,-0.011076103181844557,-0.272400818219096,-0.09827803251850381,0.006762725558012571
0.0009809853785967492,-0.06490398131806308,-0.1659972494751504,0.08930198266116492,-0.12621578040497766,-0.004793958993116805,0.0680749760506413,0.1687325142259084,-0.15683590931697955,-0.07911346846386877,0.01226313777710439,0.024480365071764022,0.07309020384597155,-0.14429135132202314,-0.19571690524247765,-0.001612487643186878,-0.055192524030715076,-0.03281300421278886,-0.0011370894633473579,-0.11518972039954764
0.07389665966966162,-0.0734641634879708,-0.081376879082392,0.01936794151747409,-0.12336491519895929,0.002814075511152446,-0.01295842132305345,-0.26213221049830404,0.1609733971893974,-0.19248853908808722,0.046586178504754466,-0.011705347999102509,0.11191575655097064,8.041099833165644e-05,0.003530681471479731,0.0630943831075306,-0.011936075718189472,-0.013808026785998651,-0.08715574048404867,0.06944226521615586
-0.003688133966580986,-0.10691126403746416,-0.005250934188546358,0.10365444633042024,-0.09229414715639747,-0.06452195176835714,-0.05043404190988966,-0.03649234909507983,-0.2059959969069665,0.057950234271322704,0.09325356724390442,-0.1781128864411842,0.009301382859880976,-0.23511771861128428,0.071895834066582,0.11898360689766949,-0.1660558703445989,0.14341695234810378,0.1310237055183157,-0.11697077008803512
-0.10097918593517322,0.09893409018616943,-0.011409291872433697,-0.05380507400479613,0.17674214153046253,0.13643243336414404,-0.15234323745347275,-0.0068981527906595425,0.13175830103132669,-0.05279282392618577,-0.05433671620851288,-0.07564762561977054,-0.12898625029030747,0.036024290315568044,-0.14456444303341706,0.10383293148456775,0.10030266796417811,-0.042051512592810245,0.09674328461910739,-0.006300771212313837
-0.06042205383955303,0.1564335825614973,0.1054185929013327,-0.00879482323987147,-0.00962788773598841,-0.0644902080689807,-0.18627349440625732,0.05647418701526055,-0.05382298104178368,0.12333751895555817,-0.021805712427382676,-0.2657628900738199,-0.019578528078991145,0.10937329094754236,-0.1035542292668785,0.0710854733836393,-0.00651638058058625,0.395555112437502,0.10809703046250065,0.10398267326574012
0.1042454419039004,-0.24227954347031821,-0.2945358898253534,0.27341392107123164,-0.08073882932911668,-0.13889704134002703,0.10070610879494851,-0.13063539111460654,-0.1750236557043009,0.024853465578412295,0.20299170462548885,0.07565460554319628,0.06446169408357977,-0.05314897402837765,0.16424741981219573,-0.17679986717003204,-0.09434761070985585,-0.13341482886540987,0.055764915959520295,0.15790153720885297
0.10964230014408671,-0.07738740777148949,-0.22338730487160097,0.010558507432197488,-0.007043758155200627,-0.06846059718303003,-0.016327594625350085,0.044721428923720136,-0.12175036529001661,0.13214062103695337,0.191260939223847,0.13298200118724698,-0.09692689617043344,-0.002379711356911049,0.005310110779532372,-0.007624568761939204,-0.10690128837375493,-0.18481216683264173,-0.04552335563070736,-0.05667804004032653
-0.11317937073021025,0.09104742015321748,-0.05829818797313584,-0.11464067804837208,0.10703615861678323,0.047740422899670176,-0.1912390912283896,-0.0022623190043669084,0.12642415209975943,0.14569387771690984,-0.01753998354808224,-0.209423602524995,-0.18472487345644772,0.0030033734944783716,-0.1975545121693197,0.06659725493230896,0.21798278946477695,0.13692568996852406,0.1366850191791727,0.050404957882294696
0.0763757188761173,0.0700621944937447,0.05833203569103029,-0.054271691702503164,0.1077177887878139,0.15405912812258427,-0.005987901274829566,0.110525608968614,-0.1163780591165021,-0.2159499524595426,0.004724052034671189,-0.05651475268283972,0.06363168107931928,-0.10244542607793815,-0.020499019584252976,-0.15888196158207382,-0.12526940673257095,0.17342668962387575,-0.05383815538883629,-0.20638875563834613
0.04920952848624162,-0.20363980751175764,-0.18209595508463336,-0.10183997698258831,-0.0965769754444676,-0.31790896008742237,0.3028530241296764,-0.13156159538446824,-0.14635025154036646,0.2871681057028593,0.22322171359192405,0.15925090681341544,0.36289489913101036,0.080990176375256,0.0017183468128083162,-0.11891961566143663,-0.000858494011952815,-0.2544827214841351,-0.25425006821359625,0.23722786670383572
-0.028689996480789473,0.058800768822903846,-0.06558204711470139,-0.10159427230936285,0.003641928393422665,0.05092013380151142,-0.013509111363661057,0.06125383344129056,0.3448503371003926,-0.16708654724873728,0.03193167212801158,-0.020373974400708074,0.025360928109347383,0.2312107956938815,-0.13512993957352848,-0.05607245087552481,-0.02048686192604121,-0.015496920049303569,-0.0023312405570036776,0.06880583772254426
0.000740629891018047,-0.15655834121626827,-0.16138338215212233,0.08779442173887562,-0.10109907130745314,-0.2795355036794692,0.1812339728785854,-0.23247597454019567,-0.0670675741980125,0.24289199542918946,0.24283774052256465,0.19216805774271806,0.07251547290697066,-0.10731475626958209,0.22204636346229603,0.048001383435616635,-0.2805707842258396,-0.25030047855598914,-0.11065487406667426,-0.0441457034813179
-0.05472057026967203,0.12711883336152796,0.13482399256281194,-0.11068023257768045,0.2327957651520522,0.09481527143040895,-0.04614115621676147,-0.052561996471849726,-0.05563636519089263,0.05502581853805123,-0.3084357448010612,0.0334661719556649,-0.03270200750088467,-0.0746581649526424,-0.10918994301428894,0.20582622824072846,0.22131028560176572,-0.04510647433738965,0.02660530575722024,-0.14046528096451566
-0.02014398889296913,-0.16628054140972068,-0.11529027135929332,0.046248082149314515,-0.21226459224632777,0.027980653731026803,0.12070319075197458,0.023546308245272485,-0.08952899947306525,-0.07189419762053055,0.003919668021730105,-0.08032671534373163,-0.09849535075712512,-0.04343516425741415,0.09797119081346052,0.05081426716493028,0.07172772377591244,0.04970869124078017,0.11778092246398335,0.10041682632568212
-0.030141857626577152,-0.057390732765489644,0.007748346180468747,0.07199660000359234,0.039993438977774326,-0.08450125068840811,0.04677747864097685,0.09242230802067562,-0.07162927252815299,0.07273899016625807,0.0789482587394337,0.13109743444195474,0.13278597154501573,0.04977538852959311,0.2040016384090148,-0.07137147318226028,-0.0666063878618767,0.008080651080742282,-0.05897084250189688,0.08283973169322417
-0.16817920303280595,0.036604443727987684,0.024663209658728102,-0.10054573044201819,0.1563699084145502,0.1801876714718277,-0.02049877505455973,-0.07211242049695453,-0.1287101360651898,-0.07378965280934675,-0.07810091207529851,-0.003044925757763923,0.028389429613753354,-0.07020212856671326,-0.0359039541286197,-0.12166065470686308,0.06450827050178214,-0.018941164378510306,0.03383435062164931,-0.1953674916743774
-0.22283227815106785,-0.02732498468825681,-0.2534898419687411,-0.029452252014795226,-0.0031024581538122535,0.04142695834433459,0.10426628217602765,-0.023452698105514546,-0.023867668022482483,-0.011768699522261436,-0.0720878825071541,0.18769771997973872,0.04640373923957439,0.009606966279831973,0.2808647185655091,0.05196684374886183,0.06166355363627199,-0.25007588428520083,-0.1266265805061292,-0.12445986613524852
0.06196109563289063,-0.02984677136429396,-0.10931424217866482,0.027339220733625158,-0.049859635628938956,0.038049895375355386,-0.06857261758573194,-0.2911689688347345,0.22697398122739043,-0.14325734926026,-0.12980546045500035,0.055251879273159346,0.08392254772792757,0.07787058464014807,0.0989209623020357,-0.031093712849036836,0.13383016676367807,0.10071184072148848,0.04080677865498359,0.20522420424561694
-0.02926887612352352,0.03149319466116215,-0.16259960932397372,-0.08997591860689064,-0.03831725405008031,-0.09068334723469607,-0.07353876826077933,0.10472319305294085,0.14387981541195355,-0.0007581516212926895,0.18655209277746798,-0.2268631184838134,-0.060264817873210044,0.12071623951183152,-0.075362498393977,-0.23045317471746007,0.01413617037721343,0.2353189341521616,0.0471661555317469,0.004802493488157755
-0.24163599911721528,0.13536786057339453,0.13667298980258571,-0.02198687421822728,0.2101056064327223,0.2753405928546009,-0.20739704292034056,0.02983821446896401,-0.06483052190110114,-0.19724136481238663,-0.11093971697090202,-0.29553419898923644,0.04777446229142529,-0.3110340809852047,0.0684227940865316,0.030799507999812147,0.18758753558368613,0.3963291771211064,-0.10095712278674272,-0.2954631666202144
0.011565126733805125,-0.15477091980256627,-0.1855157245744868,0.0859746628842524,-0.1029237729948013,-0.03790505927091313,0.25270140421125337,-0.04518208071102332,0.0023333788309744807,0.04244271746196435,0.1360990614129467,0.24462366703155555,0.13100756303031758,0.14257661130095783,0.1034566352392973,-0.09647042338764225,0.19519586018559876,-0.2567518301885138,-0.04983121932114424,0.2190335096006959
-0.0319462988394675,0.009331711097584558,-0.06067863630502127,0.16029662860699656,0.03619162273535267,0.05942870034213842,0.04170566271154498,0.10498093134378984,0.07569157112032,-0.0402550056096139,0.08894730351592822,-0.008697769276633682,-0.1795693433467215,0.11462035722385569,-0.013036926648639952,-0.07315872955299384,0.010215222050758206,-0.15768512720873143,-0.0165020596984497,0.10827567806990221
0.0056111294665631755,-0.04859215926751987,-0.1067073610268944,0.15955691590723142,0.036872370123939346,-0.16658455280595957,0.009849123450396288,-0.24754913015031751,-0.11213399932724213,0.25305986884917503,0.2600235207095489,-0.1087769328714745,0.10961416642223375,-0.13553495938865684,0.1520521025240128,-0.09875560864867183,-0.021161527193019475,-0.08376129178304914,-0.03561216914903236,-0.03791550471504913
-0.14636100995740453,0.07526838473517591,0.03379181060563449,0.03209706801717284,0.06704057689463669,0.13744881788161178,-0.10924686426444975,0.028199628025856526,0.2846823726024158,-0.21030261966305863,-0.10883854858315932,-0.023889460250836658,-0.062473349586994645,0.3980683011390259,-0.00014216801614969424,0.1418281084553094,0.048161985938861396,-0.0913121508904296,0.1050020954721004,0.3534270276056547
-0.06547964683235323,0.05431273623970817,-0.008696888774980892,-0.13581588468407074,-0.08188842226684344,0.028718099208873592,-0.1076794127369368,0.021937718430949035,-0.005190835661049956,-0.27847022654382503,-0.08937137857283164,-0.11942792532665389,0.03394070016376495,-0.12755345265395046,-0.055204424570806744,-0.08818962400322083,0.019321339264589343,-0.07306538892874902,-0.006981776629463975,-0.0361414815002053
0.0639661863527976,0.09015673434495522,0.1326526879580251,-0.047657117907572426,-0.06387501349751727,0.19490517562282755,0.028475539596757797,0.015091786288300019,-0.041599060928576057,-0.05912818704600402,-0.21616061608112752,-0.11679596511746083,-0.12654120379154504,-0.004727949335622171,0.016023528275907528,0.16859023656724723,0.1849935103909418,0.13327733058659058,0.08766389897844107,0.0871743604100026
0.006724993044791828,-0.05321632738898484,0.07530349058310175,0.03932747925319934,0.059989366489505556,0.026277399748038662,0.3154853001641774,-0.050793047767746104,0.011050627389019033,-0.12966130050777222,0.026361577732950392,0.23995988165394574,0.27510900346697253,0.07528175670238724,0.1066490370020912,-0.08083458463130504,-0.032305642754277726,-0.12173177787446421,-0.1204071434576066,0.1114021340417372
-0.04764478886715697,0.026702041793810208,-0.03886700887123506,0.23950734379637864,0.02460044750242951,0.07288679788928237,0.07527838380114737,0.028875927968025947,0.03404566309521119,-0.014088326387536085,0.18447745159149898,0.06263398405461079,0.16107070288124967,0.020010518600479428,0.19219105207865256,-0.15405982178710906,-0.0634152249481111,-0.044202060384104395,-0.13845821130527391,-0.0007429449489454367
-0.030569518693190093,0.043421610900338255,-0.1800602060449895,-0.001369853645673113,0.005727670387764179,0.025468046014548752,0.10054199542998656,0.16190206749912997,0.07494085389668542,0.00940805815135358,0.10273149041926762,0.14539686079510042,0.06876407152469059,0.12667437195085823,0.173948387287742,0.021060168600542356,0.05477043850064121,-0.11035602913674954,-0.138905384938868,0.10927792419739059
0.011217114970257649,-0.008468201817255157,-0.011328366657081918,0.001295531252487418,0.06416232537987575,-0.14500210846192757,0.17159672510025517,0.09903788486152569,0.0032715542007379925,0.20116511908950746,0.16597562243890618,-0.010792269492177875,-0.048017217793811004,0.17111501321715417,0.058611082925101886,-0.1308527721447585,-0.15692454745800608,0.11999997999332981,-0.049235357094468024,0.1182133544008096
-0.07743667875860998,-0.001943091700255202,0.08888102220739007,-0.0774451774195506,0.1411273180238088,-0.023893758375633543,0.10286895310177939,0.11253914904262867,-0.02675950727120316,0.11810589973809202,0.26997570139032373,0.10747507626568159,0.029412937155116017,-0.07773605610248922,-0.17340586027620283,-0.0013161289163882983,-0.016656432970864693,-0.1970164347723924,0.09348058555172135,0.05771514591558971
-0.08335114853884779,0.2238368320000279,0.2291894460242869,-0.04705899323845855,0.15026249877312844,0.039438744512301865,-0.13627297747729744,0.35920271270674986,0.02346614442711087,0.1310397180444151,-0.16362004519762885,-0.1440472351863408,0.018588718696445128,0.03371935724218321,0.0706349197830859,0.03227324666889207,0.11559405617108622,0.08130518862988488,0.02414014137132602,0.020745958279134474
-0.09583050414143335,0.10284504636737557,0.14688673734810942,-0.12778830070546854,0.13227112321044987,-0.1964949784626239,0.05955706074508566,0.20163772476411246,0.046886088689487376,0.2428020549068165,0.08796318549416123,-0.0785182973446047,0.02326034025263767,0.07045883763746141,-0.09833310762656879,0.11806631108581148,-0.062463460457663156,0.10073192837835787,-0.046070134035391154,0.04277454773932735
0.014400641652404287,0.031465042480241956,0.08186105227376847,0.00884422013726935,0.22566097227168824,0.10169594217971338,-0.16274954581193737,0.0017763323632544216,0.012281070333128485,-0.0047540318861905295,-0.22141493573409432,-0.06848423150204197,-0.2531985315224954,-0.03794126999841259,-0.04002349719013398,0.3463847937538015,0.13657867520271896,0.12667128008553802,0.3358071247908299,0.02267258865957209
0.12052143726278174,-0.02274939310261638,-0.08874648671415485,-0.04899072210796525,-0.10310404759870104,-0.14967110306427178,-0.03478527017297883,-0.2120525466827631,0.18524502676233323,-0.20696493835440088,0.10234299278709864,-0.03193856344361055,-0.0713825713097991,0.218103470293326,0.1331217921520192,-0.08507992267291895,-0.0916189792569976,0.030013833956974642,0.12727937933617026,0.25552674960267985
0.08883427572380848,-0.0139961767224007,0.07099023672804582,-0.2164719405848325,-0.11806734003952754,-0.0020292838203322776,0.05997448647118618,-0.0438089053735293,0.1713531004238853,-0.3058608734389032,-0.15665722183430086,0.28272838512045456,-0.0009850566299082486,0.2889307975497709,-0.17405594541709607,0.030956542958605157,0.05317074683282905,-0.29021724539812893,-0.12179079450378094,-0.004494728077166027
-0.019573866884655695,-0.039523866895584056,-0.11947266246011429,0.02869787575885554,-0.11563016521780707,-0.003216211270330935,0.002753055947111796,-0.07020085978935878,-0.00238586191001644,-0.06460212376381796,0.049733198826717465,-0.1189625594100806,0.19441368930313946,-0.0889719408662975,0.16839062682727562,-0.010883517608945376,-0.03122006301899142,0.046300747109490885,0.0615200422179641,0.08041593926054878
0.08652019868610306,0.016393064280473213,0.09325977635022169,-0.021286322615845347,-0.008604421149407614,0.001222019966544424,0.23631601917111106,-0.17593838688239039,0.2506747197988006,-0.000495704067493663,-0.06538750912983118,0.15485417870930385,0.32146027360331053,0.06680900170479115,0.032039543759000935,0.1464076998922767,0.07877681697713539,-0.1428716524573425,-0.10985457192258596,-0.03663917611076349
0.035556111702899164,-0.04586833929168027,-0.09596205676392808,-0.02209020372232166,-0.010989034623787558,-0.12068487726943872,0.1346888220278024,-0.13028630362101873,-0.15774841859475702,0.05910691396808354,0.0734349476363544,-0.08846200460374773,0.20707533661577915,-0.19423547498732868,0.08172466305744988,-0.2123268908730982,0.012793347736723623,0.12768448591660006,-0.10837594378842592,-0.14311362413075704
0.02246223584925787,0.17017539549178645,0.012110112963141156,0.1471468616675805,0.2615951849807314,0.13477430787856248,-0.16273981993622919,0.20754747829738548,0.11508566243694676,-0.05002989148101075,-0.20217983897080194,-0.14544040277959788,0.007671180377680914,0.10356474151430037,-0.09106487212219057,-0.052113728998616715,-0.010878957272847309,0.0938426124543549,-0.07028435123857228,0.2474337176245946
0.049361936231515774,-0.06749355722336028,-0.09606930271089431,-0.029812144043435698,0.029916655573418008,0.1174636224135708,0.19505149025622212,0.05197249569394248,-0.2273619052604882,0.015166823341805313,-0.06040953217714253,0.29216404419101294,0.19738477810212013,0.033684047001318496,-0.07380466646509018,-0.008042624016499383,-0.01906675565255786,-0.29891728623828506,0.018074498770602326,0.18073811896880082
-0.01774698175440995,0.19540048957611267,0.16991585819245264,-0.031716648596810004,0.19736107931998692,0.2235057587847678,-0.0760411197809658,0.17442985763883984,0.08232482874823568,-0.18657707245464558,-0.2308570164306882,0.05971121692104485,-0.01589627763483964,0.03108005396715436,-0.10745203544448867,-0.02261038592938054,0.06386546279510642,0.16461271149671303,-0.022907817407629948,0.12510491365683216
-0.08968137178833085,0.08842019642857338,0.010405080836599662,-0.022950895486009284,0.056450603682487194,0.05855485160782979,-0.08490270196816893,0.023537983148751607,0.032671900222435976,0.1419403525011793,-0.008938902507341688,-0.18212295314110175,-0.06370173898795424,0.129119630492234,0.06738196410590812,-0.07021390593441475,0.04558323754707213,0.10582374654770682,-0.10188741001147218,0.2062999266349747
0.19884973185035323,-0.2571750668761932,-0.2082969677738507,-0.029816647626213166,-0.22926674862717353,-0.0906252659819124,0.28078915572166574,-0.10538242389252356,-0.07771575481175061,-0.17514006411619545,0.017808224224200322,0.13548468303848443,0.20879489763002188,0.18727003802487235,0.026841452739115264,-0.06218652897281412,0.060646328349099866,-0.15849430066216785,-0.044836741336044164,0.20626256459680134
-0.09135775704416317,0.23259705287989585,0.35629794751126054,-0.08729099778152105,0.10365976823884107,0.12759231711095426,-0.1935232982240094,0.06766695109597716,-0.13616390570272058,0.021384557943858025,-0.16933016892221142,-0.1340852255349634,-0.11457543998423675,-0.2526723912250663,-0.06901592367850136,0.08950433176595513,0.13920699089087335,0.14068705534175918,-6.901790346560549e-05,-0.17525172750134974
-0.1215054189920182,0.10067333352433863,0.3304925095757737,-0.06828256100660487,0.2289897311246847,-0.040703198981489955,0.1507246470816907,0.07906086924617602,0.007975762608141035,0.06083180642462896,0.140764888959302,0.10695628193853926,0.1931100963158456,0.09366237303413735,-0.004946233494048047,-0.08284929374176997,0.08245996879439806,-0.2660178794416235,0.025341760013369824,0.09126758259009192
-0.00928270827455748,0.05408897272555674,0.1071972996718881,-0.09634221673946806,-0.15401366209192272,0.04314637850679277,-0.15467701222028463,-0.06193976790172537,0.043916391080345465,-0.06862390596313864,-0.21309340394841433,-0.18683185470266367,-0.018202256410818934,-0.07499804969274786,-0.058021690240123436,0.0891627976895405,-0.03856598366075073,0.16030999235221555,-0.06524743560642562,-0.008886319646084384
0.10173644213374924,-0.18181076569853633,-0.016788797075210443,0.09355073913148512,0.0009298878169934077,-0.1349646392796217,0.05664569400904624,-0.35957236194578135,-0.030466582113329255,0.2062681808977474,0.08367328349703332,0.018173770667568555,0.21221152670717985,0.011628454391984434,0.09038385650719366,0.16587772621069,-0.012122412753620457,-0.13276255482729843,-0.23834129544182242,-0.20779967540029942
0.046050810962912275,-0.0644366729037964,0.13134641634464533,-0.0004639106507647317,-0.06388780674217104,-0.09816109875658116,0.06477209376675352,-0.057511109334357595,0.03857566697468032,0.11693068037192557,0.06789283950371992,-0.1036588066829961,-0.0855495086490175,-0.011178509745501206,-0.18772745361434467,0.0055915519768662166,-0.04962426613646766,0.34859592443956766,-0.05025109622649098,0.17869793037034007
-0.08177294880427433,-0.020083322355149466,-0.02298831331008272,0.0742056160188894,0.04742319196047175,-0.08723412391918806,0.16623990888867593,0.08247996889067165,-0.05469671222963615,0.12347353913260853,0.2337056135680854,0.2127747216161831,0.13726830081427827,0.07196360572968515,0.102574357529646,-0.01335216726266042,0.014901469233915887,-0.3796243862447707,-0.14655338934519502,0.0954153651233406
-0.00914569087495951,-0.13473948650774398,-0.05681174425627952,-0.035168787396085414,-0.2282514310980904,-0.08933163345553445,0.018075747739773135,-0.2670537394138905,-0.09232271533902472,-0.17106593406136927,0.025891690200623728,0.04527716948916638,-0.002850371199419787,-0.08774171561211244,0.003866677065626805,-0.04048605058326743,0.09163013669346039,-0.12989126482059368,0.08173476378401687,0.04673097471763975
0.15928215565038598,-0.1979133335255437,-0.14894730420741412,0.13191681025816102,-0.21438372234825231,0.056486735424359044,0.005928680565823408,-0.011727121709560778,-0.06963017117543743,-0.03559652791257875,0.05114268327878198,-0.05385603892499113,-7.252566918816358e-05,0.06360126962698251,-0.00901832742184576,-0.03367102736671629,-0.041012060736217965,0.04582826314341703,-0.07640438039595708,-0.14021599113440258
-0.05361108723249054,0.15636424214638314,0.2881416295576681,0.010072090880470355,0.058024295024935446,0.061336575289703744,0.03459446620864329,0.23951822136784784,0.0798030253468637,0.14612943642132248,-0.09117336685980282,0.023145431601466492,0.04627239851239505,0.09549988659175422,-0.011390089839513295,0.21759207881977766,0.10170591367926475,-0.15348417772853465,-0.11549271064456468,0.1580266472495284
-0.12238905626081927,0.13545432228781748,0.2331159417166484,-0.06557438755558884,0.20878370691447495,-0.005779435754136336,-0.1115851693709068,0.05798389433590044,0.026191596315897354,0.24320915242971858,0.036237279003858994,-0.09382192759736463,-0.09017442340567722,-0.06325061258451653,-0.19069470030047883,-0.009835597866816294,-0.10633416782254052,-0.018394572407204546,-0.027361949263294445,0.11588475269796274
0.04473401980074842,-0.048059819352622914,-0.009306385864193922,0.0958541917434355,-0.08015322798016705,-0.1379636767479408,-0.004498570193689655,-0.09762701850820962,-0.22351638150083827,0.08858547346071435,0.2701874766576367,0.2583407196443098,-0.04041909188605749,-0.14635238655921382,-0.05102012262165857,-0.07771989631452644,-0.10552842876448562,0.02483174727950796,0.13683051293170018,-0.21404015813640898
-0.2086543771627994,0.22564533968070927,0.18484260672351768,0.03370137731872583,0.33608933088876813,0.220565821158661,-0.25784980832570836,0.1238904422052424,0.20545821555941063,-0.05126049361736108,-0.34294405982295767,-0.1943526492883316,-0.046761036342151036,0.19799818123079532,-0.013744687250591452,0.19582299722053995,0.19206332827015907,0.23314461890467672,-0.026388234628185826,0.10259965035688032
0.15185493437262493,-0.20322904471628567,-0.17162820837879483,0.19113919088632364,0.06379450387352467,-0.0014091448687040542,0.2017045821192527,-0.27755136805221253,-0.08927051724659639,0.09416331214659357,-0.06751277554701413,0.1811873049293174,0.22125482813429706,-0.1190850826857861,0.16677041539068285,0.10707042221980087,0.10141498658237577,-0.07213625827089505,-0.26394743843802954,0.02278032153868738
-0.19900814519517354,-0.010402551535204974,0.020082607895843173,0.06539479249180007,0.05274641792833876,-0.022473405449271913,0.13477479191719477,-0.007982063608778322,-0.049335733250698934,0.019858956302791816,0.0667643102091823,0.24027052404189275,0.061780614867451795,-0.1458403132747553,-0.1616733983282973,-0.06120276596536624,-0.003633322760570497,-0.1986289743648822,-0.049037766270416006,-0.1505617047218374
0.007031340221094954,-0.024001287222229824,-0.07053550048169167,0.04221289299896898,-0.12824060554403804,-0.02707114954596504,-0.10633692348706236,-0.06726872644080631,-0.12714018918553477,-0.10084936573921688,0.0013809390961225451,-0.06792589365195334,-0.3109632770193256,-0.04991155157955904,-0.0007436670007313108,0.017389020661483328,0.021516665380630105,-0.12784259719513286,-0.01472869024514012,0.06132262774861644
