temperature,dew point temperature,relative humidity,transmission rate of a disease,rate of incidence of a disease in the population,rate of infection of a disease in the population,size of the susceptible population,observed incidence rate in the population
-0.028079067054094464,0.0689545663310767,1989.6597940890006,-857.2282761148718,-551.2480900705144,0.04920761362288379,0.07540408130429409,-345.5722918584998
0.04472922712879085,0.10129700301495209,1989.6505054001575,-856.9677972160773,-551.0320976509752,-0.008808801218404492,-0.07686373453652479,-345.6048130339782
-0.005392068001471158,0.04616665537836648,1989.542709933159,-857.1273646831932,-551.1093877465099,-0.07516295213221098,0.14233740251938873,-345.5991834077025
0.003918669740494118,0.16445366109712323,1989.7731790348578,-856.9888092498584,-551.0447981267198,-0.1427474282112489,0.09325759799353565,-345.61528518901565
0.0902578670405002,0.0989521146749714,1989.5664446030205,-856.9771196087136,-550.9000041177609,0.013396364637921052,0.04215548036974622,-345.7072507325835
-0.10132574794799885,-0.024143412526402296,1989.7041654188788,-857.0826533847332,-550.8022864239468,0.020188933763196148,-0.09505147270272768,-345.6500577412399
0.07401847590143405,-0.05430694753857934,1989.5516273816963,-857.108567060808,-550.846738894071,-0.17132572886904518,0.07931003062403373,-345.48545714025613
0.04299380618839838,0.013187317460078677,1989.6229749084353,-857.0081782956506,-550.9540591338235,0.06716335441705992,0.047900752459500345,-345.4507707224074
0.06486229381223034,-0.05338590262116114,1989.874898057724,-857.2120122787112,-551.0164113916792,-0.038060443219136604,0.19825879911970246,-345.7466157790503
0.004924260255696648,0.012117146699546624,1989.8499834956626,-857.0810717361535,-550.9119962551101,0.20471515167115004,-0.012486287085034863,-345.57371030687824
0.18475285169363165,0.0919197660906883,1989.7406962405526,-857.1684497195521,-551.0747958627788,0.054698921452595854,0.040530171601851496,-345.5175637036821
0.1295873312719558,-0.10858604165754977,1989.6162318823135,-857.0617963444399,-550.8844092130608,0.1665613256147779,0.07906222787781308,-345.5155851987348
-0.12470207422194637,-0.1603432610833063,1989.8008619499142,-856.8168729714017,-550.9035260628198,-0.0012531254604592982,-0.14525256293698321,-345.5375649093734
-0.18680686427591958,0.018685554110903405,1989.6746562550632,-857.021274272159,-550.8714840089926,-0.09039997807111869,-0.039760659155936934,-345.3996588849694
0.2337812289295887,-0.05800952460670242,1989.6661770446317,-857.0951616601496,-551.0366982044783,-0.010776400105962616,0.10837555961842914,-345.5625180799499
-0.027335265257891962,0.006224081371639906,1989.5756812611255,-856.8740034619714,-551.0351881250331,0.04466292429851353,-0.009735319801848703,-345.55974937803785
-0.06005407997504743,0.041928619364291236,1989.5745943303505,-857.2098321664827,-551.0540206080599,-0.07758923538438861,0.09331211896188848,-345.541941112106
0.20383500897237702,0.1363349156749701,1989.5215803245005,-856.9493693211509,-551.018734311234,0.029066977140732683,-0.059296450751941523,-345.4576618484582
-0.005690954130069205,-0.0776774991645075,1989.5721452260966,-857.0527309650028,-550.8680057978141,0.009209149029753836,-0.0017981169371549634,-345.39554486564356
0.024892461724529805,-0.05475881046800205,1989.6371183738327,-856.974995569718,-551.1831442599529,0.15321218492835761,0.03590851809421388,-345.5421996059391
-0.0647292198353205,0.07002516680157088,1989.5686570209434,-857.0619490018489,-550.9851091310239,0.10061629692040862,0.013089877717033732,-345.5753865337295
-0.031843893206578926,0.01772720629380035,1989.6374795444085,-857.3279199864326,-551.1867744696497,0.07530545077491027,0.09345966085388367,-345.4407200586463
-0.03066586321879121,-0.15151665275574966,1989.5685708062265,-857.0481626927044,-550.8857866473641,-0.02510461786477375,-0.0127493681305915,-345.5563493009695
-0.06721656306704311,-0.060552896967447145,1989.6132739259986,-857.152934776975,-550.8948906789478,-0.12177102977529808,0.03318338317828886,-345.32865325009175
0.08225183880162172,-0.07582412282156367,1989.6313987406259,-856.9751724721657,-551.2315295402994,0.05370966893288599,-0.07621662460334144,-345.5521711872468
-0.044842475172175295,-0.03945075911850373,1989.5334446926786,-857.1046920280472,-551.0395712351223,0.059763442240566206,-0.06396601881960692,-345.70926340136896
0.0016711296810620051,-0.021014178987467262,1989.7652729093936,-857.1114666455652,-550.8816838138849,-0.042432544637719026,0.04683621864671066,-345.7850612046413
-0.05553209187945404,-0.00854279514888019,1989.7586732816092,-857.1387121955573,-551.093199485117,0.11163941574113212,-0.05565660646923857,-345.63101113239566
-0.10939470793207157,-0.08896845868716423,1989.8002747944772,-856.9716733472612,-551.0163172983985,0.04461329061031191,0.03571456103875443,-345.56643908298133
-0.036294921672449236,-0.006203671798972214,1989.584996807476,-857.1729859275401,-550.9506171708229,-0.07050966577940956,-0.08660041738429884,-345.66681004070705
0.21589308848834665,-0.0350173694160703,1989.7420814476416,-857.1943865925024,-551.0866669905498,0.13285054277430522,0.10235804063819885,-345.49235588361574
0.12740272251101278,0.0737426703797096,1989.917622105914,-857.1012503447192,-550.9970655465006,0.05179839296717212,0.019476891785918,-345.5101332931758
0.06921708699210671,0.10504499012603402,1989.7047650135223,-856.9509169101102,-551.0990586047647,0.1336672521001324,0.22239710427450082,-345.5099922253435
0.0853276804926651,0.1665176508109818,1989.4951484971414,-856.9660306181047,-551.1778337361956,-0.22537115088620352,0.09736046869184647,-345.6532075179731
0.02810291452357527,-0.08789068288248043,1989.7111591966006,-856.9642089845137,-550.8853916880599,-0.12489920464739608,-0.010293581763595523,-345.7392074517786
-0.13491019155246062,-0.123751622251818,1989.7552271378636,-857.2248502749931,-551.049510750353,0.024121398027794717,0.03860574709713449,-345.6400580881644
-0.036758264334848766,0.015306369524304631,1989.6658548196635,-857.0739687221205,-550.9814340455194,0.006830398502649531,-0.12495209985685007,-345.58223642092594
0.128711974497809,0.15287126201530432,1989.6473801470925,-857.0231144894119,-550.8622308894837,-0.20369347284254766,-0.03156736621163,-345.51034333616553
-0.07269114791132313,0.1365655698422142,1989.7373763032244,-856.9314087124498,-551.0380033360882,-0.06018346427774978,0.04512452852247209,-345.5501384507806
-0.072536159925981,0.12993603798262313,1989.608313007428,-857.0163706735755,-550.901239914274,-0.10512204680799819,-0.09623102487078376,-345.5015227530091
-0.023644291263072572,-0.00723963520889456,1989.6339499911905,-856.9908276400425,-551.0321029896267,-0.019430690317115595,-0.08237723779836814,-345.5780080226134
-0.13759954228008886,0.19620555361986428,1989.5860168060863,-857.019835249547,-550.7669834777063,0.16849176464339125,-0.005653513764291229,-345.5493693333922
-0.20163224607814578,0.20127602999560917,1989.6298730850042,-857.167434006932,-551.0683432862801,0.11208481720124433,0.017307308902849487,-345.5838735016343
-0.07760237951980035,0.11462708216268286,1989.7140196454984,-857.1189945399052,-550.8262593965757,-0.06539922668781076,0.041384526878753373,-345.60297113277386
0.10358463379953287,0.13502369556312563,1989.6305248070275,-857.1206207789252,-550.8366716670001,0.1233409469165915,0.02075390498757416,-345.5848488696699
-0.0819847100835774,0.02643745101491179,1989.6612641478823,-856.9329689504166,-550.8966461333649,0.07481061110171916,0.0685264063430599,-345.44709862895286
0.09561121638111487,0.12664415625011302,1989.6061957511245,-857.1935972285719,-550.9948357029324,0.1179844424164444,-0.03520271817874368,-345.47525657270376
0.07916101448457091,0.002036048738459715,1989.736213540887,-857.120140214588,-551.0443861290839,0.09994113134192154,0.0378069108483347,-345.40090607416903
0.07494670127808983,-0.20778861467408205,1989.718412991858,-857.1309151278306,-551.0146889726091,0.04699097333179084,-0.12345447442213145,-345.8535572898628
0.0394947882293749,-0.098141216033648,1989.6583569622549,-857.0616324905526,-551.0290738288604,0.01624811831798349,0.04752447564294937,-345.63866618764877
-0.036948104913151626,-0.1388970402610359,1989.6515282256257,-857.1120871766954,-550.9581614927723,0.048390665443481015,0.16933105278398064,-345.63271464498274
0.11270396164945218,-0.01873632904214038,1989.6364468856855,-857.1039421932368,-550.9889154230899,0.09221937133588591,0.09874514819588998,-345.716019845176
0.173272697217012,-0.04446610392344519,1989.709846968131,-856.9331472412372,-551.1137905127792,-0.025714045180620815,0.030975645645000934,-345.5460073593358
0.1676742219832257,-0.007179788845965783,1989.6367994169411,-857.0289842554837,-550.9401004296928,-0.00047134078112611724,0.05902043957126455,-345.6534960014938
-0.07390168467036892,0.04730745556329045,1989.666257796821,-857.0232001460678,-551.0819319547707,-0.025796769448822643,-0.003909342213418782,-345.3866217866374
0.08291519914051809,-0.019063729062140076,1989.6583864380557,-856.98220052917,-550.8974868111351,-0.08511039364029772,-0.10672041408536798,-345.602092210603
-0.03312546994100881,0.05841317609739149,1989.7611761812364,-857.0370595989102,-550.8740634904966,0.051587440745506113,-0.04307597006664332,-345.5222414994703
0.006306155831439631,0.004676509675033385,1989.5986019321376,-857.0343564447264,-551.0829267852703,0.1456702858024927,0.01875554623731146,-345.49193453751934
0.04464716107311176,0.04690764034389965,1989.7716590905998,-856.90884287954,-551.0514640104972,0.0035241546973095762,0.15308163061836186,-345.68730739192364
-0.13782828185462984,-0.03521099471023297,1989.6634193971292,-857.0055501807793,-550.7894926311355,-0.13423298626417243,-0.03957622555427841,-345.51947735681324
-0.09023032897775864,-0.07701799138507778,1989.6907321605554,-856.9492366031582,-550.9338186795177,0.0971878719260167,-0.1180764624140776,-345.4769649971431
0.02745875422735429,0.12313661640850798,1989.719502227832,-857.1117784318329,-550.9654840966779,0.091256080045166,-0.03073097979847573,-345.59419858223333
0.036618673941793155,-0.06635227233613801,1989.6666219953047,-857.1355581263514,-550.9940139657425,0.11189453720443557,0.05292215443037528,-345.6432490062227
-0.017304543550143773,0.1323385782071029,1989.4335677925192,-857.150057349314,-551.0298913472981,0.14191333475220544,0.07111052512353676,-345.51436462663753
-0.12698573272938582,0.07552405312078313,1989.753146909999,-856.9704385194591,-550.9277522213382,0.15408160532366424,-0.10507748150039496,-345.67567539462874
0.08096949981064788,0.2929881794605102,1989.5490433661862,-856.9222947660281,-550.8993528794227,0.07467145580554856,0.03731486757673932,-345.4491818681803
0.1554360332345317,0.004423974496722619,1989.8221828537871,-857.0302870641553,-550.9959740999633,-0.0017693818453388473,-0.03201877700265051,-345.39699415012024
-0.10120504603833996,-0.05081028607907748,1989.7246105473941,-857.1651267802691,-550.8387711915168,-0.15127972510629062,0.07495584505153899,-345.5977345175878
0.02954138372337328,-0.08374637183438895,1989.630222368182,-856.9450782665486,-550.8217007922958,-0.1208146376456038,0.12518237521855305,-345.35485808901217
-0.07458940351745572,0.08125181666072485,1989.682549811613,-856.9097837507599,-550.9536535497872,0.0787987859845964,-0.14401917668611733,-345.52169188662066
0.008825365715670897,-0.12667671714808412,1989.704329536525,-857.1205283715817,-551.1245561982839,0.32369470658919114,0.048267067239545665,-345.6464331372112
0.10561137706637565,0.09346713446337114,1989.7593212193142,-856.9803154830643,-550.9879927676077,0.0022350718513330444,0.01492538344488166,-345.5582179080233
0.053283186477172444,-0.03626405822218697,1989.7022772290495,-857.0675857841408,-551.094267822531,0.13960942123858341,-0.12913124503243534,-345.5407107375047
0.10448706524666787,-0.11089373448889091,1989.640160833112,-857.129916783197,-550.8569586687294,-0.07798019287069254,0.008995849336507917,-345.5541336146457
0.04565588585681391,-0.14374811169008087,1989.5723412366444,-857.0073315092837,-551.0041199461598,0.022039116113979972,0.01609412267356054,-345.44531240389625
-0.07670471191850481,-0.08020196669243469,1989.681154642017,-857.1486050301711,-551.1025790326321,-0.08935002989917525,-0.0032673664699479753,-345.581010231091
0.11931002062262369,-0.08665338666835086,1989.7094406963795,-856.9947181378333,-551.0218485536079,0.19665780831221613,-0.06523809913453203,-345.6028399588944
-0.04900764938336908,0.16858491974080594,1989.8134148217198,-856.9536275008359,-551.2297316521317,0.08991454660777609,0.010238779875560483,-345.48059654876977
-0.024269197970152482,0.013580095231593703,1989.685431684446,-856.9936897894539,-551.137479171309,-0.05837161015725481,0.051683826810157624,-345.46869798409386
-0.1559663098584814,0.09171250056939223,1989.4700744342706,-856.97718665293,-550.913723684392,0.08016545154826682,0.01939516361401007,-345.77541169614847
-0.09962430220159733,0.009971230060300876,1989.7127821318481,-856.8855804597529,-551.082861274508,0.14570460926688544,0.007417989708961572,-345.6168650403702
0.1457801419421588,0.05186759687111869,1989.5534764990382,-857.0104244494386,-551.1300717353056,-0.15164565380680384,0.03248967364269567,-345.6030033292424
0.01526307671443506,0.05164470165092153,1989.6846324286753,-856.972225509407,-550.8619890470405,0.04147957725708212,0.19975465918822635,-345.6226464963207
0.04255510231546455,0.020342011187490516,1989.7778210515198,-857.2063373613703,-551.0767382705496,0.12188381395355102,0.05340127991701682,-345.5576383724508
-0.13408969623566347,-0.17124674771540255,1989.7462386944317,-857.0746536691622,-550.8410840106367,0.04603295778905839,0.018456976415696092,-345.46052207128076
0.009394746970272948,-0.10815977133286084,1989.7759266722655,-856.917806531477,-551.0049508397988,0.07577551567721214,0.11072484269987358,-345.5501946363172
0.26415035290143907,0.06101146549346964,1989.5470788120256,-857.0286870174408,-550.969779933004,0.005878431567938341,-0.00793634221924276,-345.5499654292612
-0.006753836667290365,0.20521492375822398,1989.7250981575635,-857.1436745026583,-551.1097324774478,-0.0017595090223861264,0.031543073632892354,-345.3479990162849
0.09190718507224913,0.04947296123835704,1989.5676883490432,-856.9883108564047,-551.0456250259958,0.05828545350241652,-0.04682462669802746,-345.33644241286464
-0.04119402524212719,-0.25113752373058534,1989.6649472177278,-857.1560415078889,-551.2540206488062,-0.02083826142014371,0.047553693788616375,-345.53117620154427
0.009128496730005235,-0.030914057622687216,1989.756902419933,-857.1691801182322,-551.1059579568622,-0.23165605838324482,0.03308406727957841,-345.46512606902934
-0.0366400085625414,0.1716149450755603,1989.688797014027,-856.9327489851054,-550.9891358363931,-0.12981410408090785,-0.07894467301399899,-345.5191608099181
0.08289994410017842,-0.066967915771294,1989.5013843035747,-857.0598422139728,-551.010669195261,-0.06703917171614149,0.06363684560830495,-345.3065426144914
-0.10182825558585518,0.09248919557633267,1989.4832440310495,-857.2916739952183,-551.1051698188834,0.0017128392111580165,0.04490827582916014,-345.55551071332206
0.13086996015625313,-0.060662812807396806,1989.5943294924236,-856.9163399756283,-551.0604621321005,0.02375812165780218,0.03985128822052608,-345.5828671485213
0.05083485361812691,-0.0070214410572535,1989.652287642347,-856.915237737217,-550.9736577958593,0.029996183539042515,-0.02729862150850436,-345.5366128109111
0.1543349703708856,-0.004679631889926986,1989.7342624722637,-857.005640201264,-551.0771274403687,-0.12329658352161975,-0.01932000005847085,-345.3029518138324
-0.06502890938703783,-0.07978367919055963,1989.597040493218,-857.0392546514458,-551.0582137401493,0.2257916394792706,-0.06943323034578777,-345.61301888335845
-0.029885939750969648,-0.09229478278701314,1989.5352034529005,-857.0677168403942,-550.9363661467713,0.08412920504008248,-0.06059997389362061,-345.58533786066016
-0.11313446230980505,0.14327258761459769,1989.7437868239601,-857.066190294813,-551.0252929552349,0.11306818363421407,0.030957726131803583,-345.57811653254805
-0.09368595247016633,-0.3431013862442527,1989.7199587493865,-856.9818004379229,-550.9155033425574,-0.09837795653646089,0.1695914383570051,-345.78564791301955
0.03491132656074627,-0.17390504533174098,1989.5762317756912,-857.0604258319814,-550.8053756979757,0.1880329649484568,0.07916316339416643,-345.4468505352333
0.005931795994198458,0.19540527220752796,1989.6041265894585,-857.1781988924195,-550.8879912554075,-0.05403806403265187,0.21420845188302617,-345.5462198670873
0.06812391017203939,0.03664875722515064,1989.7644711504233,-857.0576326485078,-550.9373609019962,0.09492860627016785,-0.1727387532506143,-345.51567857697785
-0.007526581003917614,0.01432586704554518,1989.5527259515638,-857.0651504978489,-551.0710103019978,0.08532627622526891,-0.17959877633112126,-345.5732692202688
0.07255289634338137,0.19343699104988424,1989.6515540810844,-857.0549293921994,-551.0241538026273,0.0018926773957518444,-0.04727698680047682,-345.53740367737305
-0.06175522763326388,0.03257764666954717,1989.4761027953177,-857.0266309724344,-551.1194529136914,-0.07886673478766067,-0.14947316040292766,-345.3190960052141
-0.13823086860141126,0.16002119582370652,1989.5717469559634,-856.9871479884268,-550.9511510988385,-0.15768803701051395,0.07918861773834202,-345.3950884667329
-0.09977126299730432,0.11694878466381056,1989.719601208249,-857.1029623286413,-550.9547619772848,0.13618763683633062,-0.09429609510221848,-345.6148429887536
0.03336144541643243,0.048524259119060414,1989.736917041296,-857.140524957687,-550.9544887809753,0.027462064172639956,0.017874689206461885,-345.558407975621
0.11121864618674365,-0.023916697740260603,1989.7170118064405,-857.1118228856699,-550.9529462655299,-0.010748655867262365,-0.17158034814535364,-345.6184342813587
0.051006198111485074,-0.027856202022964467,1989.5466285824793,-857.1545883893886,-551.1207133688421,-0.05903342748466667,0.09275898869973379,-345.3690510065732
0.026588872541859244,0.08735699550172667,1989.742187543745,-857.0468254390122,-550.9828576349184,0.021274669582937264,-0.022362133071218912,-345.622909222785
-0.16427526094796907,0.12853368920565372,1989.6558964958067,-856.9122352530331,-550.9855448414448,-0.0724228190059464,0.05209048099308562,-345.65230251413305
-0.046764633084569227,0.07215890217492825,1989.7425540667891,-857.1386062114068,-550.8095563712636,-0.11595501904205714,-0.13076224241996184,-345.59579830699386
0.004859348689480591,-0.22162926300635388,1989.6334998958616,-856.8582148566551,-550.921939043642,0.0003912983919762091,0.09608247360442101,-345.6289869415956
0.020997394919753637,0.10645032226310587,1989.5509269266963,-856.9661626998001,-551.0262620712427,0.0600267179395764,0.09362958241492234,-345.58295534569214
0.0378574538227992,-0.06140924673476607,1989.6572229884453,-857.0918294137435,-550.7876068046227,0.023559540708130402,-0.04965363992056486,-345.6403378555757
-0.002183927192436621,0.08263788679202433,1989.7071905161552,-857.1219918623476,-550.7378029856158,0.07579093449018864,0.04542649855948617,-345.6064064522626
-0.06543755716922363,-0.03847907949693952,1989.582038038207,-856.8878963933195,-551.1273864072723,-0.048659970635305666,-0.009677384385878493,-345.54584168272277
-0.04955214795269863,0.05618610550572224,1989.73974897827,-857.0610146498624,-551.0274364376796,0.04573206570870813,0.055823552543708514,-345.5379472901225
-0.12273731924707516,-0.1297406372712854,1989.7645397140523,-856.9080580660111,-550.9381031072309,-0.14073107079586109,-0.007961712927602897,-345.5712214369094
0.16044774318260316,-0.05467234449414885,1989.6808899628907,-856.8073249953984,-551.109610779126,-0.07675231040956537,0.11094407279243619,-345.72861094767234
0.039987974202178374,0.12376876919980402,1989.5718690014203,-856.8970973451192,-551.014932059159,0.062405249348286555,-0.03340493135204947,-345.62859484961734
0.09401114130708371,-0.06241290822922823,1989.6660292275042,-856.7886481675511,-550.7157059016677,-0.26015797928624845,0.2579996916384989,-345.50218206450694
-0.038410054830322504,0.025951230669107858,1989.6634642490346,-857.1406024594023,-551.1079602256998,-0.16324967852100383,-0.09961964223434047,-345.51420347358817
0.12217292741103335,-0.11354787373317239,1989.6515216903672,-857.1142279075818,-551.0482985752111,-0.09979637076453034,-0.2566303457430205,-345.56009457328514
0.05676515653810783,-0.006033443814621963,1989.8161939101672,-857.0568214600324,-550.9056344994378,0.11200754373560046,-0.020676016181966548,-345.37316385614747
-0.06752006961879767,0.1131645853420069,1989.7272726161525,-856.8800280231067,-550.8933970908812,-0.05158849132382905,-0.12324962665946514,-345.6208906139248
-0.10677232761534905,0.1510986164914567,1989.735179250251,-857.1451286535547,-550.9476430239239,-0.15226189033210918,0.03237885357286406,-345.563182976014
-0.20336349272267867,-0.0582229074829988,1989.6139687942734,-857.1372422938799,-551.0676339772732,0.03601896925350906,0.09842227695537506,-345.5020876650985
-0.19607528838979887,-0.11342821490191955,1989.6975035505584,-856.8491153994963,-551.0047981972464,-0.07734461465936539,0.16627578501941986,-345.37491817240397
-0.04023839010673136,-0.2249242894094972,1989.633737812711,-857.0581576689111,-550.8899121134533,0.02313846592972431,0.015396314680620683,-345.46708275191224
-0.004070245882682019,0.03397968411803493,1989.8565830683876,-857.0946766018953,-550.902327771505,-0.07004841919846247,0.025788609712508716,-345.5398084977287
-0.09971252022720434,0.07603349226992354,1989.521821083142,-857.181360420878,-551.092046729178,0.06774201352943479,0.15110157144887124,-345.72781051058587
0.0931407672606912,0.13364561980255235,1989.722017852103,-857.0566181414181,-551.0770652755433,0.25162397785747664,0.17005505768725718,-345.6306573203516
0.1199460734774486,0.2411015224647411,1989.6644759825367,-856.9810881717632,-550.9701077686375,-0.25095301698500677,-0.08939899531620331,-345.5075258484408
0.12680562507197565,-0.12481906855500223,1989.5822957752928,-857.0628738664824,-550.9989304895647,-0.06250960423199883,-0.06444445466002131,-345.62412073300425
0.0015842181512232736,-0.01751360997865506,1989.5465599363365,-857.0979431212078,-551.0544743841087,-0.061827202814910935,0.050991286629176194,-345.69388604484925
0.03998044583035243,0.004385288587978272,1989.595231733296,-857.1168889382622,-550.9381592845644,-0.17805081304491613,-0.02191444852812954,-345.4906682849333
-0.038795136286544636,0.0018197635606214788,1989.5695512223142,-857.0445193165225,-550.9549894098922,-0.03244454522917744,0.09063597705683363,-345.6974716892878
0.1376949798503723,-0.031044836535530987,1989.722156805874,-856.9700768820402,-551.0640482736698,0.07475778576109533,-0.029906587791784733,-345.54036685122696
0.028346705002539357,-0.12184304729541853,1989.6959741690464,-857.0004680402263,-551.0685485949591,0.050546656715950246,-0.015537440572927727,-345.8608186148911
0.11552170325496516,0.008927062726903898,1989.4579248311668,-857.0260809708307,-551.0609942882016,0.30664911351714863,-0.044516942184296436,-345.597652657787
-0.051694489982433284,-0.0935014444047103,1989.6585811695982,-856.9820020286021,-551.0750605658841,0.24757060458279498,-0.033040877314945115,-345.5397439758297
-0.17292343308684882,0.03109649745539931,1989.7183981883977,-856.8554817416534,-550.9555584931509,-0.019557279901060223,-0.05894762109342239,-345.6165004609723
-0.012262372249079072,0.03601889006531377,1989.581194276501,-857.0689030855846,-550.8573898986754,0.0319877988879031,0.03081979810055592,-345.49495731580123
0.07411822283605717,-0.10741407358762207,1989.5709550744832,-856.9526733266332,-551.0205960343868,0.07332411838336828,0.07551645056550266,-345.71735171968174
-0.09949181635699715,-0.16996006524626128,1989.6135612445187,-857.0263657133719,-550.9094264443496,0.05789164081306408,0.08884363248938511,-345.6638701593648
0.11309743990085847,0.1606227324490478,1989.5613019284276,-857.0192924438136,-551.0052429093462,0.023651519842241002,-0.04665680194925176,-345.4049011159129
0.18965676382374713,-0.01701240399325316,1989.6854765448393,-856.9132768501172,-550.9554671102765,-0.025954508622535812,0.07975706456553526,-345.755857480101
0.029524005096092012,-0.048236686100380226,1989.7211625671425,-857.083442961391,-551.0096451984466,0.039135960803433845,-0.11759411267113806,-345.5419738944205
-0.10350169930402833,0.125192419964232,1989.7243752713302,-857.1822395340091,-550.955421664686,0.02533883664933383,0.03989324674064215,-345.54614312759645
-0.07368418001236153,0.06586130981407556,1989.6226506214227,-857.0662665871472,-550.9863890208243,-0.04636862521135185,0.014560591152620756,-345.77047461675244
-0.016350593358392448,0.05359016917144556,1989.7974076604373,-857.0177619030907,-551.1341868850789,-0.07570918979769431,-0.0006173094935776197,-345.569817728026
-0.030863005139255245,0.010313584277493619,1989.7019657869182,-857.1694411990323,-550.9281262374664,0.029417062870978828,-0.1035266364265804,-345.55359013563424
0.05037069095922908,-0.04396940711823979,1989.701809938366,-857.0211597137957,-551.0331364212927,0.0897069421506625,0.0524217145683723,-345.70146358155
-0.07019036851777062,0.04571202368129579,1989.532610374132,-857.0861384129971,-550.8224662464413,0.05533584814546123,0.037179434843566624,-345.5850783117136
0.1035401419646524,-0.0348382989316485,1989.7540178798986,-857.058681901232,-551.1634099623394,0.1468325280298509,-0.20860106428420278,-345.60382991354015
-0.029335709242930608,-0.03179495514531596,1989.5947812835698,-857.0642344956937,-550.98487078373,0.08493692317622904,-0.11738394488141655,-345.40080954946245
-0.08770342708218354,0.1701050168019752,1989.6647943101223,-857.0507185033244,-550.943170428893,-0.07657303316448763,-0.19779095566090377,-345.61319700511314
0.019788969922447056,-0.035265008270207496,1989.7374036996912,-856.9356983072919,-550.8548540981631,0.05362698271809671,0.04319820430796223,-345.4788588193831
-0.13363892939613004,-0.06719469319226533,1989.6693004909432,-857.2053100685421,-550.9663331664195,-0.023156616507684677,0.03075779809536558,-345.58160449226165
-0.07938375117322274,-0.06116287976343165,1989.6720949070025,-857.1714517628692,-550.8729701276029,-0.0046177080522449435,0.06816368506182284,-345.859588253778
0.03067810097670125,0.08496969449487965,1989.6089413224106,-857.1363474059401,-551.0052711203399,0.08524568724849736,0.12574319529117683,-345.4921916412406
0.16387028629934824,-0.006292915800319314,1989.6147193271258,-857.0319628583433,-551.1516612476868,0.17405958535688548,-0.002053279002563437,-345.35103752190497
0.015506897663939935,-0.0026905758416229447,1989.7094429046692,-856.9788546501735,-551.0733769361137,-0.06194948942003149,0.0880238833788021,-345.62135200922484
-0.13389935831272828,0.07013460395230041,1989.6581666257553,-857.2618958573605,-551.0675251565461,-0.14380760388874145,-0.028632532489107757,-345.70093519393424
0.022420560099584243,0.18102038245159358,1989.5755186581807,-856.9544980081678,-550.8831832860021,0.038408271985983976,-0.029345313853858124,-345.3397571721147
-0.2682334154431872,0.05685292280635053,1989.6642332793963,-856.9852976894142,-551.0037321281199,-0.0028841925508445864,-0.08953344514371159,-345.6349646110253
-0.16886007984095674,0.01769351818755768,1989.5889115198586,-857.1089799200059,-551.0098013227445,-0.019241207578868852,0.026611989294747243,-345.59073108269376
0.11614604677552805,-0.028337296599659525,1989.8248089954495,-857.1263800295545,-550.8742026484003,0.12430412136460484,0.013368235188696443,-345.5628110872295
0.05383416865034857,-0.08980619917518949,1989.6131493788073,-857.0865073644408,-551.042827747818,-0.12081092222469961,0.1338164601981082,-345.6178964466708
-0.052125055744052885,-0.10988515748175123,1989.6965169624348,-857.1211012457923,-550.9870501307834,-0.04333080684164562,0.01327457542703753,-345.5605672670152
