prevalence of diabetes,infection hospitalisation rate,proportion of population over 60,covid-19 incidence,number of intensive care beds per inhabitants
0.0448799066041958,-0.09062963515550589,-0.042891571817502895,0.01923360833519025,0.17586183549106388
0.0020271362386321806,-0.04953252630618037,0.030867688763086668,-0.009282768121783178,0.11488087913931871
-0.2059598995143839,-0.14946942076627162,0.027703964194333804,-0.13526935887884345,-0.1227380312241758
0.06400024695113035,0.22086716015616156,0.04648131281803278,-0.17785980088226366,0.0014314511746891159
-0.11372834659209755,-0.08928232239858207,0.017335583694076052,-0.08948477320391476,0.1027964208410278
-0.22260887415694677,-0.13282734646780178,-0.197346797743761,0.128614074782173,0.05243656235517428
0.030121095518179007,0.05507391586052339,0.04910677647891531,0.058363849528826464,-0.11316511658816247
0.17846827024113804,0.07871679349720588,0.07196383388813962,0.05830822611851447,0.13477571258515506
-0.007755851055730463,0.10978666643510004,-0.03095576971531082,-0.16501471815211718,-0.044893756578016704
-0.04717996603604884,0.038530046644950716,-0.08563094327040127,0.07958500756934765,0.009583460632818898
0.02364356222589198,-0.19597738043383278,0.0229727946464163,0.21566976876620994,0.01063816096371311
-0.03918112809131193,0.016372103981013963,-0.11863320684280419,-0.08993280401435094,0.03375855333056933
0.04026985263314737,0.059956132107414364,0.11877448053509394,0.10979984543540458,0.10166199970199552
-0.21249344814306198,-0.2987679955896222,0.08614016960542951,0.11765711807222906,0.024070243809626767
0.024947921685985856,-0.10535189825613268,0.15095582972566274,0.03722191815659889,-0.09005910841134207
0.17000954603492796,0.0734936321731261,-0.021778499808318193,0.0880200772051194,0.0953169705484455
-0.0342732444470812,-0.01629694458701901,0.05844209318984405,-0.06075253970013522,0.04661062335900403
-0.16373799257382649,0.17065265773333838,0.09530761985740313,-0.12924437877534134,-0.08053458193211077
0.10353571519067002,0.025114486709339606,0.06740539240239318,-0.1299720206247784,-0.011691269184717603
0.057543633061104736,-0.02004704015093475,-0.037456793129892134,0.09879521808267289,-0.037233359477159604
-0.07661384905034535,-0.3544598708554356,-0.18546305981251313,0.16663741474554705,0.033318609591021654
0.042185377701677795,0.20105482465353847,0.012584504799420424,-0.07219953427381803,0.04281861815585312
0.04384802482683771,0.012596882691243191,0.07906523463573639,-0.0007778919798149195,0.021231634188040412
-0.08346796959835781,0.10788876307788685,0.113888782539156,-0.06611536408103111,-0.016366831785820275
-0.008442291005346922,-0.16838122389141058,-0.16546720901024634,0.09214901006934703,0.03758122858341918
0.17700644325437287,0.05001073305207336,0.07130872227172222,-0.020821317784300585,0.05828333415135566
0.02473434380264844,-0.2259754745023864,-0.1287486674183473,0.2897716204533609,0.11006392165611736
-0.21395359593104013,-0.1539814628554791,-0.18404190928488798,0.06357976143122793,0.0041408556297489385
0.1127576316306987,-0.07586079649910078,-0.007022794324054629,-0.013369367885788743,0.15454094696862172
-0.11160586697825049,0.14712434018530496,-0.000379303747982937,0.05776223666050335,-0.10232530748891511
0.0909824982394822,0.21767893188048015,0.007049792282970902,0.04811215151446829,-0.12104527467326574
0.1305403484778048,0.2284065166619829,0.09612735830927377,-0.1486744359476206,-0.09779690903347936
-0.05503910375898886,-0.008420924589608351,-0.08889463331003071,-0.08437571734099798,-0.1540731496702365
0.056440055773567914,0.2061895309508316,-0.012161138229169617,-0.05791256932253206,0.01915482104253252
0.049003644690059404,0.14136961763413347,-0.07154505623237398,-0.07549011819821887,-0.020602339094493674
-0.04979638758429789,-0.19876994299657003,0.08596973225334174,-0.07700341865106583,0.2654270393381421
-0.04260389129135815,-0.011828303586134015,-0.07383155170485907,0.09571598336498574,-0.12285288507145423
0.21416495361913507,0.19792420545393696,0.11599275446219966,0.06274275096787901,-0.08658124588694016
-0.030566047245181603,0.09598021402099777,0.04870511552913021,-0.09117754400505226,-0.08364478975615298
0.11393877521383344,-0.18071732126911483,0.0034468300037485606,0.16268130452879534,0.1643516044314323
0.0013001214156028382,0.11387238216033624,0.10354355695723567,0.025196494945243446,-0.06084507729483755
0.07401012083375715,-0.03962690539378428,-0.0254931344164101,0.1198434010393787,0.07261256766043217
-0.05081837809279068,0.06993911868734251,0.09118668985256477,-0.01697307504367161,-0.05607188859929094
-0.023548648940534177,-0.060854396326964134,-0.023180216864823862,0.08702141342407732,0.08478001123871286
0.1426215243233511,0.11415569540672918,0.09202759157540408,0.026311933520006665,-0.03335363625688124
0.13700755313984384,0.16825335435050084,0.2887358184052673,0.03489467624737594,0.08141184057123785
-0.0005749215902049604,-0.03903193660925474,-0.019789256101692097,0.07532939648531504,-0.17126655361597834
0.026595245511008885,0.008886450861673167,0.05972541403413208,-0.02093926588433168,-0.09943788351227406
0.06796762978249847,0.06638543920199076,-0.01779034039958337,-0.13191451067692975,0.09194588629969917
0.13974211058264857,0.2980801090326899,0.12692768799818552,-0.21141613541061285,-0.06571311465057265
-0.025947079916019133,-0.1343884459677186,0.13509542156390428,0.19564449425242914,-0.11875341329797601
-0.12867985057878872,-0.31695076071950523,-0.1608939374267466,0.22871295950838733,-0.08238518333395525
-0.2294412208928289,-0.050962138204088764,-0.11149233917658055,-0.09559317673668413,0.0022137972544932784
-0.006340373697527866,0.034924179325823125,0.013424554058432861,-0.06144947026793366,-0.04377249215953535
0.04726689718920428,-0.056186261229141526,0.029812241276669676,0.1970731385787652,-0.008776747164901474
0.08740882422940768,0.10015409876498219,0.041892043754673314,-0.12324780172808833,-0.049822181978580515
0.18192408591826786,0.0396590338996773,0.1700478505692934,0.06483731878151909,0.1427642520547972
0.10625612370010407,0.16515904260176378,0.022364119632730207,-0.13338916238659987,-0.1676033561429392
-0.01173235854123099,-0.05533664322712769,0.02932988316476486,-0.025104832174367347,0.04683317785949288
0.08556413958112055,-0.06954417446365696,-0.24881870239034246,0.14972358425192306,-0.09219996918227978
-0.071014116538677,-0.11199201345205186,-0.047667224533733475,-0.11617816426043404,0.05116834624123759
0.046578879191077366,-0.015602313509695008,0.0794293565338271,0.07609050218350583,0.10819369794179556
-0.003976623131981093,-0.0373416180078077,0.02679384426633615,0.15335297978630663,-0.1451690514074234
-0.1818556301180302,-0.05428854959656866,0.0683585342229681,-0.01870193326928677,-0.21553226013933774
-0.04202955043025376,-0.04310602138395268,0.048282217822680634,-0.0009183304564955239,0.012788423316704572
-0.22384437657404074,-0.20625207808668433,-0.04554007610856705,-0.02598612878678337,-0.11394716417903655
-0.017643793340508057,-0.14665141317885377,-0.2161959642274298,-0.02047944587892865,0.05174181813938218
-0.10052824055808916,0.05393801677150423,-0.009502380018750024,0.1298784357370655,0.20649149123911129
-0.022212524642810295,0.12562326987715045,0.05983177726037379,-0.09575005313171112,-0.1106372164406052
0.023884474646866584,0.13145683767094785,-0.06441580503481119,-0.10780338070215534,0.10526286175588487
0.09231515787118644,0.20694202543615314,0.14378843921289627,-0.3421487979953826,0.1243200276331232
-0.042900624276070554,-0.19175788955160566,0.1416176452977674,0.050805034457611996,0.03237398657022949
-0.03518786787823511,0.056418205391376985,-0.05932410851456498,-0.01953450323892022,-0.1101066211888746
-0.09048691935931809,-0.014769155122843665,-0.14602224855905213,-0.10185553015279863,0.05353001313578636
-0.03299809529657598,0.19635758710067341,0.11045647613337431,-0.2593522898632564,-0.07601484872315896
-8.482573178762026e-05,0.1964356315577901,0.055388397805783286,-0.23383388513991168,-0.06769080955863353
0.06848240768894293,0.18419516081361553,-0.07405369840263845,-0.12024879750857957,0.11806488755401141
-0.06769532830831385,0.06352908850019566,0.08000832655081509,-0.14202440797552826,-0.10166223444922373
0.14937025963977296,0.12109257620533138,0.1226088819149172,0.06481926823379758,-0.01690686194905384
0.12231099477918332,0.09580006524571168,-0.05510965268280624,0.04630028756254398,0.09738189600254575
-0.21283828513757175,-0.18329539570766396,-0.12471747338922641,0.06160753548344617,0.021235735054701225
0.0650443735251478,0.08585730734004847,-0.003367249229544396,0.10472004446208182,-0.026187610717332555
0.16033287645634714,0.11363989669036213,0.055305601876242394,0.025027793752488904,-0.05674276186544258
0.12967207961854696,0.08650063075190619,0.04999704146550082,-0.014158421763255992,0.0364357518854916
0.042584079536645975,-0.053049761885228364,-0.17576800367287884,0.10577253100419161,0.10905972742993711
0.01700354325131779,-0.16330430511369443,-0.02860564383491305,0.09304432810773615,-0.12088342840829297
-0.12274315809751812,-0.18010501294736156,-0.03687560426403972,0.02388262464713907,-0.1959948369619553
0.06632984455443716,0.2871386176949076,0.2867771010277017,-0.11058610882308449,-0.03191643047214367
-0.13452015649934793,-0.006456182709673021,0.01311392398472118,-0.06506518955523619,0.01863057674559462
-0.09730017895888805,-0.0673584688862948,-0.031797104650203016,0.0588054756807119,-0.10877438234399316
-0.06404854443229803,-0.19608496520604957,-0.01657129448170034,0.08766436158885932,0.08754939883166178
-0.002462717195169238,-0.12110254012966506,-0.0627430242393181,0.046079920971376157,-0.05986652573135798
-0.17727904243019146,0.12702642490594374,-0.1614815310835461,-0.013951023559732656,-0.08354693729275826
-0.040839744430285624,0.1113544355826308,-0.019175220362787074,1.3802880839167489e-05,0.013102921142791563
-0.05937773470374633,0.056523494510823474,-0.050801141806102505,-0.10907970382202486,-0.06649447402176765
0.046565698931608474,0.3845187416122616,0.23172540230429597,-0.22976858764234365,-0.28364329199826593
0.15409588116888182,0.1659341282233014,0.07193466063512198,-0.03106583755886402,0.14911110986144763
0.15752365561792808,0.26672706846906835,0.09473113530502783,-0.040401459307445334,-0.02886861572676764
-0.1805807448928755,-0.19061262542060467,-0.23427110228071224,0.07874374460521677,0.07646249430355251
-0.15322139422938733,-0.01019312911793112,0.10023471315308932,0.014125048653630436,-0.0775244819967527
0.05236275985178428,-0.13308253166625256,-0.0578622834721019,0.14716859557124148,0.017553378572116685
0.10556944337034765,0.06199099896997277,-0.00537294562742042,0.10044975586043234,-0.08706483923932429
-0.11361483174764303,0.10379205332445804,-0.10484132472428585,0.031273262731613065,-0.1779462457568171
0.03053689129625716,0.03481276930163471,0.0950336333657784,0.10126930999434376,-0.00865173342321231
-0.177763093425529,-0.07453739526570007,0.06222111053645806,0.10029410787936208,-0.0067233180364170185
-0.10210211089892926,-0.16449381099632515,-0.06910118759527462,0.06112504380823593,0.03561978963600111
-0.06711947836361017,0.17825069300458216,0.024310713580724636,-0.05943750100743409,-0.22743553223458945
-0.2187096054482899,-0.12942326787245934,-0.05302140048293107,0.006079788831881107,-0.08204005410796843
-0.08057562278821215,-0.06758211652058668,0.09538540860842686,-0.07599442379185112,-0.00028021139233284703
0.029621905082576908,-0.05691288315570294,-0.0685705090871606,0.08383869763716237,-0.06942554336385236
-0.08629306981338501,0.0936463334210405,-0.008351870392421077,0.06081155040141806,-0.11658970696197296
-0.004153982696795941,-0.06431168758445968,-0.10657171105489137,-0.13834653157857446,0.023911965131476802
0.13978994261766486,0.019559460311356275,0.09882135123584286,-0.07446072857782102,0.0739257692917729
0.07769157142669217,0.0968791964040358,0.1703283943710126,-0.03466368665365746,0.2085548954896213
0.09310356715231193,0.2492769030750509,0.18488929321258382,-0.04996683933779572,-0.08875243526586814
0.005194595905680326,-0.13707355606670524,-0.06028750228133625,0.08305404629877725,-0.03726801483222285
0.11697077692775688,0.1359516862901835,0.018918520785921406,0.025892424474019463,-0.22839020903035265
0.08486533576658611,0.18500909173945462,0.19667221608965305,-0.05928251897190663,-0.010633152053311007
0.05889751189707809,-0.17966197172824994,-0.010046736669055516,0.25323817066857873,-0.036662049114921234
0.04763269534853332,-0.017280959722386947,0.07050616324444851,0.03322320187081498,0.11214152671002997
-0.10156253436504466,-0.2003544378216381,-0.09226757676434696,0.16831157040759973,-0.14570989285715089
0.23763602051932003,0.1508517122112598,0.15803387233547875,-0.12498582005858462,0.11645955025532465
-0.031709933728153936,-0.048690735657113904,0.15997626792505468,-0.0015656868810276503,-0.13540153566259291
0.16054384029194874,0.3935531075547825,0.09230636900579972,-0.08265525056226539,0.02405235826555202
-0.08326255878492551,-0.05875470884481175,-0.11573166486216505,0.08732919830986041,-0.019561448815725774
0.030460552383832933,0.12238348946358804,0.004096632839587452,-0.06419340530359441,0.012614413836954018
0.043702670639751535,-0.045479200262674074,-0.0013977483997118984,-0.01065573058695853,0.03510353130264604
0.04844913500472,0.13371511471357056,-0.07490369294218685,-0.12617899807934646,-0.08263317260557228
0.14783415127563249,0.18784413586591459,0.019508179160084228,0.012079098779390118,-0.14598582387086279
0.10639708716380282,-0.09125500726893143,0.0010632741930182725,-0.04628050560915969,0.00960500675399446
-0.1750529722791995,-0.06616994374747487,-0.06409132186369729,-0.09467561895899393,0.009168851323973765
0.17507951724894436,0.09832955645734623,0.06180924700861312,-0.13247332718908159,-0.06823611007111845
-0.12144504538171308,-0.10969362892213122,-0.03160626152872436,-0.05054839540697726,0.1887822679049682
-0.06125944725912831,-0.03920595960931397,0.011074696034125676,0.02486341877220536,-0.03427452383978272
-0.025122540631296042,-0.018816012952808395,0.06621778806011852,-0.04608445066662938,-0.10896936210805507
0.05318579105966142,0.0057419079037079445,0.12070707871761875,0.05416063645422994,0.13851817933866825
-0.03915276924760425,-0.019136742141652605,-0.09979375862339845,0.04600222913161518,-0.033894268602969436
0.07173292329738505,-0.1527304491916573,-0.12035319628540507,0.08172048340528441,0.13578447846567193
-0.08257320219907027,-0.25343752549006915,0.010806708080352376,0.11936759532203567,0.07492518219044124
0.1980607509962118,0.11147924529616271,0.06489112850283311,-0.07945167458222781,-0.030222720373002155
-0.08941056645701984,-0.2050283995225456,-0.09486405892945256,0.008859685174691375,0.0801326056315352
0.0384327756474665,-0.0097806980691924,-0.01398426353699158,0.06242681520318505,0.051813453398633524
0.2803075467554821,-0.047324371812380917,0.04959252115584933,0.07933935159194859,0.1649659494543473
-0.13160400574271086,-0.2569249045443049,-0.09566483758034947,0.09711890512740928,0.08746139998795978
-0.0305384719392214,-0.13191222902455396,-0.023908933829458405,-0.011643412943755845,-0.035737504332846025
-0.013185387921479802,0.005311332828251553,0.006522016928201441,-0.2125194781736426,-0.07787182150745675
-0.005660060045986471,-0.23635608013372184,-0.011420346775068157,0.16090550129192557,0.02697384893180147
0.07985671116383178,0.005541498136205775,0.03147569174027648,-0.110674138960313,-0.08989857575526873
0.20549963786833497,0.18001588629254933,0.07628279642791091,-0.052679876582623825,0.058989736862271595
0.06773044536417533,-0.08920148352134445,-0.09963251358221595,0.10743572054184719,-0.004028569217985826
-0.19770199568903674,-0.07112257763880991,-0.12540512037376494,-0.03670802389187678,0.10636251547465905
-0.008816777743614852,0.056298513627793305,0.05698251239531167,-0.07542973932245219,0.048464359653045255
-0.11449204618007461,-0.15612488904143948,-0.13733440141007688,0.0820276481105449,0.0438072957136936
0.0782273656937986,-0.09984449155741881,0.03583197084816834,0.04118072406656685,-0.03588413038030344
0.029045708627232242,-0.021930802213861206,-0.12749452327198513,0.07838324318983897,0.09452279803007527
0.004370033051229717,0.06164419863307115,0.10451902686449299,0.013938710416376336,-0.08918568914367553
0.1453028183089957,-0.02375496417824611,0.10538388699237722,0.07752870893905878,0.028093403921752903
-0.10085429350445427,-0.11512951809937763,0.017136568097070082,0.12135837067562218,0.09558871392425432
-0.05925089820578399,0.06903139334689026,-0.005291359977357467,-0.20599914085859955,-0.017901057750630982
0.17341636289969778,-0.12235300938499319,-0.11042755334879902,0.04653759889804759,0.014054829776081027
0.1511586350014138,0.06302806197529078,-0.077144853595836,-0.031522366638777596,-0.08388396585386355
-0.06911339600372539,-0.14199566188680127,-0.03165445695024529,-0.10345637090918677,0.14009765928747414
0.07773049440443147,0.1411260883381152,0.10621954450106577,-0.017620866828230875,-0.16726281530013354
-0.19331969238631114,-0.17589444298102885,-0.02782313347053894,-0.06020108449914739,0.14383586969476242
-0.04724716862606964,-0.03223970412071958,0.10511769560243141,-0.068686182263167,-0.12757903943190188
0.02179335164676713,-0.062227946801198,-0.09334923163744782,0.059116251183921005,-0.1286979826316155
0.04371412695885384,0.05880930250365605,-0.009673076199752675,-0.019210527906575726,-0.03526002421292768
0.07230020226859771,-0.15108390540123579,0.08386235838295036,0.11106637372803269,0.016213180800283816
-0.027233370157821984,-0.18645799544447844,0.09131544411309202,0.05561468954264839,0.2013027102567965
-0.046571593508800704,0.032068565985565234,-0.05250059718317873,-0.22131305476954555,0.07755370430844923
0.07117593652473873,0.11191017830607132,0.18989997816931517,-0.04042190967433597,0.04993858834599144
0.012854147390860347,-0.050937983305731085,-0.03570511285526234,-0.0330380107953835,-0.04394909240134972
-0.03146954165985585,-0.1330522167688002,0.08224942348345227,0.10164066820401732,0.06899984576324959
-0.01382482100372899,0.2864144791153719,0.02562327098888034,-0.16793837869707146,0.09530589547884588
0.13774256911704505,0.08390979447384604,0.030564015609524486,-0.11746142618469095,-0.10247228592416557
0.24743355397913575,0.13916032371125184,0.17879006551342025,0.14062494008966586,0.12758663020706393
0.26250895174426697,0.2589642992574386,0.1731904683613209,-0.19677830121483034,0.1398464834795846
0.09367388963098588,0.11731643181946765,-0.007546532545546974,0.046334677379325145,-0.006547039390209311
-0.04691894689520915,-0.18853384074313476,-0.0727308222541053,0.24604096630961567,0.08739882756912126
0.1420571264231565,-0.09152172132782625,0.04322428881102483,0.06768893598253284,-0.10346388552236557
-0.019977406879431794,0.005663673831471802,0.12450181110856624,-0.05054294654188716,-0.005829980285095734
0.11419190121625944,-0.07643587666407861,0.24219879884090934,0.052214938060956936,0.07419740768140506
-0.12588079469226868,-0.03697297384877088,-0.1290546537375727,0.016452608969407898,0.07641543513729793
0.01589116511973568,-0.028297316343579487,-0.041805402394949266,0.15521948997200669,-0.06747773924368472
0.24671925116900814,0.2534903757861451,0.15666698441368077,-0.25709636370007277,-0.08023375333950888
0.06640637996191276,-0.24881876858283072,0.02628818334350353,0.02442104643333142,0.20443969512481536
0.09460715212228711,0.17585549275004875,0.035392236353623784,-0.06827568468803086,-0.04476718602224175
0.03908222552619023,0.26362506181195267,0.06362701211971225,-0.0012618461148961105,-0.12333942726950241
0.0929905016676855,0.056946028119269555,0.06895910995457852,-0.03943838449223992,0.07977440203912897
0.020654854187913133,0.011784506846798212,0.0565289432749734,0.05641567613559343,0.01836638050341997
-0.08813113767200001,-0.13297281723901525,0.1091501573287969,-0.05656087238561203,0.08542581143814804
-0.0684982373116681,0.12540205512475305,-0.014134066898739209,0.03533953150573019,-0.20639098976175052
0.10327652499708209,0.1486279270979114,0.10089932718030942,-0.16064035774785468,0.025928429502773888
0.035675447893705726,-0.3385056082131505,-0.04652157570932048,0.0796655377016787,0.1270366404340754
0.015242840319255192,-0.039730984990461404,-0.005963780052904086,0.044986241719046575,-0.048111195126601426
-0.14096626037346058,-0.13053426098896595,-0.16068602556676614,0.21631923733280264,-0.05533056737640142
-0.016801346744695828,0.09640206601787223,0.008820371561915372,-0.05565243091410426,0.08013275039543906
0.0575957879380979,0.08696466489165525,0.11783332768093951,-0.048212905248107014,0.08405755722595681
0.1123053339550896,0.23209295701723154,0.08952877620036327,-0.033596822907752434,-0.1076697093827797
0.024503632987431804,0.13667976366752183,0.010634062627930652,-0.07924098099004497,-0.11094455717414696
0.08462284465089967,0.1436076211959571,0.07898378687555976,0.26005796625781075,-0.0047044743287289244
-0.005300644779223165,-0.14705493177778411,-0.0021014092662275568,0.006876555189414271,0.13394536333358553
0.10590386689820538,0.016845031286853815,0.03438111443757154,0.12917027523784763,-0.018886670107319033
0.1360643286127216,0.10855463900186768,0.03663501515960859,-0.02434464218905895,0.09778875932437286
0.002800670299158675,0.008770236112016327,0.1294287928817974,-0.06342308739517102,0.09412131418562858
0.02806711505135285,-0.018020341522824595,-0.014966881212841199,0.030211660755394148,0.01531618354609752
-0.11247355610659864,0.05541235878070436,0.1440547356747486,0.00375910005063812,-0.0982586957327052
0.085367286182983,0.16343789147343316,0.03468174646790694,-0.07797172432593652,-0.07967121348555763
0.09441342327658378,0.22522990643478089,0.09360935942758122,-0.029972242220441467,-0.004936452536106268
-0.068333084981866,0.1668114148763889,0.06627178939784761,-0.16200084485645166,0.0033224860467968177
-0.12023789973200547,0.09216556598626549,-0.05958497892161897,0.13013599783110494,-0.024971900047571827
0.22471041781184178,0.12394623526956164,0.18717622376977966,-0.025966991724335357,0.04258873759759013
-0.05160135450619234,-0.07089381005847359,-0.05725178955572721,0.03638030511372577,0.03413118282005351
-0.1196085520326398,-0.020767870121859787,-0.12751261154969007,-0.01585678929491173,-0.09004616538792552
-0.07837852112897095,-0.018700983851753956,-0.016545257994030914,0.03722619677844386,-0.06723371281099756
-0.04502151229800185,-0.06318991862515523,-0.04202146563330891,0.05187066778731136,-0.024968100623004842
-0.19078419818501122,-0.3544562239379088,-0.19268282777562398,0.31281746921409936,-0.11556852578048962
0.013727277547256094,0.20584282525853603,0.07559420096840332,-0.13724109436995974,0.0843517447339884
-0.1139436648287559,-0.19080122160433788,-0.12085650291777916,-0.03650285047408501,0.04473229735243431
-0.02947843030145065,0.048697077884140544,0.03509028019402969,0.018833972230680812,0.07139895273011548
0.21130205904601754,0.2265874141426974,0.1162303479219718,-0.22775255491790555,0.2104898528356159
0.13150258451659358,0.06265213840216997,0.02777454501903432,0.023413678576225873,0.12375080394342422
0.08812257791007375,0.09170693005030373,-0.07082849444784593,0.08441063341541122,-0.2504931110315911
-0.013882412266933875,-0.17754110327131348,-0.06464573625921917,0.21724816126832752,-0.11881376859823152
-0.15880902180932222,-0.2763826416449948,-0.22566511438313908,-0.11675830695654076,-0.12853789148705017
0.1102490339055128,0.05895262915236078,-0.08643032991979367,0.035364386881946694,0.21455190561916107
-0.06688813452708281,0.03760785218238702,-0.013947082151624698,-0.18968980725515508,0.2312143151303427
0.14943576172147782,-0.03135819430072829,0.057813547022127154,0.017428314422900718,0.08258024008481181
0.046106954782040424,0.13439167018682502,-0.02103101690716473,-0.06773989791977149,-0.28656633321268316
-0.01773921410198549,-0.028741206185443444,0.001445665670808889,-0.03954900471562114,-0.10915290448491202
0.08284657573611506,0.021920634844129913,-0.10965554597595606,0.06512516081923986,0.06931156269350194
0.01825731298711193,0.18483597096808246,0.04224170056462987,-0.14227339267099504,-0.14100979448257037
0.04280627110735595,0.20818423493763466,0.213340302936559,-0.1488482715006199,0.09742114826509879
-0.12860277820688107,-0.15664507742551392,-0.13124714939392618,0.13899913749953532,0.13057712993399792
-0.053118132200193985,0.08756545234126371,0.02909578771855131,-0.028398680391158462,0.07783128734468735
0.2214442306843329,0.4454323959043048,0.18943805903121594,-0.3528226694170258,-0.008460121144801807
-0.002689156748417014,-0.1811716835967068,-0.07569143230511177,-0.016938107480883542,-0.05784169320813113
0.14698512259277274,0.3299865871869966,0.1320572718333187,-0.12774825225119607,-0.0662259470502377
0.23041062151633757,0.23910220207206545,0.10489676469278364,0.05651313654855512,-0.0009323761170392041
0.0225942786576663,-0.22173951491676858,-0.08027520730412188,0.13006054058043237,0.032098670025937505
0.10068713254978404,-0.016652621637664816,-0.07815610425035001,-0.05598963657149303,0.034658104502030294
0.054198467364581004,-0.19732274081227977,0.13034492505561346,0.12272301164673456,0.08724876440330148
-0.19414523206680123,-0.16896898874261962,-0.06453323964977602,0.0585694258678837,0.045324425047696085
0.1396254559425672,-0.023093432528300872,0.09994018349164618,-0.06082714351009606,-0.02092486554070936
-0.11002556074916525,-0.05763151240497446,-0.05998372002631609,-0.0182402017092821,0.1343233254536938
0.019183264175491113,-0.04195438747841858,-0.0504279395940691,0.024428686026001442,0.03588956806944036
-0.02600683473801342,-0.3103600778181564,-0.12984042676407856,0.10637143445057384,0.054761871665253085
0.17644006934508408,0.08807148305649497,0.1031521327040541,0.08819074281020997,0.15210215146787842
-0.059568657450746215,-0.045141053520401604,-0.003959861432207601,-0.013855394020091411,0.0805854573450269
0.1251641970637962,0.3594161734939371,0.1639301309446523,-0.20302153412687168,-0.09569560962395623
0.08639397377560565,0.0348087129231215,0.26090669796341187,0.15049363573339097,-0.03901974432248301
-0.28760809838031515,-0.2416427529469178,-0.1349020427396049,0.11238014534389908,0.024787477060306155
0.15806642418201614,0.0469163857618482,0.06121960673619269,-0.03232089159734998,0.11152255266682687
