temperature,dew point temperature,relative humidity,transmission rate of a disease,rate of incidence of a disease in the population,rate of infection of a disease in the population,size of the susceptible population,observed incidence rate in the population
0.09910634356636414,0.03772335001181984,0.029732709207500464,0.3104241468488232,2950.6043715055544,0.03387181570334494,0.01651925625655877,-5837452.025766121
0.052710124987461277,0.03576508359447028,0.05583099710033964,0.25401460539588677,2950.5985515264074,-0.0742323256336493,0.00689883992170863,-5837429.011978661
0.047832928847545475,0.035920694588020385,-0.0295181173987355,0.39583983240746706,2950.6195332926486,0.0441894777623007,-0.032864535432321706,-5837512.120828715
-0.08213574534216778,0.04839317319629799,-0.03836702957272776,0.34496123011285296,2950.674408939206,0.09118786781629593,-0.039787155679095965,-5837729.259190704
0.07601605037660261,0.04181382986530799,0.09093004488051172,0.24158394165450278,2950.5511212011943,0.06930896729357688,-0.00411418787548834,-5837241.341495429
0.06574495759988105,-0.0769581317396858,0.04226162932137138,0.2535351527074818,2950.6867764881076,-0.052217378439359724,0.059987461874097286,-5837778.106779076
0.09653508135985839,0.04592796087739581,-0.02410585661914122,0.20578102759474565,2950.707776064774,-0.07683767409464044,-0.029237549739913465,-5837861.252317986
-0.051007096318338246,-0.050799746374698446,0.012867875328607115,0.39493792683269,2950.647986951153,0.06992679933652576,-0.0888042433958902,-5837624.67092461
-0.03826746059726976,-0.08285739805942312,-0.06070947245269318,0.35669403745098227,2950.6651460030967,-0.05598724856241164,0.07503272217489507,-5837692.484820068
0.007336771140262835,0.0019289433808069162,-0.04841051206507064,0.2618911368908632,2950.735673157631,0.00333874829415777,-0.07051405383460788,-5837971.530531757
0.06082177682867124,-0.0007296166198403203,-0.023137010115213567,0.22678689753996126,2950.7347463346273,-0.06941440353624935,0.05115639470121261,-5837967.990587189
-0.035640011122934454,0.06836046520860045,-0.07351230385774274,0.30551388096693294,2950.621345482998,0.027956666433565786,0.023564717184679146,-5837519.186588173
-0.002543765083932989,-0.04643060641990875,-0.004580216558198563,0.2715933254114661,2950.719442756506,0.014939549778827652,0.06726632425230733,-5837907.274531347
0.07363564764846875,-0.05714551090672018,-0.03680634810972343,0.3564164795736483,2950.641896002286,0.042864189869963515,0.07748497037149255,-5837600.492540105
-0.03279935340818825,0.03938732447509574,0.024909229657250093,0.23953055339133603,2950.689177518493,0.0931221624838589,0.005453823396032356,-5837787.5121562295
-0.05700328531947585,-0.04175735593200165,0.0031774479407996677,0.3311706494501383,2950.6815856467692,-0.07282623522751719,-0.020490472061331186,-5837757.534992494
-0.08148559096215698,-0.06802976541215608,-0.09695406524377545,0.22425354835609362,2950.742784364199,0.03720992722331243,0.09263200936364857,-5837999.80073561
0.051314727775665536,0.003982401849849299,0.07793491498856506,0.22946787655820197,2950.7408971192326,-0.07529407884879302,0.0676762098012651,-5837992.330491196
0.005731883631107992,0.08886219457100833,0.003944494052661617,0.3306172334639206,2950.574033070917,0.005708804135752546,-0.04938156615548324,-5837331.954883066
-0.0851972059275966,-0.06472957192755949,0.019986933526871118,0.31496901948465206,2950.5486147178513,-0.04776514553868849,0.09190735289268492,-5837231.41415055
-0.08735844481978866,0.08069013075242412,-0.02275060464642868,0.35122220952344735,2950.682950359657,-0.05445936395402804,0.035646752555018646,-5837763.010374386
-0.04373794652829306,-0.0054724571323107735,0.06116574935379826,0.3591456983840853,2950.6031156773147,-0.04012404584934053,-0.0803186372414067,-5837447.013099298
-0.03704938751075336,-0.0997585279777077,0.0340198069094414,0.24586740820380576,2950.6943334889434,0.021900858156781555,0.03471946310813834,-5837807.927077666
0.010139845720067736,0.09373030512142597,0.0011758634663154664,0.30407487023310853,2950.716204975997,-0.004897385528456533,0.019713506739738193,-5837894.453261242
0.08103031353496024,-0.05002871799172351,0.06378024924107153,0.2613944258858898,2950.611541581729,0.0905108820864878,0.0028645438401172785,-5837480.366645265
0.05201723547496048,0.02056332999691432,0.057995226737852915,0.3863857802409131,2950.567963074291,-0.02771294203683053,-0.07842732887475377,-5837307.967491211
-0.04719559753571787,0.05851526153185138,-0.00994327882804137,0.28861206002905615,2950.698844405178,0.004625909303016346,0.06758527360860586,-5837825.820406096
-0.013088028613755312,-0.008937232239472667,0.02920450284487564,0.23915352400246986,2950.658257770132,-0.06506638586192395,-0.06096755759573676,-5837665.162984596
-0.006319231124167435,0.05178711153515034,0.0979624088298484,0.3031887072847431,2950.5453680654527,-0.020174920552448378,0.05862588525741244,-5837218.646416426
0.06266147575880504,-0.08879676158705214,-0.04320674313623955,0.21671805051504645,2950.6227231134376,0.05608776217982872,0.014045053325779697,-5837524.728918352
-0.04216765691303719,0.04777874987956837,-0.004899721429507481,0.23814525598069555,2950.6494635474232,0.059707740076970856,-0.021937002365799915,-5837630.5328347
0.03862105266128585,0.05932035626733806,0.017214358565331198,0.4003599930702099,2950.5563934728825,-0.03703429573118747,0.015894389111374557,-5837262.221890333
0.05972355886112318,-0.04065723325456394,0.0011785878900033339,0.33489636972643105,2950.5564195915194,0.0823715036364002,0.01543313395982504,-5837262.280619558
0.05240030437117224,0.044748590550942546,0.01606578517756317,0.3544579582866304,2950.6262869927173,0.060629827128967945,-0.09018995009011255,-5837538.732208042
-0.0325503353952884,-0.015564463791308755,-0.05540226095489825,0.29596508157899376,2950.659265951572,-0.08395044921565542,0.030285269996141034,-5837669.288475923
0.09499905106639758,-0.07928243328136542,-0.08967195827273872,0.3317490989528415,2950.584270729616,0.09799322929118948,-0.0851688569987587,-5837372.557456321
-0.0761106797810718,0.08350125000236236,-0.05925546096919874,0.26069123525547644,2950.6231372920647,0.009633176527767073,0.06511550494967613,-5837526.236565604
-0.05717382352423317,-0.03088906133058074,0.0882552570934828,0.325756362227625,2950.6715721726573,0.05364790072461509,0.0012323295950427832,-5837718.024749178
-0.04090615316366384,-0.05733502900171428,0.03594630384370696,0.39011915466607916,2950.5575395815436,-0.04189942519511676,0.07485310434542652,-5837266.773546295
0.09369246389369446,0.0324722914635622,-0.02228332013737392,0.2735918533526943,2950.6673792131346,0.0949401306856344,0.039632009212447,-5837701.400931922
-0.002060566980778347,0.04722344581313348,0.009993375186641906,0.3922440329103134,2950.635260600599,0.019964560782039092,-0.04564094023874184,-5837574.173735994
-0.018004077132030782,-0.0775980130948756,0.017757252387703697,0.24277036969725158,2950.590027878735,-0.010148329590472224,-0.06615984695564617,-5837395.359712064
-0.07455522534561197,-0.02633104052166213,-0.0851055969815945,0.3326580971544508,2950.6981428964923,0.03133507855702519,-0.022519016117812513,-5837823.11004597
-0.08133435884871139,-0.08573050468906417,0.043891758999143764,0.3884689405478141,2950.689902869266,-0.042805667823447614,0.009279873041679765,-5837790.453133572
-0.01956621245988828,-0.05992741430206708,0.032115630549345235,0.3395231232761535,2950.5924991549646,-0.09889707193076816,-0.052640442998109174,-5837405.06338548
-0.05315995905107578,0.04043415339939965,-0.05468242620477259,0.2640534007180177,2950.574842233861,0.04727437784961158,0.038236219307055785,-5837335.1699192785
-0.03846602896389535,0.06930359182647547,0.013269296994485598,0.26745490175611225,2950.65948798625,0.04312338244619285,-0.05082594658198891,-5837670.122643727
0.01003019564118264,-0.09271105368885378,-0.013124235043387913,0.3386981536299516,2950.6164790909443,0.03920384536081961,0.027709209085737818,-5837499.984508813
-0.08197645665778089,0.06880026740291403,0.0004357861116757642,0.3939506738166333,2950.601843938785,-0.046316328129703925,-0.058020254589523756,-5837441.972650673
0.021630463203284656,-0.0948683648147451,0.019412256587606678,0.33992669026595773,2950.7240399985385,-0.023273324097720066,0.026257841612229743,-5837925.539305942
0.07448469496433108,-0.07301333070955579,0.06434567034561334,0.30734339164211916,2950.6012639425776,0.07515783147202498,-0.05956382271838093,-5837439.797321743
-0.02991751087514953,0.032059043870950016,0.02728047560126687,0.33890951243296713,2950.645891711323,-0.06592388222748842,0.07166524809119076,-5837616.257999681
-0.06986722269059692,0.07828665075832866,-0.03801112796325173,0.36686089950377154,2950.6469469824674,-0.08017417212504219,0.05886381239679814,-5837620.556880118
-0.04536742673977976,-0.06404743322362352,-0.0905375670434314,0.36319709314493553,2950.7385975310117,0.03053979350977859,-0.08888611365535853,-5837983.211299369
0.07854764061976535,0.026706807797874516,-0.009544886534369267,0.2960965042480327,2950.6533078964862,0.09738778074603957,0.09131422103579709,-5837645.588228238
-0.0921339592995235,-0.08160789657588541,0.09766304750212793,0.2749425633159755,2950.5576516592355,0.03162124710791489,0.08938862139914289,-5837267.202914997
0.04858377825360852,-0.0469376229723276,0.05669202097387504,0.2639170216650562,2950.565509317738,-0.08742133764724627,-0.06785252276151851,-5837298.184452253
0.048368076004888405,0.060611654127616654,-0.03258041791781223,0.22401842746750328,2950.5797410986347,0.021676201167586312,-0.02338846355953436,-5837354.5692526605
-0.00028171344584440594,-0.02952009616873899,-0.0008328151294288872,0.2518969399758236,2950.6506711974284,0.04381008417918483,-0.09402815382662771,-5837635.232187192
-0.048163162948570065,0.08267355632306611,-0.0705441811465122,0.2986685927115742,2950.5887517086053,0.07014553980640206,-0.08236034876911316,-5837390.327683352
-0.0017745658888246724,0.04331355604317458,-0.011995967656266558,0.36601872000882496,2950.7250524372057,0.008797777900788034,-0.034348073918473096,-5837929.462954082
0.07764446492719693,-0.016566264590222923,0.08450756474225661,0.26274909962974874,2950.5479975057356,-0.02290808734699623,0.09652704028413112,-5837228.898605917
-0.005469742079490053,-0.09943912737252779,-0.06217754429592355,0.22168045378206086,2950.5591406432736,0.0962556188208897,-0.013356186841278733,-5837273.102587093
-0.029979430145106165,0.015430177685980428,-0.06433217538172796,0.37746323833278184,2950.6051760295286,-0.03829827589706219,0.02851426500824092,-5837455.152126029
0.08694264433700374,-0.011228715064864447,0.058472248913456586,0.36734530441646596,2950.5835197131382,0.07730001289768132,-0.01865656779059606,-5837369.488059694
-0.08178837398869583,0.0047998304251004875,0.028514745666885014,0.23685160336063543,2950.6920002977417,-0.03259974603854068,0.07253693516189294,-5837798.861066798
-0.009560484636751784,-0.012251383732895915,0.05919089546444221,0.3498294130298807,2950.6980695056814,-0.016361474829786823,-0.032130452947028085,-5837822.740727512
0.06886673848632427,-0.08194821632797074,-0.014392714001132437,0.2546597599171968,2950.6585439434057,0.057141798521612,0.05684864664619055,-5837666.4319967395
0.019162121617225386,0.04752688017911169,0.028871723796880414,0.31829349682438557,2950.686624792211,0.0649498745494087,-0.019956073422817064,-5837777.454263944
0.05604708833429825,0.09783845466589558,-0.0384124227114528,0.36317916942001927,2950.7211443370697,-0.02976406047475462,-0.039135820068017996,-5837914.183182094
0.002938430959228827,0.07739876474526972,-0.09312360315577424,0.35906537883611483,2950.7420594867826,-0.0941433037364825,0.09248366804468364,-5837996.936285963
-0.0981403862844877,-0.00157055244189222,-0.081203418206394,0.3665740253126608,2950.6753743094787,0.03575501131682493,0.0835906570676502,-5837733.009286475
-0.056230353068731344,-0.0764120645558118,-0.08773766109203665,0.37636892667527566,2950.7131541321523,0.07057262858610364,0.06349648747159581,-5837882.5109156845
0.03817356998018678,-0.04390759871707144,-0.03972534683973754,0.36279153009905474,2950.686372948231,-0.09869126941298732,0.087392152713728,-5837776.458946484
-0.009445999862332882,-0.08252025937092614,-0.016871501188831944,0.20156904222457062,2950.5533187425963,-0.05681045242795808,0.04552998246806966,-5837250.046465299
-0.07900050058750695,-0.05037694188522362,-0.03545952555068951,0.2903627069690722,2950.6338147922297,0.044044258785120055,0.09567595306457435,-5837568.449302172
0.09481459731367611,-0.06040399689888987,0.05950796290318558,0.3701618759453263,2950.6209436392833,-0.005805257867437463,-0.0008979722143101776,-5837517.704698778
0.032015485547858186,-0.06978676833932809,0.05318516465096775,0.2744035320902218,2950.638552684989,0.028163814734588427,-0.03128621074572875,-5837587.282124379
-0.08989369065770424,-0.007912330374008028,0.08689351426818977,0.3435809746982797,2950.741570038785,-0.05563569494721517,-0.0807387273460897,-5837994.833412234
0.06972524317015591,-0.030796205916422112,0.05034875776175486,0.398583995554322,2950.696883312224,0.07269079824789784,0.010788348166739722,-5837818.151157356
-0.055614625033048995,-0.03958672825310927,0.007896248098597408,0.31535390740741287,2950.7098291580187,0.025817184138326815,-0.06112579604097346,-5837869.389496076
0.025169718533090607,-0.031328956743803746,0.04292151500288203,0.28323131973111326,2950.7401282820238,-0.04932635806605068,-0.05077421138704157,-5837989.29840373
0.02853875782445478,-0.03717711482274369,0.04435461566064056,0.29395525220715657,2950.577600456386,0.023884936734445167,-0.0813307435008831,-5837346.126745474
0.0799568590116928,-0.07084039408448324,-0.020812755776285365,0.3550237441517569,2950.619134076506,0.02891406893880369,-0.008678327970365635,-5837510.498224046
0.08831137168969547,-0.08350180574479762,0.014911955398004568,0.37361551945690397,2950.7166357271167,-0.001344428082567184,0.04446579877129761,-5837896.270935647
0.0676696134437951,-0.09741650425908582,-0.07787460918143282,0.22904385830782692,2950.5562302290778,0.03542579371655047,0.0481469717597324,-5837261.592483507
-0.00789847322643418,0.04936812473032057,-0.046302539846853064,0.2956849813648484,2950.6496307438774,-0.00560810452020695,-0.07873119145023716,-5837631.168024677
-0.06788020943501183,-0.04093760530733435,-0.07249196820790431,0.26801269254025917,2950.7308193989725,-0.04550555117238049,0.014824805773341485,-5837952.35689412
-0.09565287531843654,0.03081526136142132,-0.09376592228145404,0.33361590483278764,2950.726367786364,-0.08324509297383426,0.06622059766512556,-5837934.821555093
-0.08415210358242786,0.0548739393634298,0.014026106379386283,0.3839681608585379,2950.666670603889,-0.07240205942657059,-0.034726026840848495,-5837698.512730241
-0.04037024396332363,-0.026186933478204263,0.02662445170659798,0.21625287946832716,2950.610633167263,-0.06430398668733794,0.08121419693562393,-5837476.883119018
0.030888569967860685,-0.04266810727913413,0.016428389381923196,0.2603670047239962,2950.70458290002,0.0080210883691689,-0.08695869898587619,-5837848.550124529
0.09136853163856326,0.024105273979166994,-0.05657784122750748,0.39843599146025976,2950.5488874946755,-0.06014265804796275,-0.0339993390963078,-5837232.508581364
-0.09201944442967341,-0.07946888288417038,-0.08905157410844389,0.38046281226745227,2950.5752317912206,-0.0918176912097427,-0.04462962314854471,-5837336.695436235
-0.09368526302778367,-0.008185252305752205,0.08617168283751235,0.21006658454676974,2950.6056533440437,-0.09859765407765919,-0.024701013355095003,-5837457.052761856
0.07819708544192869,0.08745989265554668,-0.05834569929035669,0.2109153795027448,2950.5611611208665,-0.06337189797781392,-0.039772580915713965,-5837281.052811164
0.05956155064089652,-0.03824263291549748,0.04942780036795103,0.3859471349268666,2950.657649886702,-0.02117078318608487,-0.020525136604412436,-5837662.9308201065
-0.035405408263494365,-0.09648944554122729,0.07706591105007374,0.3921656484544188,2950.60459266914,0.02076551323599654,0.07636710329294039,-5837452.925275028
0.08062204563072997,-0.08263945167295197,0.0744644407578317,0.3853195710815762,2950.6397717851733,0.04981826613705967,0.007814173095470875,-5837592.026425374
-0.09773863274289879,0.07788406343133833,0.06483072757652761,0.34463275965089235,2950.658869797064,0.028955661535466415,0.02688841301484174,-5837667.661173727
-0.06331650339231971,0.004613418255684246,0.050404563922422194,0.27683047955843654,2950.6834884915766,-0.03331548482256662,0.08370484402293085,-5837765.053156792
-0.06925894623889461,-0.014557672468727717,-0.09681192995221838,0.2032816711111075,2950.627857362616,0.06621623570872823,-0.09356708474373926,-5837544.966219772
-0.031579466543881024,0.0859572004222666,-0.07451347862356271,0.2059392479366715,2950.613707000477,-0.006873758391833643,-0.02522197815149367,-5837488.915183277
