level of pollution,smoking status,presence of cancer,x-ray,laboured breathing
-0.02696785416534407,0.0024746857295986553,-0.17428458751889675,0.19439655210237744,-0.24961392746680275
0.11576756249885188,0.14832966203507914,0.09070682145158417,-0.14252408256672341,0.0601638570521243
-0.11081903036214989,-0.07426856616975418,0.059152439388170504,0.033415734117970164,0.09071510004385794
-0.3329417518307668,0.0852496204275133,-0.22538980601266312,0.13676602140596938,-0.24333422586956482
-0.01039554860305204,0.10335835278816155,0.01812277462082782,-0.04074474700304295,0.08691439902827745
0.0855001931913526,-0.02858249534904596,0.003036190116063542,0.0877591859732207,0.06102106465742671
0.05156199715837259,0.06306714252557388,0.02620011764782208,-0.18343824134213504,0.031581625754520073
-0.00949782279534568,-0.06558895970940018,-0.005105145796718311,0.13582624516268046,0.018638428182401936
0.05904653349508037,0.002408034025687273,0.1967576154385327,-0.11354148466884717,0.1976297758058252
0.10654143078770784,0.09592722988386967,-0.17216047223368938,-0.11707812335402401,-0.04334252997413453
-0.19218089847436973,-0.11607302604756593,0.0695767708247848,0.04402039919599311,0.09266813037060906
0.06573535968543229,0.11339978838594729,-0.11990615135509539,-0.024604247675377566,-0.015017566869043555
0.06111036012588228,-0.03956399843290995,-0.0047861560263960864,0.12485764410553446,0.09271809966665187
0.13471774355710897,0.10665102156953582,0.029657397118317982,-0.12227233653639193,-0.12096109295390758
-0.13370771272893783,0.09431098610850887,-0.09595069290470078,-0.12763853826981666,-0.0740235577259353
0.032365670581549065,0.029537363170783888,0.07479969429203447,0.03937222784513626,-0.09906398710637049
-0.025005057429129125,0.005556046862743092,0.005877542429400633,-0.21825221029358627,0.11187221569853695
0.15768506045307265,0.03810489629564437,0.026982752474762575,0.05928038938803564,0.12283859022503806
-0.001832204344239865,0.06738429799941881,0.10988314699024937,-0.17284880898289456,0.17528329626726208
-0.0279920895185848,0.01013700383497798,0.07691338876447207,-0.011838059791341459,0.1296797081783641
0.038196799219598704,-0.17562177309085025,0.2977901108004123,0.2133923137243349,0.11471537307135245
0.07092546609044559,0.024643893705674356,-0.04278906520880292,0.12778444574657938,-0.18643630934623673
-0.2543365015325962,0.1309317463592534,-0.2718718189881239,-0.024662856750793938,-0.13579689400861467
0.17429203671446608,0.011421434792094934,0.12355894664086589,-0.1202802028517852,-0.00560722057104672
0.07847546164870112,0.04853907357764129,-0.0037749750718425734,-0.038491495383130125,-0.23840519444446118
0.07575316787895928,-0.10589722068529575,0.13019116307782633,-0.12118873074265744,0.057250215267859714
-0.17480688020532642,-0.13266570516032586,-0.07921403114855997,0.09495413456138414,-0.03892233952969924
-0.06155671727006329,-0.0022214089849844202,-0.080020232570807,0.0977813987242977,-0.22388200806179787
0.09548276214475394,0.05296554695652367,-0.022734291934922955,0.04359399747953337,-0.07237194960866934
0.06265415514190457,-0.0028883948978978297,-0.012997218212063628,-0.0329252784069592,0.06993131577076964
0.1061855721551452,0.07807201587712552,-0.07462002768029741,0.013645921025045905,-0.13354210565309177
0.11277450406753393,0.08035722148619674,0.09515495447073846,0.058999032615319705,0.10386957014005166
-0.06741736555853867,0.033376677060179695,-0.007186302457598111,-0.19143467150653873,-0.009690828466297777
-0.1758747013218641,-0.18558189562794775,-0.1366885660582946,0.026421521579636755,-0.12769490926365026
0.010049288909403051,-0.13671586796859436,-0.0213693881484132,0.28654411314672035,-0.10558923830520725
0.08409077747502414,0.030338794859603252,-0.06391340877514162,0.0742357920373384,-0.08228535510953945
-0.011250587571932064,-0.11915727453194823,0.09730662613257723,-0.107868064051027,0.005673139285279627
0.012816035546022928,0.027469758535720003,-0.06386415648565642,0.1990517914381608,0.07138284343299922
0.14273954514372264,-0.011086467300951783,0.08925731412234868,0.00967437042108655,0.18655302413588842
-0.12568379573733235,-0.10006756089845673,-0.0948290751233836,0.03576883003949134,-0.01766619807559648
0.14756451178579696,-0.024455702451542237,-0.0041322540453972295,0.09337025096812941,-0.09581751356357507
0.14088499964391604,-0.07851838309718577,0.24517181726636672,0.04108857102451964,0.03095689028246726
-0.05957697365192737,-0.1420372437029919,0.2702442243483709,-0.012635612100642568,0.17070736942988746
0.12346117024845576,-0.04982812430722284,0.2048091157578587,-0.15188404162466138,0.15732539104740292
0.00851069721413608,0.0802965703907803,0.005683898182349913,0.0486718394451682,-0.11948218681862163
0.1255244546834466,-0.10117686625054162,-0.02478070220336577,0.07317477048024114,-0.08401238711193161
-0.1348378989645171,0.053658387875489655,-0.08636519357676686,0.07105189326161161,-0.12688383690050586
-0.007542507601376232,-0.11618287748462366,-0.01471125454551675,-0.14830787122256878,-0.13243078445080084
-0.08530477673040454,-0.0010765058644822165,-0.010357932901027912,0.11334252605300699,-0.0015715072327282783
0.0224747236098706,0.02512070281457822,0.14909862297770804,0.05634429293111345,0.15087296392071764
0.08432397304767338,-0.170679135016217,0.16352101964003243,-0.14364531904793756,0.1669195680510236
0.07988342979986669,-0.0997953438379548,0.07801966512617882,-0.03179262186377293,0.01445331439065331
-0.15596508366043058,0.0825726200965522,-0.002304086721529458,0.05231794308504785,-0.17183612223944353
0.06689887768842473,-0.08107266939584407,0.010100924601563477,-0.024278577700447248,0.04546121947991395
0.028470421587111244,-0.14185001547428272,0.1630588977023137,-0.08495019021113466,-0.012680069218796941
-0.03391325885469648,0.0545600832483337,-0.0819565619018269,0.007554450090326832,-0.039308977537296494
0.07631718868619086,0.05887197493332711,-0.022449479593739073,-0.003982489012174095,0.044242556040320166
0.039600489773682336,0.0147693688455211,-0.033393085960120854,-0.13691920514098568,-0.13343292475057653
0.0754101281566599,-0.03217440258494695,-0.0039699807717348615,-0.026335104017328408,0.08628710777389972
-0.06508503809215098,0.053040520022127106,0.07475499084926554,0.008821114880106378,0.11899051742458477
0.1266327751705693,-0.10612536548865191,0.16676373011817414,0.015730751670178962,0.021054917104406254
-0.09311583956043967,0.047354371072889964,-0.16936441390293236,-0.15967295248624314,-0.1343375836575419
-0.07512653458064911,-0.034959210316616696,-0.02393508445641168,-0.2779214035661093,0.0016615684861873044
0.07787613963196456,0.05722941633084695,0.14592734707621283,0.14730912240563523,0.03522760305986444
-0.02238781425282172,0.043660979626047966,-0.11240209850815013,-0.05032636942077795,-0.08741630263172448
0.041739260600949415,0.07278554490509923,-0.1166733675125158,-0.03764135586269293,-0.22687418925184594
0.2633823142055182,-0.04203279799655338,0.06008609441494407,-0.15139658608477954,0.012477002563877085
-0.10274489027258081,0.0815908901843107,0.10091157408719159,-0.13158768941430085,0.23462531033390416
0.008420395490196433,0.0753981480719234,-0.07412629331562955,0.049695589734160286,-0.17534325184275423
0.05058666014009771,0.04093720877520659,-0.1406635326945815,0.18934566084137014,-0.09402449086362298
-0.0025024534365391386,-0.08475152124577597,0.05067763907320467,-0.11195546312337282,0.18172379585269108
-0.06032701004342266,0.06233393161991061,-0.01368157980520094,0.19402370228706065,0.04403750992056606
-0.0033572065666440105,0.1238498790321687,-0.10825338167807613,0.056428795336768374,-0.023205066258028186
0.16042371085972576,-0.018497975249389127,0.07899055515467794,0.050357593627474176,0.07399513043064194
-0.1650038470094753,0.028343688608775182,-0.18604171771272798,-0.0558201131300814,-0.14891232468866095
-0.11464542757116838,-0.06351965032305985,-0.09762355540233408,0.03331898842943035,-0.15240395868039466
0.0018166065364012903,0.028410669282957997,0.030562424045746987,0.0859440628226737,-0.022490400127212887
0.22198750838209974,-0.1140882599548273,0.26700937272239533,0.020937823665940304,0.128845149617244
-0.0494898523459717,0.06382466500381222,-0.12144295041907839,0.12906208336884914,0.05332837187948743
-0.12834457737279073,0.1263036140495941,-0.09339435049569028,0.05867554343006971,-0.14893583655619613
-0.017700967389612077,0.09692151855573966,-0.12999144290520986,-0.030091303865707728,-0.2277729255288083
-0.019236225321375623,-1.2582510383861424e-05,-0.07236811840383035,0.05885483068885443,-0.07166632364263145
0.16539031463946136,-0.027144673135718625,-0.0036690998663158753,0.1342998444107646,-0.04617799266821831
0.03438567200895615,-0.08454753043213917,-0.17849457705290733,0.08642967475565308,-0.025040271438515435
0.004102192302237867,0.04965795059886738,-0.09280437518832241,-0.05515230828852248,-0.1572160155217221
-0.1670851863707397,-0.03304380032617129,-0.09549317753865963,0.016977285921453502,-0.10195850952920849
0.09466129009740695,-0.06850653915030178,0.03159578996821792,-0.041463645450853515,0.13185576541879865
-0.030527108510162534,0.003527618537306916,0.026762694878070408,-0.11418937687283692,-0.09584863561123827
0.047976645637312534,-0.13212677321071542,0.026050285253360575,-0.016633982488044066,-0.11810939891182534
0.11729384822077467,-0.023313431295467354,0.08553880892252583,0.06429898573224857,0.08018080419088652
-0.1763789160790731,-0.08422225767179004,-0.026613009868304553,-0.09015002985696939,-0.15773241922053946
-0.007202303097215166,-0.06308575215353264,-0.08606229617990181,0.04955386422072794,-0.025032589931498178
0.1114318550073526,0.02493928402169388,-0.010152908528691128,-0.03449182013615935,0.026128962423266282
-0.027121728995424445,0.2570854798807178,-0.17737673731262243,0.0616503040440287,-0.12179914371369502
0.04297783847941808,0.10285746834774845,-0.08413145315657572,0.04196934121433555,-0.1609161475523918
-0.09372767213428651,0.05265737704986926,-0.08050955181513282,0.22986713618987933,-0.09681899624539678
0.08967597059469168,-0.04098928265632798,0.0828672860054579,0.023221896563445723,0.0045740885302588685
0.17074125304973753,-0.18857411323966788,0.10403681307985084,0.02269378437921296,-0.03977681205235456
-0.02165590924524595,-0.059183942118225676,0.012784200726633145,-0.0180107666636518,0.07745098690169135
0.002900281140871236,0.08543562887912633,-0.08661197674202364,0.09303675712920437,-0.045837243808254706
0.08800310441914364,0.11182316457713884,0.0627898064917359,-0.20945466130218082,-0.0853886723408454
-0.10757819796167367,-0.18708260628033768,0.06394190854638401,0.04873321055284591,0.11061076304833835
0.05748830836180022,-0.012936902869980525,0.05866739933636769,0.12276698746637899,-0.049123249192389154
-0.04251294701106006,0.11074346649537757,-0.1605835035235475,-0.011126754368312619,-0.0710647314643005
-0.1014703265977913,-0.20809492087753526,0.1220241022267109,-0.15333462913076618,0.14777575661481807
0.04326309092109671,-0.07421931673986965,0.13541665353485005,-0.14069157330086463,0.28545493325551885
-0.003654929998320409,0.25197789590056413,-0.225899675233231,0.04347586789706783,-0.23062208142864793
0.08676292976585619,-0.0603694602851373,-0.13055174481902848,0.09538040487649736,-0.020628292107835178
0.1738270776923752,0.08144195356250172,0.17870086759209286,-0.13976239518731545,0.2552448890258229
0.12002720304742812,0.013653376563646753,0.09648052000309902,0.02436551327745375,0.07055809537757667
-0.16765265424838416,-0.2360391622456499,0.0731685502149936,0.10248072946413335,0.32942074484756706
0.006601370437436853,0.1044825243393264,-0.05987963967331708,-0.19435453562755084,0.18818476656114627
-0.1245082225808128,-0.04467132255919959,-0.012635249902580588,0.005260220004410666,0.09745107099703282
-0.13885936296591686,0.09834710994016745,-0.2683346112409559,-0.06800158221473934,-0.21607869488666848
0.08213211451143496,0.01535509294629579,0.07268097088463907,0.20108273977061705,0.12078101746986225
-0.02348750176203339,0.03560970371716829,0.006224597136444094,0.04049371282408216,0.11884128431155007
0.021399697319021225,-0.03438090715269683,-0.09239130820197641,-0.13674468523530675,-0.12002811134771102
0.03301773034547306,-0.13461056860457682,0.1340429915642182,-0.05431097743594997,0.0358855053190463
0.11747059680438993,0.202997286879085,-0.2295580712385118,0.1018469621762888,-0.2534602696648616
0.002514729692045326,0.26120257765650784,-0.042474476361383545,0.015349064000849408,-0.1321903499520126
-0.09990871722709634,0.022696695288907845,-0.16529946160614073,-0.038887101797966825,-0.1512521653961746
-0.08354015516996649,0.06578677616105984,-0.09579329094359654,0.0910561201980854,0.044336425045975444
0.08907895780671915,0.04941131300540403,-0.07648316875802892,-0.02152295013168358,-0.026560889375977694
-0.14831402787356857,-0.2529514872515097,-0.17142949535087934,-0.02747474312649229,-0.21853763622664188
-0.03461927116600091,-0.007810230725249619,-0.045459830687551384,0.14408451793345156,0.07628479317092773
0.025456768115502182,0.040044697705163286,-0.035325855278421574,0.051880314014542475,0.07806974071601669
0.08476621495641774,0.1435200099070005,-0.04887764130883475,0.016175663358867706,0.04493843579560279
-0.027364399178248434,0.06010129523588972,-0.03502132049869786,-0.19457550212263378,-0.048189132709700835
0.18599490138531713,-0.06631684746137388,0.19709917745266317,0.048617468111866353,0.04154723153453499
0.19207924777119711,-0.07342364720363541,0.25786553164701403,-0.06503847361001025,0.14487181307454702
-0.07588418516272612,-0.004253225563707813,0.04910036454184455,0.02857345967209453,0.04931221392826935
-0.11389833325975636,0.0014907403826848733,-0.23944878136334008,-0.10922349784012769,-0.2056647718683631
0.09665908122005502,-0.048975429329904126,-0.1197918254737959,0.005315756985050785,-0.01113881588097411
0.05805213418529727,0.006932455111113684,-0.07115877536888215,0.008653634062878118,-0.05354874189517024
-0.029315949563138988,-0.08399777432944583,0.17840920270885957,-0.013400630707294917,0.12397001223354101
0.10623456637632883,-0.0726844297386563,0.0918861366290884,-0.08005264416416721,-0.07052674201632976
0.10655063723363012,-0.056853533846298814,0.3251040296030492,-0.05441988326597595,0.2542503077581393
0.05152628767953216,0.06811964294818317,-0.01630906500492467,0.0208461417434253,-0.10692571146245271
-0.007342964927091348,-0.2428040302117439,0.17606771302368748,0.11129262967025648,0.2696327836008877
0.12481429215221151,-0.11044455337198265,0.23763720058479415,0.030761075467993157,0.19472129718088196
0.03172099353301,-0.055980106143456276,0.029572555497382556,0.025085735007908304,-0.13176445609911444
-0.0017455570683399526,-0.03805532850108572,-0.12929759412799557,0.13101760319921552,-0.21240131427197184
-0.12579924242072035,-0.05067325374164873,-0.133941976003991,0.05636212445019129,-0.16618265670565588
-0.20173039451441938,-0.014968111894014063,-0.15916267434494508,0.05730826428107005,-0.030150141287952112
0.19221435028298484,0.021351308314916155,0.11926662064015763,0.009301819004211235,-0.016581612043526775
-0.1431932026839151,0.09528033055523609,-0.08425199390309589,-0.009892674899221934,-0.041540308880209376
-0.022748601497615276,-0.21246033229951317,0.12609893198447114,0.16948189415096548,0.08447663556533502
0.01743752106367606,-0.030298946054161294,0.007396343018945713,-0.035576703293837636,-0.05905332956363521
0.05724787982488945,0.022907037529558485,0.08806140069650116,0.002195336707692168,-0.056214476526504686
-0.09442572612098747,-0.08691045648658866,-0.10554637151844493,0.20137365508675212,0.04039119653207231
-0.0713592424352824,0.16716702155973587,-0.1068679071649965,-0.04571914805662885,0.09591523652483194
0.0780162782940334,0.052198168096884906,0.08054356391636598,0.11233251804587045,0.051280322106698674
0.09908306734583247,0.023203387016695914,0.13619727045683905,-0.12470960027862416,0.134609489511069
0.040064993213104944,0.02662826188592812,-0.0242721651059744,-0.07686628217011206,-0.10189193250601405
-0.15908043542505787,0.18364785934631764,-0.23452069310798937,-0.08748937758936609,-0.170515839966619
0.15093654312330743,0.08023481407631465,0.08333086491805186,0.08955010263317456,0.24272959119593973
-0.05661557385536345,-0.20298161277839666,0.20949228533413583,-0.06279371839683653,0.17448232260343008
0.03065781344904053,0.03971485230989555,0.0038224894358054587,-0.14664761565350187,0.03278698779108606
0.12618653708105373,-0.12040153532697362,0.12026100455230672,-0.15514966690885232,0.19004552241054862
-0.04818429284020537,0.0463386889514402,-0.06266255441239406,0.09089110525385163,-0.11676541437649139
-0.04761820667826887,0.019985366730171154,0.06983850925958837,-0.11053392346360823,-0.21245141314928317
-0.044704666980919114,0.014219800952546185,-0.08909842733482783,-0.11530954600834722,-0.07101288349062398
-0.12792865125576916,0.07466344329771175,0.06619067207855489,0.015448800388023693,-0.044995354332024284
0.08925740343880822,-0.07655439695283833,0.03186801026054167,-0.06315223050605763,-0.06196227500959553
-0.13508440901156257,0.08385780812221028,-0.19232172659722335,0.02869474346531838,-0.17524268897791767
0.15065967306432215,-0.018068865515836474,0.05982251583846879,0.11683340161333482,0.13424984762556572
-0.14315040981528898,-0.1416756295792672,-0.05814625692000845,-0.09814082996629903,-0.2845375945961902
0.03994327311459227,-0.13447243767348227,0.15342684154463743,-0.011740345566068698,0.05304262845967901
0.16688461799773746,-0.05165064120636356,0.3566441566941264,-0.09669082806431405,0.07924159348671314
-0.008578224393387087,-0.029404999484192423,-0.018317118940243612,0.13948058047248582,0.031171755636252275
0.023127977816105542,-0.15348767058102175,0.03363526402465453,0.14821627124374473,0.03013480864574345
0.05942300045900744,-0.05562880289448524,0.11336327421388687,-0.06505704118828844,-0.02804017153259397
0.17890410427406814,0.002188291264458721,-0.031613538806544134,0.151085454044942,-0.20752998517534477
-0.057992985226329154,-0.008009950656621514,-0.009739347415473658,-0.03220475509272125,0.11762462096991723
0.10945293141445162,0.02599552930372012,-0.07676707492422047,0.12298062459434783,0.006471330560887792
-0.1163741667828478,0.12423374904548488,-0.09345485232442752,0.03254416202308564,-0.19659432607051586
0.08721844699178677,0.07140190905869859,-0.006115074154620013,-0.02061653163849519,0.04695247575862496
0.13263912672630365,0.02578200927988468,0.14339911041002146,-0.1884692800469049,0.1403235702638908
0.10954613782214712,-0.0164841754862777,0.05581671783761204,-0.028382597585265866,0.04196176120899795
-0.05242334110582299,-0.1060060607027525,0.02047022662921514,0.1547924607438564,-0.0847133591467957
-0.03369925934005363,0.09912603574103078,0.08891453003231711,-0.04442194903568079,0.14491540893095042
-0.14034755275834485,0.1649856438108588,-0.12112120423969364,0.0971967450023252,-0.16276818383944014
-0.04827143795709973,0.04490364769035554,-0.2150401614857989,0.1732177213067824,-0.1021734907015257
0.11594636495378413,-0.05404268550347688,0.1336626586719326,-0.001960580474376198,0.15325117126997276
0.01311483350669354,0.0015068574160146178,0.0444719635295915,0.014119741456190379,-0.06505671573740263
0.02281970677826289,0.043310185021920786,-0.21506169419729565,-0.006965448669639149,-0.11756984704387319
-0.026315989676694893,-0.08615428429291137,-0.005527950362341022,0.029098393941505967,0.12534825649994122
0.03595545382256592,0.1239264577873665,-0.028643998340367925,0.10061742879727228,-0.015311867269537772
0.14297740509196513,-0.010918064979828616,0.24043393659363663,0.20797528654579883,0.42142117221962205
0.03395303140067948,-0.04117162711621081,-0.19068572639653064,0.17438391427281258,0.010228565706812548
0.006704122354940509,-0.10051149922432967,-0.1307788223865855,0.04166154360556365,-0.1375480346288559
0.004249048300961399,0.040595112416167534,-0.16968107205178454,0.05106235908470578,-0.1863826032217908
-0.006254884241981429,0.015490207359018777,0.10407100198459943,0.13349041156358704,0.08867994017754269
0.22601591300749357,0.022970447855433326,0.1185332010859692,-0.031542378645567484,0.15176728097999567
0.02754855730343214,-0.07906432467747183,-0.023810231717497937,0.05293886098219758,0.0913513227184306
0.005674297213635222,-0.049686779837702894,-0.059211077453922394,-0.12710423569196902,-0.009208321019873907
-0.05025493122840794,-0.13836111102386792,0.01984446909400122,0.05263773301625785,-0.038744005521029024
-0.15708861006453714,0.044409719469184206,-0.02279842708158049,0.021508063991304307,0.0351760223263735
-0.10901310179784018,0.055101832741735225,-0.16795632346931683,0.033334391568704984,-0.11329560529762442
0.12314804654253436,0.042656260848227,0.13985991659245497,-0.11237599544378402,0.012208338926859977
-0.06964163593897822,0.0957137400868939,-0.1242310095795311,-0.08345073830092428,-0.04806706766861178
-0.07379732138768007,-0.10134478759214055,0.017691173636742063,-0.0017385923036972511,0.13442774018131884
0.07535839471527812,-0.14782794339673921,0.055449581138219746,-0.1222683112226112,-0.05462531039033611
0.0017747839764153132,-0.07306334756337064,-0.07541654652097166,0.07494142262085296,-0.06740046815284825
-0.14849238824519825,-0.07543288534459724,-0.0472252189108374,0.26689023984969124,0.03267664848634184
-0.00018028047673245652,-0.03706702673120065,0.11627651428240114,0.1600006682248165,-0.13374985094562353
-0.06847586235642515,0.16779128369323834,-0.24068365093000846,0.24469890263569213,-0.3890874177976463
0.07615571967948297,-0.008710748813261343,0.17223623266992985,-0.11027375324462238,0.1195517681282357
0.02225515140997572,-0.03843635596567235,0.08623639649785844,-0.05672278019845712,0.19925383181199446
-0.017506624293387358,-0.08085459977263236,0.016844686227074614,-0.06182763508830229,0.07271075378414675
-0.10122498248493239,0.0341720785933873,-0.11300168754609,0.15300799002489027,0.03207631158823514
-0.09315975448920855,-0.00048201080086791756,-0.09253073263564046,0.004863131509720512,-0.15324714364177897
-0.027003972961548852,0.04610131726746358,0.12357575734731635,-0.005406442735129406,0.16989934179980015
0.035131838616500155,0.05913984018558763,-0.08583342885237014,0.2124374094359544,-0.03764229262972511
-0.16052469158234361,-0.020816506500681745,-0.05939614002823426,0.17153947839393907,-0.031051538837118826
-0.08376885020316821,-0.1983848653402639,0.1092484612481196,-0.09836506300974358,0.09032222243975807
-0.06263168585711738,0.04546408624074688,-0.16605566813208883,0.1136211143510569,-0.03524719896863379
0.0420544864231758,0.10698067379882188,-0.1674753951448316,0.050951630358350875,-0.3047351307511848
0.08262902379224174,0.08423350520426594,0.010860819515033652,0.015129594014915603,-0.2561496282822069
0.015091078718543982,0.10910204224308176,-0.09922923889231183,-0.14307962309851582,0.0340584892938461
0.048258789680157205,0.12573896228229658,0.12302419212054898,-0.135503024331815,0.04500007441532691
-0.09806827826781704,-0.07670405381183226,0.08179677071528159,0.2037138715328135,0.05870168231521194
0.005620739268900901,0.03305474118000933,-0.032860266980082306,0.10829766743890876,0.10098216000227975
0.053795019121672595,-0.05145719444631178,-0.06491764304153963,0.07321118465777048,-0.07434243369588008
-0.11336579813345347,-0.18046930153577634,0.034413609282999844,-0.14529152516563545,0.19751616763932173
0.08324028226561851,-0.057910513903816234,0.1582903800986374,-0.023626084687670287,0.18977995016523114
-0.017541884449614503,0.06573790300457555,0.0259938007102209,0.07786472713386326,0.011641298218001365
-0.06286326529638363,-0.19136804850469927,0.035816649955215524,-0.12068877850560497,0.18198220583129399
-0.10083306381232973,-0.11917604248385825,-0.0630087324632642,0.08373156739186949,-0.061039353203123564
0.06199500469901398,-0.13467646570544087,0.07728060472356234,-0.07755269398619646,-0.10350667653759793
-0.03340501941863019,-0.07375702871536564,-0.13139786815123794,0.05448711472661538,-0.051535943699863015
0.09035789116959259,-0.006418313987868678,0.064586118303464,0.09891231074372615,-0.04565299881439905
0.10123434630249972,-0.25466790852621696,0.03613827688963969,-0.15178759765795258,-0.021633948252565764
-0.12770375919376376,-0.07155033795886914,-0.09816395311167311,0.0409957948264037,-0.23012216476610858
0.10634588051781671,0.08309714968400837,-0.07834235424465147,-0.12072030360143719,0.013711611399641895
0.053534456855912495,-0.010849299029063116,0.02505913494483311,-0.11331600354250526,0.12507138801097772
-0.2060460208834027,-0.04664234628664854,-0.20733828897445977,0.1518419172597688,-0.03649409938692531
0.07869492984806448,0.09775717632657936,0.07156310817547039,0.2017499278957287,0.06922385278183947
0.09039374687756696,-0.056772428917102574,0.10567116201787219,0.009477397017082442,0.16546840204651742
-0.04880016085262311,0.1661745584983792,-0.14954216743513143,-0.06720799146809442,0.01665222566797822
-0.23159449234652058,0.05257360005488292,-0.09742780072504433,0.03038421319069582,0.07814668912758332
-0.03040482989221569,0.048320857407877574,-0.0647795683266974,0.03280058667835506,-0.028821454885196416
0.13022591181994833,-0.005470006154124635,0.3675799979811415,-0.09758013048634298,0.1922352950814633
0.12574684399010402,0.026438095450782097,-0.11695236049365643,0.008739169372629339,-0.08006669476427611
-0.05347779088163273,-0.01903879523972623,-0.06488044538802765,0.06984207414746535,-0.05531449151345873
-0.025339000151910925,0.05019063272936047,0.11864251042918678,-0.04139195251172612,0.3248958037322384
-0.14372793307331827,-0.10552816003625386,-0.07084853135647655,0.13228062939490995,-0.2684224860899129
-0.09828467066829605,0.14626126986298182,-0.18344736406062934,0.0010696340183644418,0.07950243596818582
0.04020159109766158,0.10954384328699936,0.1501327520930434,0.045145810806830444,0.088449464206859
0.004332153941606337,-0.12204255296585378,-0.08209411232510355,-0.055659580552064346,-0.049743174005910454
0.15443053244094634,-0.06906823250980151,0.07169908207943906,-0.03315790602060207,0.0430333244280301
0.08764664820620888,-0.07457622669088193,0.039107940406839646,-0.05006343863738856,0.06914618768816655
0.10184907212201547,-0.12042585178039347,0.11600295798246403,0.10753615535832323,0.13495590043427644
-0.24302788585724275,0.07343329740907113,-0.08998400148245088,0.12378565002380112,-0.11683418593299408
-0.0674888477342495,0.003142357859382109,0.04849560621128403,-0.08312827185009894,0.09317882847893509
