neighborhood education and income,supermarket characteristics,weight status and adiposity,household income,level of education,purchased food items,food preferences
1996.5391194012984,2937347.9135157233,2380716.04550588,998.2063111619192,-0.022618890592554217,-2959774234907.7495,0.010063414340304777
1996.4941500918417,2937215.5003660256,2380608.6631586836,998.1938323426468,0.027079504357018308,-2959507392752.5566,-0.048775064422943264
1996.6337545211713,2937626.3661629567,2380941.6234300616,998.2087909951717,-0.009718570922109662,-2960335418572.2935,-0.09705008321885682
1996.5106474584845,2937263.9924043333,2380648.123036788,998.238797074376,-0.03926935974229165,-2959605113735.545,0.08529931964702832
1996.5230145995313,2937300.5303162755,2380677.605401133,998.3686461234587,0.0027009970526525595,-2959678746014.3438,0.06560117176561293
1996.5132324924155,2937271.6254127505,2380654.3019424365,998.2098198414487,-0.04133775254640304,-2959620495839.9404,-0.08583091126763256
1996.6085416154085,2937552.060536696,2380881.647112976,998.2925681236604,0.008567289538783468,-2960185660550.7256,0.001489220352652033
1996.5066600066714,2937252.3708202397,2380638.499943591,998.2453914092845,0.01446238864843237,-2959581693839.465,0.06377798906035206
1996.5553985741049,2937395.732812309,2380754.916902891,998.2765187246373,0.06018969686348449,-2959870604555.8555,-0.05861352269557341
1996.5531155721665,2937389.032699458,2380749.3655366767,998.2580855444961,0.07700063290016035,-2959857101792.4,0.09025035944187422
1996.580460031526,2937469.3697958137,2380814.490949421,998.3617733175972,0.004847089032270865,-2960019007308.919,-0.018407744831809833
1996.669811842657,2937732.40142865,2381027.691827999,998.291497548937,0.07243741052222585,-2960549132422.162,0.0500941011982056
1996.6248048899233,2937600.0353014744,2380920.29871749,998.3532136608195,0.010656227146143157,-2960282350219.2915,0.00976025285891752
1996.5615860324478,2937414.0124665108,2380769.509313936,998.1933870380943,-0.029083790748406127,-2959907443571.5806,-0.006330622372269592
1996.6880873404332,2937786.1571903066,2381071.3414417654,998.2514463919393,0.023453968399434783,-2960657479868.5615,-0.032223462265628236
1996.5742931546777,2937451.2665243703,2380799.873202683,998.2074105868512,-0.004008809041840977,-2959982522715.968,0.0667894924545255
1996.5278254488908,2937314.648646648,2380689.069390514,998.2091568488606,-0.006374332000574065,-2959707197623.321,-0.024975059413559392
1996.5834957696632,2937478.34450296,2380821.8263732325,998.1903698103368,0.037999831417136504,-2960037094280.181,-0.08424191920397951
1996.5966569969837,2937517.0253226077,2380853.23136788,998.3731966594303,-0.05584822516898252,-2960115050794.6665,-0.02832966538494805
1996.6794662494697,2937760.842505674,2381050.773602424,998.3426030428998,0.03288901900165547,-2960606456706.976,-0.01853805756500014
1996.667203094485,2937724.7315658,2381021.3768792236,998.2780511054768,0.027489353038109843,-2960533673560.272,-0.07139662157473085
1996.654736940304,2937688.0228419635,2380991.828585258,998.2601443144708,0.013868545791677442,-2960459686542.525,-0.0524240877230932
1996.6577806185917,2937696.9154671137,2380998.9727945817,998.3377636712831,0.0490112004239566,-2960477609794.5884,0.061094778266977456
1996.6390663257025,2937641.9849139624,2380954.458996731,998.3523221198726,0.04242933846773045,-2960366897842.886,-0.06952579867939818
1996.6832500684302,2937771.879799421,2381059.822796577,998.3539074893821,-0.03973499907357421,-2960628703011.431,-0.08729579353273062
1996.5368074018363,2937341.106453638,2380710.492272189,998.3421692643179,0.0033562521077576263,-2959760517063.2295,-0.002375882106324925
1996.6782581247867,2937757.20730034,2381047.8376002493,998.2133511597374,0.08183089429296428,-2960599129571.1343,-0.07552074799958355
1996.554002489405,2937391.6747385743,2380751.589216756,998.2653123932145,0.06453638168494555,-2959862426300.2764,-0.004854062634630761
1996.6692477403626,2937730.8225203687,2381026.307610526,998.2259508820672,0.05436832604574768,-2960545949983.5703,0.05561675944150225
1996.502971417426,2937241.4318792634,2380629.828164919,998.3385951592854,0.007087540843401505,-2959559649824.988,-0.025867694559931886
1996.5634322374608,2937419.337327429,2380774.079160816,998.2362832531829,-0.08943526412059738,-2959918174915.333,0.0776655541222473
1996.5255648460463,2937307.9097519326,2380683.7580710086,998.261736854275,0.01725899874707948,-2959693617183.693,0.07187999121754726
1996.6888651459733,2937788.427995072,2381073.0687429244,998.3717652319341,-0.05094131247575143,-2960662057015.5117,0.08368848475390606
1996.4935546262648,2937213.6950660115,2380607.2596251685,998.3060811175684,-0.0269029647229954,-2959503754919.373,-0.07286791209311015
1996.6052354347214,2937542.3105642507,2380873.7084977776,998.2565688279041,0.09894613634396324,-2960166010344.3086,0.08057224029528134
1996.6239843882527,2937597.6165321073,2380918.3913110103,998.2849438803466,0.008720664813561152,-2960277475229.4697,0.0804948071133719
1996.535381084045,2937336.900176237,2380707.140720014,998.2818798300589,-0.046320018167333554,-2959752040217.5747,-0.011656194234315732
1996.5834549024833,2937478.3119529192,2380821.646490463,998.3570596206345,-0.04377292882841042,-2960037028928.8267,-0.0015095417370303607
1996.518817504147,2937288.016262541,2380667.527996402,998.3582356121368,0.06515888436201273,-2959653527271.5244,0.09792420697190851
1996.6151954082918,2937571.7065260815,2380897.4718730664,998.2983699386465,-0.028201473304847263,-2960225255402.1865,-0.03904528531438961
1996.5167873174698,2937282.131149129,2380662.840566287,998.1821698398811,-0.05862800450768107,-2959641667174.487,-0.07269773065934955
1996.6127426273404,2937564.39452899,2380891.5501588676,998.3777950657088,0.08198247303015613,-2960210518773.2104,-0.008096158408072245
1996.5177474935065,2937284.90600903,2380665.058864643,998.2014007113623,-0.07626121855135835,-2959647259170.5195,-0.011933805387464417
1996.5676028693126,2937431.7024102937,2380783.999617612,998.2676521124469,0.06660098622529698,-2959943094591.9473,-0.03627130265872793
1996.6435555427781,2937655.0474309935,2380965.1132342974,998.3388949779113,-0.08756164354347973,-2960393225005.8926,0.08791328936130519
1996.6117505955456,2937561.543825655,2380889.2652620026,998.3333687229145,-0.053467842902268276,-2960204773351.483,0.09582216862334642
1996.4972225270717,2937224.6150614033,2380616.159900876,998.2771391897115,-0.007381752604078168,-2959525760642.6934,0.05051568565677589
1996.5067882690194,2937252.604529993,2380638.8197672707,998.2172473367335,0.006264138382631221,-2959582164770.2197,0.06182349728550628
1996.4903663118894,2937204.4288730407,2380599.782921365,998.1881185418973,0.07946238987311813,-2959485081752.293,0.00782494087862197
1996.5503293970692,2937380.843309931,2380742.830001059,998.2611642495539,-0.05486606531431999,-2959840597763.844,0.07464783588500487
1996.6894926680525,2937790.231433966,2381074.6792187258,998.2100077691282,-0.03206975862698727,-2960665691735.414,-0.013772177033595862
1996.5958113754057,2937514.543325585,2380851.27643006,998.3717870017397,0.011915942213395841,-2960110048614.367,0.02535271403377564
1996.5553026578573,2937395.38697264,2380754.501216697,998.256032271463,0.016870941432285957,-2959869907553.872,0.08998013633105245
1996.4965447531413,2937222.4832171025,2380614.4750710498,998.2797586677918,-0.053652441558335554,-2959521464588.1006,-0.01992894844150438
1996.6123618655567,2937563.2764361687,2380890.603945141,998.2212008322613,0.09291238593645654,-2960208265115.9277,-0.015141588371300568
1996.563413046341,2937419.2266114093,2380773.968289518,998.2430911583084,0.01427078503402894,-2959917951797.426,-0.05160628812369352
1996.6459293792557,2937662.052320202,2380970.7669764366,998.203125489278,0.05633204754597895,-2960407343034.3716,0.028283252491091405
1996.4961788918854,2937221.414673277,2380613.6225132947,998.3032729139704,0.09690043674946011,-2959519311311.968,-0.0804022250602122
1996.5350583244838,2937335.914713597,2380706.3166110693,998.2865968393598,-0.0031811715013851244,-2959750054259.692,0.0023804177884946135
1996.5119416209554,2937267.932230774,2380651.100058294,998.3646842830466,-0.029477885094102693,-2959613053512.836,0.02408828242794651
1996.5078812151262,2937255.8941616095,2380641.4972405992,998.2355818355745,-0.053984470702070866,-2959588794079.7314,0.06476578525085551
1996.5928709392974,2937505.9458459173,2380844.2150359694,998.1914572602595,-0.08381171416849512,-2960092721151.3965,-0.08567114357770231
1996.6337480342886,2937626.1947898217,2380941.6105780182,998.3299295646161,-0.01841579668446605,-2960335073357.329,-0.0038936151895885562
1996.6000463186454,2937527.0630941675,2380861.2009024774,998.3188465381443,-0.03135582637959809,-2960135280725.275,-0.011509123788211402
1996.5883158920562,2937492.4905866613,2380833.276018686,998.1940829869656,-0.09568270303335778,-2960065603788.045,-0.013926931869361323
1996.6619249566672,2937709.124429673,2381008.903040617,998.3357740803993,0.011507983138523609,-2960502217113.035,-0.022717076073950515
1996.5212038132831,2937295.0602580197,2380673.361754666,998.3280032493404,-0.04058333410443393,-2959667722501.608,-0.030878794578358168
1996.6355100227695,2937631.4957270534,2380945.9160583015,998.2962071756988,-0.04249509460828707,-2960345757144.584,-0.00876284516972655
1996.6705699816503,2937734.71297351,2381029.584529975,998.3703526320484,-0.09258010970550577,-2960553791536.6167,-0.07112052647496692
1996.6071215535885,2937547.885111912,2380878.2456125817,998.2086735450158,-0.08545095997773754,-2960177245241.58,-0.016927568401435323
1996.5052041777024,2937247.9257661365,2380635.127563558,998.2504872933742,0.07477156950722649,-2959572736164.3506,0.05464368995291121
1996.6647213974293,2937717.4944481174,2381015.589188082,998.3291364651973,0.09963963722063615,-2960519087042.511,0.03790268033761105
1996.6164771550657,2937575.439380204,2380900.501130176,998.3157160351456,0.0007566920218042839,-2960232778712.0234,0.056029893953171546
1996.6471464572994,2937665.78039358,2380973.6941467375,998.3092654749488,-0.014107661438760744,-2960414857072.6353,0.015539978663560666
1996.6617407985261,2937708.614672349,2381008.434820817,998.2145368107555,0.04743792630480603,-2960501189507.7534,-0.015604534992914606
1996.524185536771,2937303.926564743,2380680.3533566357,998.2115641597104,0.0547931872312912,-2959685590028.855,0.07217997403706371
1996.5960617066492,2937515.3155624457,2380851.6980355773,998.2262768721021,0.0756741639289586,-2960111604751.1816,0.08792346013507778
1996.5787351422446,2937464.375621879,2380810.4725252483,998.2284150535513,0.0019943470958297127,-2960008942097.1294,0.04896769662251226
1996.672060500526,2937738.9910440953,2381033.110167658,998.3518940903845,-0.004514828150859643,-2960562414115.03,0.007357230207114499
1996.608776534577,2937552.7968910756,2380882.2089146664,998.1873365587967,0.040053403447002034,-2960187144449.5596,-0.07576370061014091
1996.5703757370297,2937439.7643358274,2380790.632729035,998.2316530119841,0.07598036506123182,-2959959341974.679,0.008460131433610678
1996.5339173727218,2937332.4383965135,2380703.614997134,998.37225386412,-0.04833174060889922,-2959743048705.276,0.09063367942450341
1996.6879959522848,2937785.7964014895,2381071.0204095677,998.2196892667199,-0.0023609241428385053,-2960656752626.144,-0.03830236713080147
1996.494229769789,2937215.708620893,2380608.978498533,998.2028606862546,0.04092529293946656,-2959507812436.7725,0.060631608438096764
1996.6687323621984,2937729.1515395553,2381025.0856356244,998.2834493733509,-0.0035808442657938866,-2960542582154.974,-0.05137071664208292
1996.6538137604853,2937685.2813029704,2380989.479644527,998.2156232285995,-0.07734517080895481,-2960454160899.6094,-0.04453637488324943
1996.605601359368,2937543.377554526,2380874.6026625102,998.3514338195594,0.06525498281069869,-2960168160901.052,-0.02978387822822026
1996.5008352287384,2937235.1816235734,2380624.6248569014,998.2344469239684,-0.0033398540055030734,-2959547054191.571,-0.05714970322965094
1996.573372264563,2937448.6882609148,2380797.6596684414,998.35159798736,0.08817777382813272,-2959977326855.3604,-0.02071491670775601
1996.600279537271,2937527.7970525,2380861.784226189,998.3662828464758,0.04486884206541458,-2960136760010.137,-0.07831016723617
1996.6280890369521,2937609.609986178,2380928.256063917,998.3615337984257,-0.03717887881829765,-2960301647487.174,0.09714724139993756
1996.670880842487,2937735.585911679,2381030.2522859448,998.2713339126466,-0.0035065728480078856,-2960555550826.3574,0.05784475352405661
1996.6066998884462,2937546.6153511745,2380877.195511983,998.3360120399979,0.07855016584703853,-2960174686348.0513,0.026071807484596872
1996.6544743867144,2937687.2207130683,2380991.177381905,998.2220853430206,0.00964142085830813,-2960458069792.9326,-0.04444287737432018
1996.644502008429,2937657.961044704,2380967.244357126,998.3598703815883,0.02807031690486167,-2960399097370.3438,-0.038947588601448986
1996.666812445541,2937723.6164470855,2381020.544774682,998.1982404647636,-0.09184352071867696,-2960531425888.769,0.08480361946240922
1996.6680595945988,2937727.183631117,2381023.5738698826,998.2811152167587,-0.09222684219754831,-2960538615772.6343,-0.09246274093472037
1996.6288304313357,2937611.748232914,2380929.957338009,998.2948030561732,0.02832819432780123,-2960305956916.0625,-0.04270879871112527
1996.6764278108074,2937751.906389739,2381043.4809443313,998.3254039823239,0.031615137980087554,-2960588445497.1123,0.009414134866541368
1996.562277179642,2937416.024901952,2380771.259509953,998.2518084044116,-0.002377071156240196,-2959911499350.6265,0.09169690319509634
1996.6592695681788,2937701.3395268014,2381002.6174641117,998.2975352836482,0.01414746934892279,-2960486526472.0977,0.026378221029301208
1996.51476096633,2937276.0456980835,2380657.811160763,998.2138773615128,-0.02022604511785664,-2959629403686.619,0.02546914210258314
1996.6673069497433,2937724.9771248368,2381021.7004450583,998.2387434044198,0.08917513099373936,-2960534168432.624,0.04463582808657703
1996.6110499498857,2937559.532238488,2380887.465817987,998.2561867750038,-0.05774869131103251,-2960200719053.173,-0.02305168624057896
1996.6300968604592,2937615.4500089185,2380932.8712698827,998.2020999728073,-0.02575859978866335,-2960313417528.0923,-0.04658523976671901
1996.5059968721039,2937250.327288015,2380637.004592582,998.3350319951339,-0.08593878415572101,-2959577575840.7427,0.029150947688972004
1996.6091657498598,2937553.8788496135,2380883.005268297,998.1966960297665,-0.006878478394455725,-2960189325053.7085,0.07709493220165874
1996.5091744625422,2937259.729879164,2380644.667258792,998.3330857250193,-0.09664838695178704,-2959596523991.7534,0.033733726006502554
1996.6797419079162,2937761.600867504,2381051.2766281315,998.1879563350177,0.06948255154169253,-2960607984994.706,0.02150504811551997
1996.563135592859,2937418.5155400983,2380773.230454019,998.2997878697124,-0.09278024969064805,-2959916518847.2705,0.02934496503103198
1996.523578384329,2937302.0753863654,2380678.844303343,998.2961200153902,-0.0391696421435862,-2959681859589.083,0.08911388401065802
1996.5419289939584,2937356.0428191284,2380722.748600002,998.3402630211975,-0.03534582310124382,-2959790617865.598,-0.006105119188805919
1996.5971686946134,2937518.5488526765,2380854.414436884,998.2731518750616,0.038962104597638075,-2960118121146.2725,0.06958719481770959
1996.5813547513787,2937472.0462236,2380816.821570867,998.3726813184329,0.08500093465985512,-2960024401273.3,-0.03468488651324445
1996.6854889491087,2937778.519091989,2381065.078752918,998.2002713470591,-0.009452603918610206,-2960642084690.9526,0.027962673785593854
1996.5517226529987,2937385.0021253023,2380746.078846957,998.3575201056049,0.017470412964654097,-2959848979140.3496,-0.086682433719948
1996.5497992837734,2937379.3240815606,2380741.549636974,998.3118024494048,0.06610060722783112,-2959837536151.615,0.06205782661261446
1996.689591267732,2937790.5101012327,2381074.8567055627,998.3103005013905,-0.09969823457458088,-2960666253559.194,0.08391232519439633
1996.6200788919298,2937585.961497823,2380909.0481175813,998.3467752953648,-0.018605136974228678,-2960253985339.2583,-0.027761375988359326
1996.5717054253037,2937443.6289120526,2380793.6379452054,998.2220355804517,0.06656935050267407,-2959967130370.8574,-0.04562847214048465
1996.564463237067,2937422.4391590985,2380776.3471020567,998.23650850143,0.07300516811874519,-2959924426096.9736,-0.06921152574621509
1996.5113757718236,2937266.113467764,2380649.8406385276,998.2028888208205,0.026274867897436577,-2959609388075.3105,-0.06117660155284788
1996.5140993939663,2937274.1296731597,2380656.407947952,998.314104911205,-0.08763102614087842,-2959625542625.74,-0.027016084101809505
1996.5473978739028,2937372.1473553553,2380735.6974830343,998.3082450977286,0.028143347692569765,-2959823072973.489,-0.00991173636528219
1996.6248424620271,2937600.04338815,2380920.398372167,998.2926588991089,-0.0036875551458398492,-2960282366427.2847,-0.02464947062130891
1996.5205546085624,2937293.245325224,2380671.6630168324,998.3112727796412,-0.044046755336863225,-2959664064965.305,0.06487216206048482
1996.6447853938178,2937658.7286025975,2380967.958432634,998.2676769085767,0.03180530280700061,-2960400644232.1426,-0.09737816856135124
1996.577965955255,2937462.190227452,2380808.5888579977,998.219905352915,0.07304328079608402,-2960004537753.301,0.03964150796537159
1996.6883629918088,2937787.0772661692,2381071.9043118525,998.1867780317825,-0.057479233742535364,-2960659334249.614,0.0800670030235495
1996.572689213108,2937446.610073284,2380796.1280649095,998.3241152949506,-0.019605996604900033,-2959973138564.454,0.06519776167559935
1996.588117072485,2937492.0075648595,2380832.922799656,998.3321218198168,-0.032657177894098124,-2960064630527.0366,0.0816639985641997
1996.5910050280222,2937500.40689506,2380839.718762298,998.1846355545185,0.0905981593882774,-2960081558073.7827,-0.04237275159070197
1996.6084270498145,2937551.7761966465,2380881.2835360654,998.2152464928939,-0.08859452190283507,-2960185087373.7646,-0.03241278937750939
1996.6295610793734,2937613.948400866,2380931.6007796573,998.3018246473869,0.06610254609217861,-2960310391257.2363,-0.06347134860070451
1996.651154516296,2937677.3880141643,2380983.230488868,998.1868972238746,0.08422423652818634,-2960438251948.7954,0.059103933977158817
1996.491744141502,2937208.333821907,2380602.9844575594,998.3355950218215,-0.028982203715960525,-2959492951116.4897,-0.07967758775206181
1996.5526109740777,2937387.467280788,2380748.121775093,998.223734360506,-0.035699823804137276,-2959853946957.6523,-0.09566231271063233
1996.6522509269223,2937680.7838105457,2380985.812487603,998.2452566330631,-0.05202877395732659,-2960445096251.561,-0.09278402819041845
1996.5562913543865,2937398.3113418887,2380756.865544532,998.333334643833,-0.09907575429269361,-2959875801158.781,0.018857824166183985
1996.4999766520843,2937232.7093293364,2380622.6332478127,998.2505770720715,0.003192588792607781,-2959542072070.2256,-0.04046431301512468
1996.6854220311086,2937778.2580879536,2381064.8599387365,998.2335580435102,-0.008123029951743854,-2960641558669.991,0.08031758494952305
1996.6879660393333,2937785.7519565537,2381070.922998512,998.34891060652,-0.021295705401515125,-2960656663237.0547,0.004103922237357254
1996.4985368535845,2937228.384935377,2380619.1222548983,998.3323368364531,-0.033733329875647367,-2959533357722.228,0.08768951893460998
1996.6664792578856,2937722.5917814695,2381019.788236896,998.3335965192844,-0.056710785253274554,-2960529360849.773,-0.08141489670826982
1996.6761810188216,2937751.154048695,2381042.950956001,998.3242528922474,0.0791365912079231,-2960586929117.2905,0.0007753327272145738
1996.6096594928638,2937555.3618553774,2380884.3147156807,998.2536023929933,0.07148223510919033,-2960192314004.8223,-0.059008852245038795
1996.4942867124353,2937215.9544995944,2380609.125865172,998.3045122142479,0.09764643362846809,-2959508308077.7305,-0.0320820670972392
1996.631658201644,2937620.151062164,2380936.683822396,998.213615239547,0.04213361458359349,-2960322892303.7886,-0.030000863137762245
1996.6392944821664,2937642.6280862917,2380954.970306525,998.3685841248889,-0.00801527653837826,-2960368194162.3677,0.06487019999289528
1996.6719218764251,2937738.5391450864,2381032.7438756707,998.2523572624625,0.06861441706345814,-2960561503147.1255,0.015093585314786485
1996.5902966583328,2937498.4014334953,2380838.0061728517,998.2297273574378,-0.0856460200240024,-2960077516387.433,0.07677378846245245
1996.5174834922077,2937284.188092219,2380664.3750142804,998.3025335421135,0.023109159379846853,-2959645812556.658,-0.006459967650101781
1996.6054960918639,2937543.169549149,2380874.3896680134,998.3484413989569,0.036453097900842,-2960167741681.892,0.014332039263463778
1996.4999336361943,2937232.550266675,2380622.607550474,998.3372578369442,0.016952645334904218,-2959541751658.0283,-0.09259295944899115
1996.657303493613,2937695.476824167,2380997.825153354,998.2738287728206,-0.021785527498952906,-2960474710102.458,-0.043447646314229364
1996.574150121345,2937450.8458921053,2380799.5513767833,998.3244631428378,-0.05562364490868335,-2959981675173.5015,-0.0691427185027641
1996.6711883865717,2937736.433817872,2381030.9698191956,998.2001849639659,-0.018367982622250076,-2960557259705.38,0.020211805109540373
1996.6778460558792,2937756.015057296,2381046.7920436338,998.1988567948987,-0.008556018085557865,-2960596726524.5015,0.03455818248292579
1996.509217530567,2937259.7685172344,2380644.6446577637,998.1981868106799,0.06261821752422697,-2959596601654.282,0.0015671876033825744
1996.5602673081821,2937410.069103278,2380766.407217782,998.3737241314493,-0.019291762019204975,-2959899496728.173,0.07450533372690271
1996.5145251881504,2937275.4660953777,2380657.356583498,998.2495122987789,0.05181137634139729,-2959628235712.858,0.040912177860506535
1996.5987982344711,2937523.426507673,2380858.395661198,998.2639935731934,0.02309450916709374,-2960127951500.134,-0.061654110584599374
1996.5319559044885,2937326.753944454,2380698.9016350894,998.1877806785643,0.07410947152827754,-2959731592800.0366,0.004662405204494333
1996.5163263538989,2937280.8050526744,2380661.651714953,998.1948051109242,0.022796902664314528,-2959638994812.418,0.05074704261173657
1996.5351817857013,2937336.321586943,2380706.5701307505,998.2424464890801,-0.03532017449491956,-2959750874149.982,-0.0523178846634756
1996.5148631815432,2937276.387978059,2380658.1502880724,998.3531444736955,-0.07202139213854833,-2959630093663.8447,0.024001171174505474
1996.5038613635695,2937244.0599565487,2380631.9410957545,998.3213536023054,-0.006133358159172486,-2959564945893.013,0.001991336280833608
1996.6416214010383,2937649.4360065856,2380960.4129492734,998.1912616414,-0.08543829486046893,-2960381915082.9434,0.09853105553001662
1996.6035154525146,2937537.2999760867,2380869.546105929,998.3222727767557,0.09359767055843354,-2960155912098.231,0.025589924751414403
1996.4916588099284,2937208.2131002266,2380602.891016562,998.3598274104376,0.016159017683503293,-2959492707877.4746,0.02714056112058021
1996.5870608277914,2937488.806355575,2380830.367502208,998.2069306607943,0.04177387814093286,-2960058178728.815,0.059756231608845335
1996.6022594735152,2937533.529938587,2380866.579007155,998.2489991664671,-0.02236375036499097,-2960148313863.262,-0.023671462097373586
1996.600460136931,2937528.305423452,2380862.252259846,998.2247509565512,-0.050585041638335417,-2960137784366.3027,0.06935135294170583
1996.544281574543,2937363.0114427228,2380728.22070976,998.2721621471537,-0.09223795034879151,-2959804661472.456,0.049750913336306775
1996.627680205258,2937608.4184096484,2380927.14364779,998.2077775813307,0.049817255427920204,-2960299245696.9224,0.020570650577371955
1996.5139832425514,2937273.9392283247,2380656.1330399807,998.3375250386682,-0.05678593301402857,-2959625158872.576,0.05452336056269487
1996.5596002118418,2937408.11343395,2380764.8381547737,998.2617977617177,-0.03661874877680518,-2959895555279.024,0.06456186788328931
1996.608565341199,2937552.2549238894,2380881.6745481296,998.1844162292808,-0.04597218554574143,-2960186052159.1445,-0.08734437623170291
1996.5010500594133,2937235.7707370967,2380625.2734880224,998.2504986321724,0.08277844713320445,-2959548241392.399,0.017883289733521837
1996.5680307774517,2937432.9103633277,2380784.8552897843,998.2706614999737,0.05603957895972475,-2959945529016.9453,-0.059483001446345767
1996.5131005493436,2937271.2193645746,2380653.931206531,998.3547893453202,0.05132699467362217,-2959619677781.0835,0.08746434970558595
1996.644733666824,2937658.5053514275,2380967.881849292,998.241921159914,0.03009265474779438,-2960400194234.857,-0.06374789171556357
1996.6308355088925,2937617.7638478316,2380934.6892479905,998.3391214903621,0.0598723521938303,-2960318081167.3096,0.06623263999728732
1996.5257988003211,2937308.6412756895,2380684.259582356,998.2552860469654,0.04915094512907145,-2959695091371.521,0.09806815987662014
1996.5372524555607,2937342.2636078564,2380711.5561642125,998.3486209516377,-0.037129462430234295,-2959762849045.318,-0.09098398530585321
1996.6400699205574,2937644.793845548,2380956.737661902,998.3194418616487,0.09496349366345938,-2960372559116.665,0.017089960428308543
1996.533635533314,2937331.754787529,2380702.8579636198,998.1979780228955,0.04085834973332414,-2959741670796.595,-0.017783183979858112
1996.5576769386848,2937402.409851724,2380760.329089369,998.2939973981917,-0.0016768213176612673,-2959884060848.559,-0.011370681919105128
1996.6554879758737,2937690.2618236206,2380993.44724344,998.3240751348162,0.006114988767822752,-2960464199312.7974,0.04096432810482015
1996.6720249847035,2937738.971060256,2381033.009470373,998.2326752946984,0.058998714975969896,-2960562373658.9707,-0.04524091618765308
1996.5330619615393,2937329.924919203,2380701.4604143514,998.2551344729186,-0.021698884604745713,-2959737983225.969,-0.027177508056392637
1996.567220873066,2937430.515278971,2380782.9276824845,998.3022794637287,0.027467373080230173,-2959940702186.4795,0.07927119108598209
1996.6298271712956,2937614.7968857926,2380932.34047545,998.276731510199,0.05571903167251732,-2960312101300.652,-0.09774750215448141
1996.545837084286,2937367.6418604786,2380731.926963689,998.2142009188104,0.04156265251586824,-2959813992980.086,-0.002086555487485508
1996.595153245696,2937512.7890781322,2380849.653404117,998.2011752213539,0.027894537268605635,-2960106512879.468,-0.05944940449625753
1996.6512412490479,2937677.727057889,2380983.4389275042,998.2445877404615,-0.08280651783203791,-2960438935375.816,-0.05977616026697837
1996.6430392878035,2937653.686921862,2380963.9162735157,998.3359700007628,-0.08885876154062228,-2960390482923.244,-0.03504000862290005
