lack of oxygen to the blood during the infant's birth,infant methemoglobinemia,age of infant at disease presentation,thickening of the left ventricle,blood flow across the ductus arteriosus,mixing of oxygenated and deoxygenated blood,the state of the blood vessels in the lungs,low blood flow in the lungs,presence of an illness,low oxygen areas equally distributed around the body,hypoxia when breathing oxygen,level of CO2 in the body,having a chest x-ray,grunting in infants,report of having LVH,level of oxygen in the lower body,level of oxygen in the right up quadricep muscule,a document reporting high level of CO2 levels in blood,lung excessively filled with blood,report of infant grunting
-0.051488347030810615,994.8767996134418,-467.4752994011872,-689618.7229108023,739972.3193384804,878.6719407113634,878.6364590745518,878.7375154054982,-467.593252357293,-344.05998280781677,1043.8934532275625,-470753.72151229647,525.3084882379304,-324406.23533140356,334479363285.7597,1774.6971254332382,617.7184515580019,139196463146.04553,-675.6701491256842,29.55569003740978
0.03843260269692941,994.7665364405248,-467.7419229779261,-689465.9179658449,739808.4117709529,878.5395309624589,878.4080844198998,878.6285653928861,-467.5393435176288,-344.1912705061833,1044.0791038321686,-470508.75748032134,525.5186522845232,-324245.1222857474,334331152581.9006,1774.4336174853802,617.6627286360739,139051634742.1771,-675.7386224696212,29.45770013080576
0.2548760985678778,994.7586888370034,-467.5776153069737,-689454.9462232454,739796.9076141268,878.6618837505156,878.6596387973999,878.6839140281321,-467.82943741602054,-343.9631386284813,1043.9560149452325,-470778.3437240868,525.6331769586297,-324449.27017075004,334320511979.97266,1774.6293603720692,617.7137594371576,139211024536.91177,-675.8998337389974,29.67186330837828
-0.03207609973621655,994.7233880614184,-467.54766601739334,-689406.282127215,739744.1960699899,878.5310357097559,878.5840254658757,878.6987294516114,-467.46545606425167,-344.18774758203665,1043.8418310157845,-470697.19152736367,525.3505440991371,-324355.7751656836,334273318667.52246,1774.6216375623553,617.6498084984845,139163034620.19846,-675.8600014916959,29.330778218467543
-0.08019375518420763,994.7907538990796,-467.4116057916156,-689499.5179753641,739844.4368832972,878.4504236728956,878.4575243505315,878.6235941495694,-467.5792614453483,-344.0279714413077,1043.8524294656152,-470561.7857658923,525.5459861133227,-324283.50667117414,334363739554.78,1774.676811012337,617.6776530019688,139082979898.59134,-675.8094111480735,29.37912260260882
-0.18408840730876183,994.7389348666043,-467.4634575457288,-689427.6628716881,739767.0615239394,878.5966716526011,878.5986511443239,878.6881628520565,-467.5178562691533,-343.9203188093934,1044.073231165423,-470713.02098323003,525.4616625089943,-324371.77019491413,334294052807.55676,1774.5074872263503,617.6042375826491,139172394829.64944,-675.8265959943808,29.407951847912127
0.06923780451220632,994.9428578657327,-467.7380502061642,-689710.3053650535,740070.7718869299,878.8941832544452,878.8623057036599,878.7175669309219,-467.47108323358407,-343.9472026363249,1043.9507807507673,-470995.5152295604,525.4501880197466,-324544.6793815997,334568207958.8929,1774.618896647022,617.8643300050909,139339491113.2072,-675.5764516058645,29.32905928502062
0.17939209537113948,994.8688990428008,-467.5787326773054,-689607.9698754139,739960.6751955833,878.711444582162,878.6564013726284,878.5746664213885,-467.41637365006596,-344.07585781291874,1043.9994502461125,-470774.8381377714,525.4563512474941,-324398.98682224477,334468932477.32465,1774.5344925659556,617.5331731856437,139208951312.7542,-675.5684960405748,29.52972351191857
0.16632988648783975,994.9360932550686,-467.5241024938893,-689701.1346425723,740060.5169286734,878.4694342419624,878.7262423663267,878.5167408620116,-467.6132558275058,-344.05503643317394,1044.03274525003,-470849.62718565756,525.3190317068563,-324469.09676500893,334559310856.16614,1774.4819339592275,617.7024640880489,139253185333.3791,-675.8646845263096,29.341310873850023
0.1373766368686617,994.764891894024,-467.46145383371186,-689463.6605848699,739805.87195847,878.6627157674079,878.5453601376098,878.5564941373286,-467.593676046878,-344.1151150487332,1043.9303246536365,-470655.8947903006,525.5369435486605,-324344.5155314827,334328963317.7118,1774.7108652911165,617.5865045078657,139138616683.3049,-675.7115304527172,29.516494418493707
-0.24250090558027215,994.7519857757616,-467.5477485263559,-689446.069492224,739786.6986739122,878.6091288214068,878.6604971841075,878.7605300000048,-467.4352434421948,-344.1095473939445,1043.8393180168484,-470779.3047307303,525.3935748576646,-324403.9202819749,334311903283.5589,1774.571373706617,618.0187099265356,139211592884.4608,-675.8887426201069,29.419108190682362
-0.0678726630938968,994.7568775579352,-467.5738987898762,-689452.5289464655,739793.8529654568,878.5144927711468,878.5021681417004,878.7119940098502,-467.5703896571128,-343.9902704938738,1043.8913999180886,-470609.6448520279,525.3298373378503,-324312.3560242488,334318167682.5507,1774.6466538315178,617.7288231814331,139111272560.69147,-675.7764423792917,29.505309064848735
-0.20479111656553345,994.8288669051304,-467.55594403223967,-689552.4604938395,739900.9962836301,878.6363959006339,878.4603951976704,878.6525803767547,-467.5382004899909,-343.9507861908776,1043.6743516795275,-470564.86268391256,525.4436148246523,-324280.52590507816,334415089084.6889,1774.484101303063,617.6330554700219,139084798781.03976,-675.763143974615,29.4662938577507
0.046430779481008544,994.739878878877,-467.57182147843184,-689429.0597440299,739768.6118963911,878.5497439926979,878.4899531945391,878.7141737320047,-467.5555381679385,-343.8231036134726,1043.9919058469584,-470596.39972021576,525.3008927596837,-324302.57195492374,334295407457.6891,1774.681402246064,617.6642073415354,139103442201.93076,-675.7681897259811,29.58189620965172
-0.07701389080814093,994.8454013036131,-467.55513866328823,-689575.2875288052,739925.5462400165,878.6337876515508,878.5111271692646,878.5501450816023,-467.3733498722096,-343.84965215320835,1043.9553050610693,-470619.19151113916,525.2947697311994,-324295.7592968154,334437230493.07166,1774.438173201488,617.6743564790531,139116916564.92694,-676.0073737322954,29.475388696192827
-0.08773039758356709,995.1595222246515,-467.5924602011053,-690010.8297464659,740392.8184913561,878.5785904434894,878.549216360068,878.572434343129,-467.33301173462115,-344.1463993160745,1044.0130299185125,-470659.97145646584,525.3457536755812,-324316.962158059,334859831291.704,1774.6031760820215,617.5049300714619,139141027039.374,-675.9806603600802,29.565939882806138
0.08136298908429401,995.0561213268985,-467.51910041596904,-689867.6036681618,740239.0576726181,878.5793967045976,878.4894534144664,878.6392289451303,-467.61933984847974,-344.13240559484535,1043.919894547098,-470595.8688106117,525.349342091501,-324309.5546236796,334720831494.3405,1774.5347087932305,617.7402784847834,139103128339.12735,-675.6084921983388,29.547452151347432
-0.0935736586534493,994.7874517260763,-467.4410746539402,-689494.9136913741,739839.4009867555,878.5968778444993,878.608067560449,878.5850078058539,-467.7426755485529,-344.1456912971987,1043.9264641471425,-470723.13230952347,525.3493298063296,-324404.0768923559,334359273995.67883,1774.5094495056014,617.5073225747573,139178373982.76935,-675.8047287713466,29.52744600806816
0.04314044754610569,994.8201099569225,-467.5540469476287,-689540.219789618,739887.8463076068,878.5818509991856,878.5922254444529,878.6641074093831,-467.86979872653785,-343.6084227921358,1043.8527781404289,-470706.14962096367,525.243640789646,-324408.26485577936,334403216341.09235,1774.7281255603175,617.6284772994048,139168331645.03116,-675.9724562933172,29.47118582372843
-0.017199450885112804,994.7516613629369,-467.5760037825047,-689445.5603783278,739786.2164635105,878.6021017164129,878.8496911557187,878.7115181180768,-467.6427766611714,-343.8327499646712,1043.8939499851117,-470981.8505887272,525.3155049765866,-324555.9709461423,334311409545.9549,1774.609346639837,617.7321585428864,139331406125.18658,-675.7311265058261,29.5793675529346
-0.09486891604904274,994.8509835831145,-467.45942709949367,-689583.1268120274,739933.8112649885,878.493569315012,878.6645468834248,878.693465679734,-467.59428517625406,-344.0200464937975,1043.8779074673082,-470783.5648656814,525.4614129443446,-324425.0876920755,334444834487.04486,1774.5591333095758,617.6839615639099,139214112378.46854,-675.8066418381025,29.247717296004346
-0.13518340935700152,994.6807433423872,-467.65781235529363,-689347.180075674,739680.8501694384,878.6739225028407,878.4207603372698,878.7140818713912,-467.6186164280673,-344.002376979826,1043.9262605597821,-470522.5044482235,525.2563676865655,-324262.9168559351,334216007347.63104,1774.606350015095,617.7151571415295,139059760271.1346,-675.7939013116269,29.577981154290125
-0.08765895498711328,994.8191784140985,-467.49968740893956,-689538.9857069998,739886.6856730814,878.6643299973408,878.5711197709709,878.5946208662908,-467.41422324362657,-343.9071375388981,1043.9622568141626,-470683.5495795941,525.5762654370112,-324341.0550192853,334402019367.0749,1774.7017106112087,617.7078180307811,139154968171.53992,-675.9426899980401,29.353649219995983
0.054513346991028555,994.8056927240436,-467.4558344969301,-689520.1544640419,739866.555145675,878.5559441303677,878.6696293094109,878.4733748853213,-467.6434326443701,-344.0321069604952,1043.8291047726325,-470789.1676088882,525.535693196825,-324434.30747908814,334383754642.84625,1774.6539569708684,617.6235377999539,139217425941.90002,-675.8120472216352,29.436986160747935
-0.003982999549001244,994.8468301393215,-467.53921064714683,-689577.2900226752,739927.6273215405,878.6455737576715,878.61017874071,878.4787707124768,-467.5489531033685,-343.9725908157936,1043.7617028963919,-470725.41222398815,525.5479397711621,-324383.16160481767,334439172875.5343,1774.5401384439651,617.614549657863,139179722187.38754,-675.694448911883,29.528172083005867
0.11860236908116771,994.7476445287962,-467.4523551240367,-689439.7429773234,739780.2081284561,878.409518834093,878.3805128326421,878.5893933913021,-467.62327917184814,-343.881831589898,1043.678271507656,-470479.1478104497,525.3916994635418,-324236.47113127325,334305767866.5566,1774.3695449369134,617.7686905421033,139034133926.7328,-675.7413127249546,29.512968934553196
-0.01634135006761987,994.8430438261357,-467.49806298990217,-689571.9819081903,739922.0089241468,878.7188075776492,878.4779717581524,878.641468593974,-467.62432992887216,-343.96705611966973,1043.8228298914023,-470583.5584297537,525.3537752913387,-324302.5262874436,334434024113.9085,1774.5418372530487,617.7281814949092,139095850799.2071,-675.6030851565807,29.463343981416788
-0.13972682778111753,994.9706892077259,-467.45480617312796,-689748.960362175,740111.974489282,878.634402033891,878.7972826579917,878.5688929342169,-467.4468793130151,-344.0199700301036,1043.8892736214405,-470925.81992113445,525.2918398685961,-324497.90167283174,334605710938.06836,1774.455000257522,617.7114252893848,139298256791.263,-675.9620478869664,29.39691401807953
-0.009309320788893431,994.7871590510217,-467.625659481418,-689494.56903435,739839.0266557619,878.5957179735041,878.6998560964182,878.773721005704,-467.64831173626243,-344.10813028588746,1043.8151182335555,-470821.4227995785,525.443958988489,-324455.30658273137,334358939724.0467,1774.477996799627,617.5656493018989,139236503009.62155,-675.6971343150148,29.591610494985698
0.055739955619687254,994.7784906407795,-467.66937119591586,-689482.4511760575,739826.0624526103,878.7089630714255,878.6339138226455,878.6065474236666,-467.70171054417034,-344.1238740315792,1043.835020488028,-470750.81933499005,525.3327948103629,-324416.8800518051,334347187119.1103,1774.5195404169697,617.6672446921881,139194746870.49506,-675.8107021234305,29.46933957059444
0.10112377958924146,994.6773660718582,-467.6121812832174,-689342.3196310606,739675.6706565847,878.5712039200957,878.6158505010536,878.6867981743192,-467.5045275733019,-344.20137216925224,1043.9701666694536,-470731.5869746226,525.5404917076248,-324381.8593381849,334211294387.95026,1774.7233621900405,617.7690134646527,139183373597.30466,-675.8868270553139,29.2821875114237
0.016047508238794538,994.5678186212532,-467.71775632707886,-689190.5951915494,739512.6020649336,878.6201763072115,878.7990329907332,878.6110697238591,-467.6624772598806,-343.826052517624,1043.869593478469,-470927.5574951202,525.3827139898495,-324524.1124415877,334064190577.8184,1774.5805734719734,617.9596429430766,139299284730.21384,-675.8255103048489,29.534935711114663
-0.045728182118214535,994.7372346604611,-467.5202568233946,-689425.3673573501,739764.546287623,878.5619906912862,878.6582961779741,878.5498312792279,-467.71589447133516,-343.9364987016878,1043.9483292614284,-470776.67937704414,525.468578553605,-324435.0612474515,334291826684.3558,1774.5020077079573,617.6062407184264,139210040230.42328,-675.8244605385831,29.380788691695507
0.0026121501406274786,994.7549137899615,-467.64441477041964,-689449.8291715457,739790.9059236032,878.6705762076207,878.7122287263408,878.6717614612741,-467.4651319681587,-343.97542074786315,1043.953347089223,-470834.5908238979,525.4489782547937,-324442.326847341,334315549425.24603,1774.6536776677044,617.5756142403475,139244291505.26025,-675.8000445579651,29.454803914453173
-0.01713578539567803,994.7933539904525,-467.5835547588082,-689503.0677865478,739848.2589798121,878.7504156954583,878.7330732344507,878.6568550470561,-467.573106472161,-343.8621712193258,1043.848783990388,-470857.0356896945,525.4080818634037,-324469.13024850655,334367182432.4773,1774.603228616415,617.7290593400724,139257567479.4208,-675.891155349657,29.42118214246947
-0.06498760990990232,994.6662935824173,-467.6210234629755,-689327.086676111,739659.3269599156,878.7220555329442,878.6933231690404,878.4840886077036,-467.5373551125608,-343.99356172609697,1043.8196659290559,-470814.40419283754,525.4094042197393,-324438.0539696196,334196523876.2868,1774.5182752353817,617.6922820868183,139232351800.8724,-675.6453893058124,29.4374008453491
0.1742080282686899,994.7624589521213,-467.64914868822825,-689460.140210973,739802.2644291858,878.5798588677276,878.5394685773902,878.6315375693958,-467.51871698196,-343.8372665550224,1043.8569767466545,-470649.73418106337,525.5035695986282,-324331.5284593495,334325549185.7879,1774.5604240039354,617.6002139146833,139134974221.6578,-675.9801203873649,29.413680345181465
0.14957525650134593,994.7914739996722,-467.45338350668084,-689500.5012570524,739845.2405858933,878.700388117826,878.5026760520951,878.7328753593911,-467.5818920514258,-344.00475580223616,1043.8392903100266,-470610.15487183403,525.2866870242061,-324314.3204153831,334364693214.5945,1774.4096195893437,617.7566996192119,139111574082.41922,-676.0310810952408,29.64957914937167
0.05282206236512924,994.7728509003009,-467.44812065656214,-689474.5239107232,739817.6137063552,878.5264337816152,878.6196657664319,878.7694638362207,-467.5044298388025,-343.8169793085168,1043.8870755664902,-470735.48824712104,525.3693782392862,-324384.3348833251,334339498907.01556,1774.5617594623268,617.695104091527,139185680621.36118,-675.865685165128,29.33671803380794
-0.13778687672614007,994.7576923085649,-467.57380718015685,-689453.9185953318,739795.098295829,878.8492762113137,878.7541320739336,878.656452176119,-467.46585376446023,-343.8734986153661,1043.9351043095198,-470879.5584880496,525.6306433432736,-324470.80824404437,334319515375.8873,1774.6412600589892,617.7732621766426,139270890186.21832,-676.0383877284154,29.422605478453576
-0.11203191645390564,994.708556084487,-467.6281743457277,-689385.5946073635,739722.0844304514,878.646245770785,878.5634090362287,878.7022307985774,-467.65317455817785,-343.90836160056637,1044.0238479765303,-470675.2599839578,525.5999338706711,-324363.59139868175,334253257399.3351,1774.6675723016722,617.6784736036475,139150066669.2637,-675.7883590952518,29.43576986968434
-0.02091199998926162,994.8859982190777,-467.375077274418,-689631.6158455551,739986.0280834882,878.6586707538729,878.5662877336893,878.6630522099734,-467.6622775021044,-344.0618765978934,1043.921599317657,-470678.3184768153,525.3049997507554,-324366.61824948114,334491870083.46735,1774.7567761345597,617.5015450581526,139151875096.183,-675.8522993779001,29.643174588935903
-0.038016248534405224,994.9744860184604,-467.5889868281198,-689754.1472047721,740117.5870609003,878.5422679077502,878.682308471085,878.6647100441279,-467.4871505156595,-343.88336838566903,1043.9697907833827,-470802.6012359829,525.1960783943417,-324424.7977851634,334610743359.2127,1774.5461724958702,617.7418307542414,139225370991.47168,-676.0331502093643,29.562160119762957
0.04141927509457932,994.7024034619466,-467.5271744710469,-689377.1182803498,739712.8367199795,878.6530066183026,878.6697879614095,878.640047908383,-467.40635938807793,-343.9054512169907,1043.904158542014,-470789.2808068966,525.4583985616268,-324406.7446257399,334245037841.1433,1774.561869865728,617.7124154532968,139217492889.43585,-675.8724057364731,29.358379949497966
-0.07439732606856633,994.8295162717474,-467.6024446930962,-689553.346067981,739901.787048037,878.6798651740879,878.5783112619995,878.5282250121267,-467.60594522036826,-344.03477081378907,1043.7718930452174,-470691.1075732323,525.3476553676611,-324368.3386110903,334415948046.58777,1774.6966129908226,617.7464035394937,139159437164.94492,-675.7598403763681,29.464162731806624
0.24126128976280492,994.7149702822974,-467.553188045327,-689394.3414090376,739731.6321913616,878.6423035805915,878.6694505575988,878.703676286647,-467.53636133777513,-344.0344881136835,1044.058252210043,-470788.941688261,525.3596149911427,-324421.7710093942,334261739344.89453,1774.6212150619137,617.8556710997368,139217292327.69586,-675.7699472372364,29.05878907923179
0.10383802333839243,994.8367577311564,-467.4480389322461,-689563.3337841813,739912.7309322787,878.5476502610334,878.687097149196,878.7432853640407,-467.5555131473955,-343.9965540322345,1043.8842706254195,-470807.6632809118,525.3827963254367,-324435.7741551734,334425635696.455,1774.7217762836792,617.610779190173,139228364895.34985,-675.6010889684849,29.375163115333752
-0.1577076062576758,994.8757249322516,-467.564482407851,-689617.2346447075,739970.6694454824,878.6381956094799,878.6478239562643,878.6903146794955,-467.59954850098586,-343.99613252440537,1043.8494393413077,-470765.5440350055,525.5214566113124,-324414.5184191833,334477919607.70135,1774.8936969474364,617.5266396534648,139203454802.0524,-675.8882612330788,29.445508126586848
0.023863728021156536,994.772665834507,-467.6864006584877,-689474.4209703639,739817.3078241555,878.5810677917129,878.5886589810008,878.5054165992975,-467.5050813437262,-343.9800978591246,1043.897002129124,-470702.31748674775,525.3388063302901,-324363.4245802026,334339399071.6602,1774.3720973097736,617.5219753033253,139166065647.05872,-675.8486923728221,29.53683066524484
-0.04800289069216719,994.778296388009,-467.50712460123947,-689482.2464243626,739825.6529440864,878.4457593319978,878.6145194817333,878.6348036944797,-467.60386553358273,-344.07961274832047,1044.0420287366398,-470730.0258278799,525.5925187136407,-324392.45698366215,334346988540.68567,1774.5737605352629,617.6568914599685,139182450416.0265,-675.838777634732,29.474909327961722
0.016260916421375216,994.8491905930111,-467.568833556097,-689580.6010249441,739931.0941235023,878.6030715698001,878.6097750304427,878.5150934447054,-467.4428852804984,-343.8455590848259,1044.0037530343614,-470724.9827695947,525.4351899799477,-324370.75258098,334442384499.945,1774.460788132501,617.7884710200625,139179468233.22565,-675.8811373601696,29.444879729749488
-0.036957457835856904,994.8770874383915,-467.6195592837413,-689619.2239561088,739972.8215989585,878.8175532731312,878.9310050248141,878.7664595166792,-467.6686130049004,-344.0032491164864,1043.950838515971,-471069.16907863604,525.3883159543911,-324614.1171299324,334479849320.74,1774.4566784321296,617.8911020662596,139383074085.58807,-675.802343279678,29.43974530231176
0.1761635386980009,994.7877325509957,-467.54382225824327,-689495.237966028,739839.7225291738,878.4498583873899,878.6567053282977,878.6390317126356,-467.5010246731891,-344.0186235706649,1043.8673764875155,-470775.2503482829,525.5779726808504,-324408.8661430068,334359588499.1558,1774.7123018251932,617.6295745113171,139209195095.68597,-675.7914065669034,29.41340797275083
0.052837157531063265,995.0567885852117,-467.52871731095104,-689868.3320306117,740240.2355521781,878.7150102020477,878.7441409548267,878.6361912072225,-467.4420826866287,-344.0466848086902,1043.8693618262253,-470868.9761084432,525.2647605664345,-324461.3155096254,334721538291.55585,1774.425400264056,617.8841895828994,139264630407.71497,-675.7958307450778,29.340448349639242
-0.0004565490863103906,994.8953656995925,-467.5928220818657,-689644.4609589863,739999.8699593496,878.6403068119819,878.4633833136223,878.7172221141126,-467.62668420133787,-344.14688976136796,1043.8656777082304,-470567.97051401675,525.4442803112584,-324292.95177474635,334504330724.8183,1774.7305935731792,617.7139829183393,139086635949.21216,-675.8442967148807,29.72723975172649
-0.1598078842806888,994.7816547822152,-467.55423251023524,-689486.7311540197,739830.8131133008,878.7074783197277,878.826487623812,878.5903696510592,-467.48373473105977,-343.97093580954675,1043.810104853408,-470957.2608444659,525.3729945297383,-324521.7119379852,334351338067.60254,1774.4362796629391,617.8239699711427,139316857648.8375,-675.9494767503497,29.485450581265916
0.07154469176018674,994.7999932705482,-467.4741493928241,-689512.4849921267,739858.0982740193,878.5305207540563,878.4808103616792,878.6333992091528,-467.54285589118757,-344.08989005999007,1043.9469208662917,-470586.68567849277,525.3978198215704,-324294.7464112348,334376316042.0936,1774.5895652810852,617.6069183222965,139097699519.91302,-675.7688492184653,29.532317221371095
0.03378881393460781,994.8440707119221,-467.5459966113255,-689573.3485073766,739923.7386292767,878.5274657929876,878.6862845256536,878.710676529211,-467.62898275856776,-343.9528707729607,1043.9365695571792,-470806.80747234414,525.3895526984571,-324444.0465731042,334435349683.1239,1774.685566086935,617.7709437705324,139227858732.44165,-675.6876339899928,29.44951933717209
0.049727737273210004,994.8236079446779,-467.54114797259183,-689545.1938723297,739893.1247118334,878.7378926690646,878.5792622777938,878.565616786185,-467.5554178347648,-344.0412584338967,1043.9451321635522,-470692.14965478895,525.2802238694743,-324363.02601004206,334408040875.40063,1774.655106700068,617.6491552224454,139160053346.5917,-675.879537558891,29.57714476025438
0.026772150096315707,994.90314621065,-467.6583424921101,-689655.2671282014,740011.3960704824,878.6705956615615,878.5468389308727,878.5364480848649,-467.4726980097645,-344.17222527113375,1043.8309092317145,-470657.5144871037,525.3036666933731,-324331.3444406936,334514813629.6488,1774.684545998513,617.7949324759138,139139574337.26617,-675.9213478228343,29.39742612687402
0.02363771481799101,994.8376873062509,-467.5577916794004,-689564.4331301353,739913.9659717497,878.5409984606429,878.582355985055,878.5967220794489,-467.5154778090688,-344.1912116474055,1044.0433818224906,-470695.4248725193,525.3663753517627,-324360.3725649938,334426702022.6864,1774.5439901670302,617.6834273398736,139161989988.457,-675.9397337016105,29.446581694128508
0.08085167105853697,994.8087864659843,-467.50704265657123,-689524.5283499121,739871.1933277651,878.5093860310593,878.4916548332137,878.5438657380503,-467.69037365072046,-343.9698787877703,1043.938170352234,-470598.43117945036,525.4418597247598,-324319.2395457648,334387996900.3274,1774.4759874630656,617.7972907595025,139104643161.232,-675.7655397187074,29.50554979523925
0.026114160551192686,994.7938418693368,-467.49382919855594,-689503.7280736078,739849.0717854876,878.4177931489079,878.756041923341,878.7235568390726,-467.5497369132692,-344.0471415971324,1043.9302304478826,-470881.6084830796,525.5190667752769,-324481.7591346091,334367822831.0218,1774.5932139836186,617.7338764695793,139272102832.833,-675.8096187982942,29.50486458520412
-0.0024410605433130197,994.816746576528,-467.5274379217891,-689535.5822744701,739882.7642969347,878.5858379267673,878.504982877178,878.5810883096206,-467.631122407945,-343.90930414486377,1043.7885701526623,-470612.59107822133,525.2604053363759,-324321.49755483406,334398718286.3845,1774.565535025247,617.6142661384262,139113014363.31094,-675.5923784326231,29.63346534146462
0.07519629415348313,994.603060086467,-467.70965998444353,-689239.4171501035,739565.1116965081,878.5478523490065,878.7249285502037,878.6728479560022,-467.4599651883389,-344.0112685485057,1044.0233586375382,-470848.16935793747,525.3672782115698,-324450.30796723696,334111522174.69995,1774.5258223533192,617.8041390113119,139252323033.328,-675.8298363799786,29.35802278362733
