higher susceptibility to develop severe covid-19 infection,the use of ace inhibitors,hospitalization,death
0.04713707685231347,0.062295518609291944,0.13767069186818215,-0.14467303064410436
-0.05533655568612805,-0.07054610275287715,-0.05139658583420559,0.03491569772535319
0.008428068493877491,-0.07680113792143249,0.021042703637824775,-0.029886499326239796
-0.0771731016006556,-0.09114474121566365,-0.16239164817514196,0.1530526489300392
-0.063335335208129,-0.027369124130450076,-0.08109519830523948,0.050739211729969924
-0.033197574850282546,0.04859653085478505,0.09943932282267039,-0.03881900423851044
0.05094556837726319,-0.048648840235222784,0.06494404111876262,-0.09970876639481052
-0.030626700493944628,0.0861973051535656,0.0793815317811145,0.0050564386819087065
0.09873280719004679,0.002765942308860625,-0.008923476837214166,-0.0574995678349696
0.027304846293575047,0.03955910891638739,0.017796638629765743,0.023128391381569607
0.013974960720365831,0.04186687659811125,0.02134364396651122,0.012185505157199981
0.08568771204437356,-0.07582259267089791,-0.10176992069011603,0.028685005042651292
0.05269923638238891,0.024894908837486907,0.12142563288814326,-0.06981782404451745
0.026487880532018837,-0.08194364703381063,0.01709732225564295,-0.008570771278915673
-0.05142610037647895,-0.06475241424800422,-0.10724434597375493,0.22970842557644253
0.029252834067729105,-0.027303238420845907,0.05263946034874781,0.02647149644778119
0.03464262835877274,0.013614744854388933,-0.048144712096623334,-0.03285247243292169
0.08070800333453143,-0.05421389526821139,-0.07744648123304282,0.024131472143127258
-0.09776019307856874,0.0249709083949827,0.021854111478667324,0.09124367316393056
0.014067445292300043,-0.007331241050900036,0.09319575715362187,-0.1365100637132809
-0.014889385100519584,-0.02160488714515256,0.05259875787746786,0.026986037622314843
0.03601959516719172,-0.056344194135174,-0.003819927485305713,-0.031026827777196717
-0.006119756665784126,-0.07974677563877308,-0.14243465937630062,0.24988805394567043
0.039824446852416706,0.03377782684319147,0.003166467492288577,0.010822820658489725
-0.0950457775047775,-0.05419471510327696,-0.005047231264318837,0.10374042624404681
0.06813678924023267,0.07860060240265698,0.015298713314210267,-0.033219050498741104
-0.09561100016248594,-0.045636368623044876,-0.09318689409355295,0.24025006356246448
-0.030741393312220658,-0.08103721848173642,-0.009621688304169068,0.028732632638031566
-0.029687566975649185,0.06259578970411286,-0.008162532712190494,-0.03584510041352144
-0.012782229062662576,-0.022328989110706715,-0.04820065699458709,0.08836584466524768
-0.03404163097416578,-0.014143354502885577,-0.10963220450618327,0.07211869212033058
0.05238863734764235,-0.07355107237560432,-0.08948660725788812,-0.03142990947722281
0.0012158298983938332,0.054074414939158794,0.020469113597900816,0.04932325934053377
-0.08744017321522185,-0.016392667772922725,-0.04260670046144467,0.13517175702600392
-0.07375257598828591,0.01182227427386398,0.07294423857629194,0.0324464902454353
-0.08954805238746875,-0.03525338129955316,-0.01387377812732464,0.10362646582515544
-0.020383161684921755,0.09684740367971456,0.1267844965247612,-0.11364317507484596
0.0235877480851171,0.0406074878219819,0.05431789145467193,-0.05463581985161277
-0.054180528820283395,-0.05545017035041844,-0.0845949367759739,0.14281256837402564
0.06918990386538179,-0.013744768301535398,0.04896920842758164,-0.05075661349853462
0.040599965917069464,-0.06444871993932572,-0.12811664778956677,0.10142899804105127
-0.018990597827806294,0.057986046427798865,0.000857414003753422,-0.04623513997758931
0.058418297491360544,-0.054213661639063805,-0.10113507976258108,0.015972050504156086
0.05675346075958854,0.0435404338532874,-0.013707021657401196,-0.0485654279290314
-0.07667731859119567,0.0444457606728815,0.021668241152547806,-0.05219829168101536
0.014846133611412668,0.09614164225447164,0.09515721518568228,-0.14895855210113745
-0.008178709058154071,0.03619088505683349,0.07934303007425365,0.021544727618688503
0.05637056593283149,0.09532108800373615,0.07676636881938323,-0.15115263032226617
-0.07045144913640411,0.0562695517936517,0.08506289470376856,-0.04411217394482065
-0.001978186681840244,-0.037498595411349187,-0.029971093887555943,0.07077408462704093
0.003923921155188553,-0.03781251709047906,0.04475744109861107,-0.12592904323646473
-0.07263599971717619,-0.013442056984595732,-0.07630872982665214,0.10984189089517285
0.053900657390560075,0.0035238234598809343,0.06531333028767825,-0.167675377408752
0.05325685699885663,-0.07590595397710542,-0.10882593945276992,0.0732870386208868
-0.0689081300308241,-0.02605693718096183,-0.007158540847901219,0.11049599295098433
0.008705584882544762,-0.0962831212694598,-0.027131446984185376,-0.0118377264284431
0.023715480289166924,-0.09729614339438822,0.01852933429597889,-0.04060160969272286
0.053507529726058156,0.07682779340748477,0.09012860748674005,-0.21280201780444033
0.059003683053712314,-0.06808476165456584,0.009085950604232416,-0.08741522279625627
-0.01914936362626854,-0.059325611528332,-0.06240651717744583,0.08458804881129679
-0.0068538010848284425,-0.03376480618835509,0.00891098262879586,-0.02952840053937963
0.02405855368684369,-0.011180982721399696,-0.08597273131868101,0.020449350958761214
0.06910609595234593,-0.09458018385879641,-0.02677881262402023,-0.06854993036647804
0.058242888976936635,0.001158579193120124,0.10402675166364898,-0.18147638213317854
-0.018943357951509657,-0.08475948855645371,0.00997185148684962,0.004379559400176307
-0.04089736749344737,-0.009759642121320411,-0.08888937630472513,0.02317663565104011
0.03730668090773753,0.07902837195054685,0.1354269252144506,-0.14157706788362862
0.004480901809785623,-0.03783423737981102,-0.12687733552832078,0.1906746164868673
-0.07934101306813988,0.0638257730793482,0.011216314041229782,0.07553736520481252
-0.0521123364448515,0.09882647659863317,0.13350346738245383,-0.015963719118293918
-0.05602319906180695,-0.06464085855877495,-0.04132840607019012,0.03728167184676223
-0.03537054556309831,0.09109466739247096,0.15730378206837106,-0.1767392794613466
0.018952947708931384,-0.07445335609534157,-0.043042280555168184,0.1452202996350517
-0.017714887718894776,-0.04269730562820611,-0.042224952792021035,0.025842388568574542
0.0037676619302858816,-0.08193155824008212,-0.04389712744446676,0.15063507789081218
0.09335834328730874,-0.01421677311091736,0.07345376373705076,-0.05692016129640029
-0.01551012255919941,0.08851716653512842,0.1577638585030221,-0.07092871486721414
0.00412150216638936,0.07889683463775249,0.012954304410630495,-0.040858285067608094
-0.08040094658650405,0.07211112194782007,0.06062559104149359,-0.10879470834980434
0.09350870404534525,-0.029967464267983912,-0.01971470320923844,-0.12732544597049933
-0.052120097238305955,-0.05376719840091233,-0.014862790647323043,-0.01242708270578903
0.04832921487154901,0.09336860738710362,0.015059040995331022,0.020973878781794478
0.08357218792163815,-0.02005894091527824,-0.029818412623919186,-0.038655226053867904
0.07088374036333181,-0.02398760677543381,-0.01583325207453646,-0.019728357659544456
-0.06781019084420377,0.007722662890968415,0.08705507030889781,-0.047809027803729705
-0.0994635593287737,-0.018843389834264146,-0.02349983778318132,0.01763747021913377
-0.04843598955436262,0.007241096232858957,0.029653760699847216,-0.0680800029437708
-0.013624802213965004,-0.07658750322816553,-0.09399286308066912,0.21098892290996588
-0.08365374379931785,-0.0028706369048430436,-0.05217968180822956,0.009125405527620131
-0.014908915838311623,0.06055346034877926,-0.018693392144642405,0.026975261016901043
-0.08978705579913789,-0.02285705695665552,0.04046565092073323,0.0044118837784638334
-0.047667905260240985,-0.0070673814314011485,0.0609806719891971,-0.06356729432062384
0.0018175712388592419,0.02437628014923346,-0.006583760933504622,-0.02691317669203795
-0.003912415427686472,0.060505410565700773,0.00686735881657953,-0.06345803245230129
-0.010189911487235553,0.038515237704314254,0.12419697367772496,-0.04998735722669943
-0.07939567211573513,0.09315350470947231,0.11220038415228246,-0.16935112654721363
-0.05500646905744144,0.09717223365191405,0.04890120071024058,-0.09874407556649137
0.040329228044560295,0.026321562023210482,0.08682329458978215,-0.13215232618054018
0.010318482696721046,0.004013816824009281,-0.016172755496166667,0.04729006276429716
0.0035566235426242043,-0.07596010470869673,0.0004706606356164045,-0.026786538773688272
-0.06123260360998881,-0.0678973591757494,-0.16071125062639224,0.20903520703123663
-0.06467535874661273,0.09272506788053464,0.10084922611308231,-0.004862460039640651
-0.07134263429418747,-0.021079603542918685,-0.09946964468840447,0.21953767418297748
0.053935287633586404,-0.035063196193093504,0.020482609388890745,-0.06419376884486774
-0.09282946666321178,-0.07866426197164018,-0.07417522844369005,0.16936248083933886
-0.09352457512322783,-0.026478170758563208,0.017743563437132563,0.14686133778209554
0.004475085571919002,0.003036853099727607,-0.09213454100591656,0.04706743509195126
0.06146049625488717,-0.06579239485691502,-0.060022130529187825,0.06282463575562398
-0.06655681371117442,0.04009413392194003,0.07618858188629143,-0.028363216374203533
0.04026588030313566,0.07802175039958192,0.07880003519029331,-0.14498438658211732
-0.015636999572002735,0.0480411541213899,-0.024842877224391657,0.067159281185482
-0.01460552322276662,0.09397376102918867,0.13219332208688211,-0.10588162885486396
-0.05340497591900526,-0.058239080495702214,0.0060812305139083325,0.14419907596148424
-0.08296502009465737,0.015687499781726344,-0.017122224753804104,-0.018752783589956676
-0.027157857952019332,0.010695102626382916,-0.05711945614827964,0.08076584844444994
0.007955688583153903,0.05212099712198723,-0.03523973932192068,-0.0010027323580797092
0.019561970462685402,-0.05076061216917869,0.05499095382751399,0.0021128836361764686
0.01891162957138867,-0.054186300733189,0.0009154915728987051,-0.07265442517034663
-0.09942517192952896,0.01751983901963952,0.07250041974483881,0.0864032259936906
0.024207175273562268,0.07691988174978334,0.06691351473921629,-0.10560674361016568
-0.03158546722599127,0.02300903603362947,0.0722970926092174,-0.09617412387385021
-0.0023258434381189935,-0.05397674976055444,-0.023953246522964253,0.11933342134742397
0.0008963350739384923,-0.07397433797230304,-0.03550351353010546,0.1450308480078614
-0.05542787731214663,-0.061248090520325184,-0.07268159233536098,0.20376989566817727
0.014058816773705282,0.0962083834806424,0.10078531693561955,-0.1207614066386459
0.006340801203196772,0.09831421962602291,0.17179963623070701,-0.2576032814134748
-0.0036006574014973286,-0.0815147167168892,-0.1093859919524947,0.21526822508519702
0.04126192517837071,-0.09724334122170189,-0.15210780284453235,0.04223887688861573
-0.09737461502181177,-0.015772384245565527,-0.1065627123495731,0.1478576519926638
0.0034516952472596063,0.09443686775401175,0.11295292681765962,-0.08649427587386951
0.041501678265346675,0.043062741847374686,0.00596096065117422,-0.10824023963290677
0.09303632512387344,0.009970806077921668,-0.01817855643478777,-0.06833503170504851
0.006239022415058998,-0.017911010577765757,-0.09826662513997758,0.01790457818592782
-0.03327672775442214,-0.07949424971272118,-0.12132029666106106,0.20645872630482107
-0.09975164365295104,-0.08373588987137526,-0.07096219859749496,0.09822970277330785
0.04426036994360533,-0.021336580549194184,-0.03261956830468852,-0.06695101963613057
-0.03895541541745123,-0.08802476021776343,-0.007825479376046482,0.05535277611462906
-0.07918132172308073,-0.035290285523749826,-0.11405377889191784,0.17626676967364235
0.015190977786620569,0.06517322184658661,0.13024015835350888,-0.14149125709892993
0.05233231104590563,0.06539355221825185,0.03200384080215267,-0.004279759693973179
0.04195782898036077,0.02759244327076346,0.019860838473050927,0.005532289329963629
0.05226439257039539,-0.06061359144992815,0.04892996665510265,0.025778671745161158
0.035082197396888254,-0.09907654979697317,-0.0880955029959282,0.16601060404498325
0.01855660677242399,-0.07660445645744957,-0.13658059837811765,0.11166161546907719
-0.09078871143381102,-0.04934094462294558,0.0059685987043437555,0.0900975603655227
-0.08722038818595171,0.017007204666727588,0.06432088794929473,-0.032479754482614816
-0.054088311618898315,-0.06347444751508464,-0.0474492305437674,0.04894691226287638
0.021956473667471194,-0.059265336100075096,-0.02046333806026268,0.030793414496441046
-0.0638805740239641,-0.04990532887869903,0.027059871796101247,0.1283772195223321
0.01876164100010573,-0.049390873795865244,-0.12427805960269842,0.14079683072543897
-0.08061901498997509,0.0693145199821141,0.12855838156780097,-0.016840610617441146
0.04979724416134185,-0.06141604752821661,0.03631463814959927,-0.013495551203338445
0.002174153095442846,0.031041301533327903,0.022945264793856005,-0.019306120884343476
-0.025785518277672087,-0.042900593076133454,-0.09716348018886922,0.14818596974833637
0.032307066937242085,0.06448117896231095,0.13345069309411212,-0.1233797798681287
0.020864209352775248,0.04400455807188644,0.017516337862686727,-0.10422071619001982
0.0956692714875895,0.013073210969227395,0.08341728029539645,-0.04696720487941744
-0.08337373960389266,-0.018143231543024482,0.0486203984858824,-0.022643848854390573
0.09476794039324732,-0.02331070070656889,-0.01631114987578405,-0.08798686488613444
0.011445889043535787,0.076439549998531,0.11432494371726115,-0.22432069820066944
0.01516960644971406,0.011077147828248576,-0.017678137343668524,0.006473099591182665
-0.08424506794450151,-0.07444749366999284,-0.00780839948365869,0.11406657137940081
0.05431228994952775,0.0896583799097519,0.10142008403413245,-0.23675841892051866
0.06682327910555827,0.043540412712071264,-0.05140811544556924,0.06299759815049573
-0.06629346217839474,-0.09979696154346927,-0.09467189412588874,0.20632988998423785
-0.032867602614985156,-0.08719303704521404,-0.09851448118549633,0.17174920290526072
0.046493699135431776,-0.04015546853840342,0.0019825310429675107,0.06600384939648482
-0.07701298255806668,-0.060091929137658755,-0.12011559356968368,0.2275941285062516
-0.09119397494168047,0.08172347126728358,0.10288712832544099,-0.030633760866853668
0.07041247901764597,0.0761321636137069,0.025437706028013214,-0.02032833881660856
0.006947611031344406,-0.04448945023505233,-0.11871464182529812,0.17782136347356026
0.06117486959728577,0.07684878854890534,-0.0016515583662169708,-0.11182098219839517
-0.07412750104547801,0.02010752800062865,0.021223970996750746,-0.0582519101764164
0.03692515414338765,0.03721911701335037,0.039706438021540405,-0.1425664565959308
0.0402936422228663,0.041589972084480314,0.0713451288038867,-0.031228242769637288
-0.06346121951504331,0.09439703357777379,0.1534209177129673,-0.07193805883501025
-0.05825927341851023,-0.06533086450369652,0.018987578468073578,0.058165743916990184
0.00465843411868247,0.09812817003138438,0.00379754827507571,-0.06628315629892598
0.06043446021148399,0.07247204811812946,0.16223278904952865,-0.11753474706060099
-0.09114864478513918,0.02473123112220385,0.077191002574278,0.07574909353112183
-0.004910493412249958,0.09717914904612177,0.03408105820601576,-0.1415760238479089
-0.09834517659153064,-0.07318095295458077,-0.06363376645301438,0.22675759234754336
-0.030093924225917126,-0.02943339189555849,0.022771185270454703,-0.07382188665284344
0.06821616858615531,0.04461924701980133,0.11832449811468751,-0.19349645535634946
-0.08946424140918197,0.02453838018979508,0.09288321602920602,-0.10869506976939276
0.030302436791343285,0.05202765296999026,-0.029069792301860756,0.06668767012029071
-0.06363394229973929,0.016723508700489734,0.036326087788636253,-0.0068801151368050924
-0.04194240162476055,0.03566108880145577,0.10611343400596401,-0.10975408803518852
-0.026448494137376197,0.06014924393200127,0.011912788064592852,-0.06303257290763435
-0.04086823433719731,-0.06771094653209415,-0.058623752017681524,0.13911459414735028
-0.0813365646612414,0.01816748852898717,-0.011759137379485616,0.029515262320434867
0.06713457936014397,0.047299775350175766,0.1296379999009604,-0.11739356189846495
-0.06644540083747555,-0.07012666377911128,-0.11804833103870332,0.16241675363347513
0.08230832571105884,-0.019553865665591807,0.04886696320953103,-0.11775255713228452
0.03639741958975795,0.058934589282060273,0.011228958478096095,0.004256614400267984
-0.06488769359261032,-0.06747503740682988,-0.011536895299763372,0.0015177760324598527
0.0511339480946332,0.03444902571779551,0.12310738669557134,-0.18699238338789123
-0.030341902172244348,0.043714147044632085,0.1177186523983717,-0.14332437819384147
0.009193182982462814,0.015336753009103615,0.004028295380136106,-0.010555952211799351
0.08512407273021216,0.030017370855701775,0.10634755508286714,-0.1283087548953479
0.019535566648762853,0.05416403764211597,0.04925406649753997,-0.09119199191795353
0.053783200883332216,-0.07843008001702914,-0.09859389100268512,0.052456003094805845
-0.004122998767435118,0.08354683929986892,0.010856548298668611,0.022368299880281644
-0.06998126462164041,-0.04416314341999359,-0.02953291852595455,0.03175336032808124
0.07704782697975385,0.050348655432173456,0.11827369011945818,-0.07668229410712246
0.08804491210713464,-0.06735664236305494,0.03227388391861858,-0.05044394463641602
0.04333132584922783,0.02827310784243614,-0.02326667119686348,0.04204224786804943
0.027458639862299267,-0.06961344725065839,0.04667954490859003,-0.0343870252915935
0.006955680300084907,0.0456372374711935,0.008294837595822543,-0.0745525361784398
0.062475430697565754,-0.04665997536736515,-0.060197819426228344,0.0864119031315623
-0.08715405713145602,-0.06207776639346203,0.02875073361397304,-0.020695682762714558
0.06738665071971725,-0.09863373108671095,0.0063700555417500054,0.018441274614075222
-0.02941214528741519,-0.014987466332979066,0.06472456599623262,-0.11886381798592285
0.00033428337627880444,0.021759187286229248,0.06330266776053965,-0.1198091369487902
-0.08478657249551236,0.008948747784238084,0.05484848639884209,-0.03310657425965341
0.08013963527067397,-0.08596036230148019,-0.0888351280410688,-0.02580955267857165
-0.07678244315886547,0.08074356190042833,-0.027293216283050793,0.058247193793587754
-0.05207237636350644,0.08754129836970626,0.13842500398867488,-0.15980269211486847
0.030413762117834142,-0.01506505990931098,-0.09448458453956986,0.09175937413171611
0.04478178067758054,-0.08664808688466655,-0.06284651058899088,0.13154061437277803
0.04578635009732149,0.05580040282522633,0.08315297471544753,-0.2100864079620329
0.07592424302871353,-0.08153941623071642,0.013462687000877396,-0.09295070312938025
0.07818329921087913,0.09692779978032767,0.13232977021665474,-0.27343285746048496
0.07210739703912003,-0.04016711531185784,0.08343214627116803,-0.18855038731581877
0.07731788399439912,0.056461200038620235,-0.011532354145901744,-0.11254927162263412
0.027930142561806093,0.01793874566881326,0.0568930436157566,0.005527212238231355
0.044619351376716465,0.07174762445564392,0.06790712550055039,-0.05191768181755707
0.0915295647448294,-0.06849598886256139,-0.11531371603051882,0.09744245082689906
-0.0775201241773561,0.08789200685357768,0.09582994941344507,0.031155801397786717
-0.0411728587528665,-0.02981285539784065,-0.049974111339464306,0.008948661481532463
-0.09713673547963096,0.005444082261032129,0.0566393512545559,0.020470189327360534
0.06328117205479461,0.03238946381073504,0.032150296407003315,-0.14360389218260974
0.007767427177420669,-0.048261286970077366,0.06015121838453096,0.02240990865150813
0.039642846608506255,0.0592128931698328,-0.006022268032157899,0.017798677243635604
-0.0482378151208281,-0.01968274578533144,-0.009830370130071927,-0.023623452846575084
-0.09094684716474327,0.006160438049909914,0.04850070861482243,0.02288327685037318
-0.011088433970811301,-0.045966699942096415,-0.04434529603388096,0.02015767842303586
-0.01605181974834151,-0.05411146386423036,-0.12690016248750402,0.05126805344686779
0.007286846256576093,0.03135965581668723,0.00023950724008398733,-0.004524642474423487
-0.07378283940767127,-0.0378905035572305,-0.023406748428670666,0.1281320278948948
-0.03470309042087601,0.06186632540489914,0.12814892286782004,-0.14062934762252763
0.07502381162286209,-0.03628576695901234,-0.051339463406077396,-0.08607685888993981
0.027753020721032973,0.07091170135420777,-0.012713091351141861,-0.017352238707601438
0.08395002747444891,-0.09810502277743208,-0.10319715567280016,0.009370751271806754
-0.08738520765523372,-0.07154216165883542,-0.12015126917896612,0.2888991784732792
-0.07223911987749237,-0.09122757938230336,-0.12267800963930503,0.2866783206629657
-0.06766456132441326,0.01291794425931185,-0.003887967574723118,0.10502186792762422
-0.09394039054565229,-0.07605356828561421,-0.16594022957995597,0.16910382614839992
-0.0207811588721957,-0.08896010486648219,-0.01690323218947444,-0.018652289807572622
-0.017402095275527746,0.08363303922832127,0.14528169856961895,-0.11042060789159461
0.047391784250503166,-0.0851703849604833,-0.12791823930459537,0.1795930224235308
-0.07039362990034342,-0.044346533097128285,-0.07097563802896678,0.22525112006905587
0.06080120991159163,-0.015157019587918638,-0.08242886606136061,0.07764442213783904
-0.013475429730442051,0.03051206359888939,-0.0616789299511213,-0.014749579784407246
0.04099967540859775,-0.03493264157818446,0.01931337506076173,0.04019528637396719
-0.03522077251430322,0.04197179859600014,0.003440129378153075,-0.04465203924381549
-0.09931043767349222,-0.039050594320443,-0.14563047297516657,0.30081202367906207
0.07378838748441202,0.0058903339195458815,0.029707576418613615,-0.014215723493901433
0.019417432958976508,-0.034513205108309894,0.07511988756014093,-0.15382126737291474
-0.03899929386483758,-0.0008337445326039028,-0.018834360216323606,0.0915429514061624
0.029071181657987888,0.031199582779978585,0.03821299566830755,-0.015371094820894618
0.08796515401722824,-0.033751002251190806,-0.024140097762767442,-0.023513899096122996
0.01249093225449771,-0.05804195376355395,-0.08629939137427917,0.0029565508693880777
-0.0810297157606112,0.0926551657750696,0.1153482668095409,-0.09890955774015728
-0.06385145200914935,-0.020182469321808047,-0.08303519739071755,0.13123968310412037
0.09148418800979347,0.09031203344460381,-0.010065699088517982,-0.12731562685510356
0.0861298716559877,-0.05905101701773714,-0.035716440847841424,-0.04455952005646152
-0.05173853361939349,0.08318883996959806,-0.00658346402890838,-0.04980681666630028
-0.04237068270067974,-0.07474643852865281,-0.006368535602298109,0.0853418751074771
-0.02830587891001138,-0.019537500429951588,0.026538962928613474,0.04263529015717927
-0.017652559275948373,-0.011830656387733757,0.020206920013585837,-0.03864244700859827
-0.08287083946249528,-0.06499869107866221,0.004868464918516099,0.11326263027904176
0.05438440271229392,-0.006128833837633935,-0.019599020509336318,-0.015493801073438396
-0.03230480326810024,0.033549334888584526,0.06689259798949777,-0.04688194967395668
-0.09602282641884222,-0.053866173920079266,-0.049563584171462005,0.1050255241453629
0.08936709240617649,0.07711523129286388,0.16830929717151527,-0.1820362636715001
-0.08741425550742049,-0.07568332124508129,0.006484576665398492,0.06540940915320799
0.05494478150009091,0.000992561328070879,0.03429709830385627,-0.0995687699137338
0.08262556167221222,0.027361569996154744,0.12767170071804756,-0.25180785439327
-0.0017974246344776013,0.02674407140891788,-0.025690838758774873,0.00998025800184351
-0.001794344374239823,-0.0006944694076112395,0.0671561120750094,-0.0160541182164669
0.03519100918595211,0.05866910072996831,0.1311727986624654,-0.13842720981743045
0.007575859192834475,0.02606523365977062,0.01971278512611939,0.0029890523579945635
-0.05628265017776142,-0.07075980491768251,-0.07006364270543562,0.1449260166013095
0.03618544393924289,-0.03699918539061704,-0.10643092301483982,0.1658935781601309
-0.07308918708834872,-0.045244944435135076,-0.13004096272161397,0.13408520844996347
0.008618315658623768,0.0924013406798278,-0.01048330472034982,0.0480924429634325
0.03576642193410759,-0.022555566722432085,-0.10500518040201356,0.015580963070610784
-0.03185276332789465,-0.06938046317754908,0.027450782559172646,0.09908018121661305
-0.054934222558506884,-0.02295607878000845,-0.0958665131481587,0.08273706395460023
-0.06659389110115432,0.010027400221193056,-0.0502911542929534,0.06909302835980603
-0.008733140330633396,-0.02700832237673352,-0.1126539049273235,0.05233452443578061
0.011307998636665123,0.02751005579593202,0.030188793924232044,-0.05235007497325183
0.03552327603557481,-0.009964182633412477,0.09710289096221944,-0.15042437558312322
0.006334955839789894,0.021621018840198375,-0.0036403481008285207,0.05015755041809252
0.0231115998666076,0.054395298436015704,0.06590411041928412,-0.003964704570156269
0.09293084546378025,0.020179452520918795,0.08096059424687985,-0.2236798552626243
0.08064676039645813,-0.04105560538688962,-0.0652990443985828,-0.0015166983770864909
0.04759070084645911,-0.044323649840788626,0.033054125835336144,-0.11014075710223822
-0.08201512226577501,-0.010784339227356513,-0.09330019092703379,0.06482081427812134
0.03496998286854752,-0.07719859847519486,0.007706961687638417,-0.010104360615013167
0.08013803736214617,0.09743327018654396,0.10099708345938331,-0.15919291268905933
-0.07403054588900407,-0.018669464377288378,0.006723967529335861,-0.02782435433221598
-0.09494485225666693,-0.03774737219304247,-0.12180943747162398,0.22946882906116964
0.06076404379426886,-0.0781381572328575,-0.11710816545111336,0.05410454031983197
-0.06905941759265047,-0.09740475150214029,-0.08028157142596576,0.13683605662676876
-0.06858558461559117,-0.08223726373563359,-0.0909740373060105,0.11872777607790402
-0.028471282695072597,0.0314761823826967,-0.022550111738521228,-0.022374538519979413
-0.06865358524054584,0.03152707679186481,-0.04727764827342642,0.18059945920819392
0.06932340843130816,-0.04375898285804787,-0.044138167176655085,-0.06684830304638022
-0.07231425480114635,0.09238976907613025,0.002582288308720093,0.10966800992029199
-0.07109923788382554,-0.09790594801094077,-0.11383471931852497,0.25502135543507404
0.09477705839766484,0.09156594983284214,0.09328584658687192,-0.1020724521620979
0.028053355864926133,0.036770552423322,0.04914826454923055,-0.14203123339718263
-0.06799716376184714,-0.03770926628479163,-0.1366710410621109,0.18983518759898704
-0.08514768182089441,-0.02757836864836176,-0.016044112388504728,0.029436139540512073
-0.0692143909911559,0.036649982136597814,0.0465984967942576,0.06986879744276173
0.08861087288623917,0.07823720791245284,0.12847991922600221,-0.21003596160217913
-0.015624713557978162,-0.010509918632932741,-0.013366477960668347,0.0639291531638056
-0.06091943897429195,-0.020325781934217663,0.0364962635890772,0.04835474816901123
0.09144581667938165,-0.012623602123774558,-0.0313079352252554,-0.0017511537538191166
0.05748505007212695,0.08886983409762186,0.07384762111810442,-0.06031503009212846
-0.0026078643569560633,0.02552946984343618,-0.049307692306979616,0.1082772029187887
-0.03317884336735365,0.04107151800831432,-0.07092002645763484,-0.0174000654694087
-0.09933300410458373,-0.09459350566545362,-0.034035280329210785,0.09126042283423488
-0.005112275519805351,0.03163606891200957,0.09034761839870897,-0.07029008253935039
0.008870681099470798,0.033705171605310336,0.09205502237942781,-0.03276952820003859
-0.07968319245872933,0.07009273363740573,0.09208767734568582,-0.10065750497180798
0.09675448823137162,-0.08233077121153685,0.03332363195564283,-0.03795796348280353
0.05638963716046316,0.007302390568083281,-0.06559264915058678,-0.0409417215969254
0.00621654496294817,0.06226995388417983,-0.019110073385575764,-0.06144937293249628
0.008437898533459914,-0.0831576425211408,0.004211560889570726,-0.053764440072873836
-0.03497201181890537,-0.09231634348829738,-0.06529909869620211,0.04010138358678686
-0.05092500932219728,0.059956469203523544,0.11962925277423489,-0.028260032566734913
0.0016163153043130263,0.016750823230914952,0.009266332814869247,-0.1045188075948967
0.020049469275474574,-0.03468385089728805,-0.010522304697306473,0.07181437255949844
-0.02180837134401367,-0.037234395051647926,-0.0566152067676959,0.031285008997362175
