prevalence of diabetes,infection hospitalisation rate,proportion of population over 60,covid-19 incidence,number of intensive care beds per inhabitants
-0.06287164167322855,-0.04039440463664866,-0.00860732809385116,0.028965177154169176,-0.03463279252111655
-0.09939559983268295,0.16173891291744602,-0.017164998717477148,-0.03028999945203177,-0.012389714394314758
-0.08003308098142356,0.17651473328129735,-0.09645710835058292,0.09646780428607972,-0.008728367601339576
0.05498595701781252,0.1404990499999398,-0.05515364232883953,0.02101294196966294,0.03327926594283348
-0.09677256235859424,0.02882330218590448,-0.045170470384991494,0.09536070820580443,0.027702556924579624
0.07703094776744758,-0.1885904684313317,0.03341040656364308,0.01655106492972038,-0.028247340963923853
-0.04828093932519942,-0.13917725128993153,0.07473637151365725,0.010264459705170856,-0.08170210878064128
-0.011111681513448612,-0.07027644103100457,0.05753471411682737,-0.12271445074005029,-0.067347400613538
0.0797363414810332,-0.1924815059144755,0.06482230363432936,-0.043372826644102164,0.07044261399898319
-0.022410010500505558,0.04891023965919202,-0.010243541330403658,0.06833928928520498,0.06273854654693417
0.0954157244503255,-0.1942171209180211,0.005338470376011359,0.09167601216215808,0.013903278282826628
-0.0033489885725941433,0.03931196241913588,-0.019813767568030924,-0.03920960260261508,0.02437339538821559
-0.006761316171619973,0.07409093045267287,0.04823862165774684,-0.09452722091344684,0.04789769395120297
-0.08872510947542042,0.02341746893496141,0.01583961457060326,-0.09923380685645623,0.027770677857261727
0.002366853976854242,-0.11536322166309398,0.07088497611225728,0.024553734583371456,0.00221660808705966
-0.02087978266326318,0.01772950270409472,-0.08657300525693996,0.17090472829162084,-0.0051010297102301455
0.014067835460085007,-0.027465345862163953,-0.015044924240754876,0.11146615078547381,0.06098896512410673
-0.0667987227884072,0.1583982013369667,-0.04875460560571317,0.04916896894891356,0.04679622864643823
0.07856013511544122,0.09433638718180455,-0.06956062893488608,-0.000306736133776922,0.0394955082926256
0.0896877482432116,-0.06521290590094285,0.0939928499946491,-0.190897416934906,0.03614102225898999
-0.060927946251338266,-0.03593046817327401,0.07488450782777509,0.0030827815732373393,-0.07625834823858463
0.09173474283074891,0.08500284089541527,-0.024633478476528664,-0.029920738878001653,0.07345621328477683
0.05438576103701271,-0.1494113458818739,0.06471618818930114,-0.032061551056611806,0.007410301412429085
-0.08320264222092022,-0.002187120560021308,0.08223779104736481,-0.030616265517930313,0.013478646797768862
-0.016752399496262036,0.14881094806312495,-0.09193098046321775,0.03943871814569803,-0.04715463080348164
-0.008547962870721265,0.04294743916062708,-0.05374326507166099,0.0439066082104865,-0.015661124650841046
-0.03968115691541064,0.06515927536816553,0.03792402737153927,-0.010351896761175608,0.05220196340925315
-0.04805606647484647,0.1081977509607387,-0.007447409665925206,-0.0636980844338013,0.021194070050153252
-0.06512126589451078,-0.04156766934217937,-0.013942782743901622,0.1093633519148832,-0.036729657175619365
-0.09108516385757143,0.17413188778756994,0.03831634062819608,-0.11365376908904865,0.040991791719536735
0.09002095307027827,0.023464649798087704,0.031651665638765814,-0.09427654542235957,0.018221638696563347
0.1169179822899214,-0.1354109493003709,0.09464473030798931,-0.08426149661847446,-0.06645569668819903
-0.04362850041217494,0.12866554404339864,-0.05875533437569722,-0.014799051829971432,0.01551720812448483
0.04457106276452256,0.05853599333483284,-0.04027920189768015,-0.04816687006572815,-0.07938049446696399
-0.04790690297155482,0.041705446528173484,-0.01959547444425816,0.08888574961178257,0.04469994528985502
0.0284951153227856,-0.04434053308719421,0.06676434546642432,-0.06572956557881532,0.04783991349788577
-0.004063199089740344,-0.03237904467975446,-0.024627555361589518,-0.013256952484099367,-0.029528731495435445
-0.058044616627016515,0.043556046601118045,0.06555407893014015,-0.052993543265294346,0.04803257016243759
0.0029265813826419036,-0.11134629666316787,0.0746239361614357,-0.09007649476219522,0.04852641052249154
-0.0017760894151492256,-0.04260733505298134,0.09408750615644895,-0.07125877526910868,0.08600420056433877
0.03171912657241945,-0.030399503947489442,0.03884948077890832,0.05036397251775675,-0.04633226554864851
0.09639367532062461,-0.12674442353909302,0.003063622973106736,-0.010610325923362253,-0.06092088864526666
0.09763410781612714,0.0017672198153128038,0.04958193220872348,-0.09799518822492004,0.0065997334721073775
-0.02575998064618029,-0.02745398202973652,-0.004480014394855875,-0.04435815716937071,0.09193043321411287
0.031900152657845196,0.022450463241190606,-0.0465519737513751,0.13753278945043773,0.0711111795051231
0.04228686183511301,-0.03720931329907947,-0.06707291803032453,0.12866657769803178,0.028966953315818084
0.00933358949101363,0.047471563407496135,0.06671697713016753,-0.15281935846698774,-0.0658928490615784
0.0748761805130784,-0.035982411354952976,0.02242017108081995,0.05493641286399199,0.07235150331293952
0.06405447542783449,-0.0493363331134603,-0.09564675598644595,0.14442390556100224,0.04587166849151175
0.0045456166947347686,0.0003493469573515491,0.07167165960565205,-0.10868132840418548,0.0988897363804486
-0.03528810692768625,0.1373043180684605,-0.055310065422550375,0.06660113583258301,-0.005663067940423011
0.024872903206878332,-0.011205582402870194,-0.00522783771325061,-0.08391999176860174,-0.09152524461522574
0.029168783943355245,-0.1558412987966954,0.08338342656298692,-0.09315077400129791,0.09654879743315672
0.0238289373044796,0.06600733342203019,-0.008079230618249417,-0.055484719735457225,-0.06512833574328603
0.09608773912262561,-0.23371558918848612,0.06327024617737895,0.022287800602574702,-0.030559278558530287
0.0788058609323257,-0.13158743942029888,0.09124158218494807,-0.002670215001833537,-0.022240398387500207
-0.012998667385691162,0.12212978079539438,-0.08228440023463982,0.11783914255701795,0.0399734900032149
-0.06212855427225367,0.011074527369730691,0.04929305193232161,0.014876106559385212,-0.04228541055556925
-0.07594976102615267,0.20719074579346522,-0.05167270669824778,-0.013257642471163712,-0.0745785900031194
0.02450876391598064,0.0019218354641896418,-0.061512717141164734,0.03857101204172867,0.06790537636948552
0.055784291354467185,-0.011747429202903817,-0.06674639748948491,0.1261311158537718,0.01841003302185873
-0.026191939605234065,-0.04186935623034691,-0.008638962581936777,-0.005218949450425354,-0.004859408918234623
-0.030470482897820353,-0.12566363893886676,0.049231647288474845,-0.04380379595286017,0.018206567916891722
-0.05932642324402839,0.14477233053981825,-0.008003702717123987,-0.040385250027801106,0.031135467706206787
0.029343544745555616,-0.09369253317109572,0.056228239237896355,-0.04077278664523116,-0.07611152102632522
-0.05709631697392374,0.005296230631540083,-0.024477665127745102,0.07741416305931462,0.09121495939828259
0.015234221055893987,0.04100206628314842,-0.01113825982208401,-0.044585132020736884,-0.09530767246929382
0.0364674447715031,-0.012879939139038843,0.014206816770644684,0.07918108750440742,0.05827182840327616
-0.07083993053235361,0.02523608158194848,0.02425673991605168,0.039057005379273195,-0.018459902363458444
0.09559869764280696,0.04182647206469764,-0.005725812631304519,-0.03296141237048702,0.02413689286759868
-0.03585267557536612,-0.0509583138233433,0.0299613564957191,0.025466223821466502,-0.07829798092693266
0.10666963771710694,-0.2192305819182418,0.07335365062587004,-0.04074302896113488,0.05400641484173119
-0.026054049492822143,0.12570431738814686,-0.02251292894479881,-0.00804580046643211,-0.07722555335659874
-0.002481911839158012,-0.12239559428771862,0.07866259738054965,0.01890097962836461,-0.022202520962102998
-0.07824343461013339,-0.03246314074154113,0.05909346621862663,-0.06216970326000049,0.025652671482097655
-0.037211613285620795,0.018706625410298973,0.08308776101212376,-0.16909837802118793,0.08960120992090465
0.0786210872267691,-0.04110622057195734,-0.09814323022647825,0.057601368535166196,-0.036986430096972736
-0.1024028645015355,0.16596241047272473,-0.09822828696064943,0.10554701307079761,0.09789197448848791
0.08685276419745995,-0.21485180240775378,0.062294075549577804,-0.019523930334946323,0.05262864813078352
0.03736441795879007,0.05445982103297611,0.012994867376129954,-0.08636841297033095,-0.08185723507968362
0.09812781122777386,-0.06863183101322184,0.08557941600590058,-0.11305554011493382,-0.07539539029739573
0.03899862806600491,-0.08933139216236595,-0.007923380775469321,0.05907378452813729,-0.07807958820547987
0.05098753370171579,0.022394005708452226,-0.03897073396199635,0.02105698277617852,-0.026203416397610438
-0.014111122675312397,-0.054166174754432965,0.05424014931564383,-0.07254896195349225,0.09636042348742344
-0.015334369579924182,0.07224423279606523,-0.05660531513672669,-0.03333976666558867,0.039455142999813175
0.005744309962779939,0.16167958904630633,-0.0907203871688636,0.0282820030573286,0.003718426312886103
-0.0868800364075104,-0.005668709674053019,0.03225921864413228,0.05625034363766377,-0.016252034326750778
0.004053555894636081,0.21626690958647954,-0.09511589682385245,0.015353655666731511,0.06681569902676332
0.06509701972749676,-0.164745247367182,0.09302005069834665,-0.03915741727075528,0.04097067909390045
0.023988662157374604,0.008313580159058448,-0.09954489466637254,0.05812463980896948,-0.0072963316875532536
-0.0254215298519647,-0.04712786716449208,0.012377444113926536,0.017790953076976264,-0.016045940793603733
-0.07726677964634275,0.07849711519373545,-0.0621396970161952,0.021108943306855657,-0.05546243186361044
-0.05168127584185539,-0.1023594646913242,0.07286620515302591,-0.044090267377882186,0.07182558452664853
-0.01075666465598336,0.021093840175636168,-0.011178886466855165,-0.07654445815740218,-0.043411480008613015
0.02350105263802565,-0.10673316208790415,0.004604314096952389,0.06376627509081119,-0.07269770841823718
0.005642975306939996,-0.15242734613298,0.09970856938901607,-0.026656784527817612,0.09410554097873197
0.07576613022919665,0.08328228989557929,-0.08788246533880247,0.08748984101899474,-0.00047970923463133697
-0.05050758210907029,0.07119413824000094,-0.054075076380482305,0.10452011480724746,-0.041034261252442895
0.00047223772342233974,0.08187148361346404,-0.08836210647000867,0.003285245278673868,0.04626675818874118
-0.04284083155209414,-0.06242205640743749,0.0636384696511961,0.015711663513147553,0.03723854836312515
0.011298863029212552,0.12663249117516712,-0.043038827111348904,0.023207621362323433,0.003949577193895243
-0.03445066594963706,-0.012268052151485784,-0.021626709547026543,0.03903847134372037,-0.039236692272045987
-0.07791538202016468,0.046100237580112655,-0.027092833192178284,0.06405458820444174,0.08702253496910936
-0.06892014443708397,-0.09072606679332514,0.06068959011204175,-0.06588355941305793,-0.015443445563539743
-0.006823416472303662,-0.06269481989794878,0.0585815890082034,-0.060457419660747594,0.010088880647601578
-0.0040625207684351905,-0.088234589676356,-0.010861270036065768,0.02445268333985243,-0.004596241359886566
0.04613537537523984,-0.020852751962187457,0.07747026270115748,-0.043470647974439294,0.02516657050227758
-0.10886093820430753,0.07041351723622058,-0.05626502236449835,0.1472344102690597,-0.09782135781205717
-0.08095951973830269,-0.10256165583609461,0.0479407971512536,0.016025646889263764,0.006629682034240775
0.10728000830555373,-0.24230497484587912,0.06286097037889266,-0.02011101657633383,0.05576019429949117
0.06926187047816316,-0.01697770175412659,-0.03373502644736284,-0.013909286037684633,-0.05243318493820679
-0.0945057179231171,0.11383633261568803,-0.07101315015129855,0.11892467320034363,-0.03945210572967839
0.013246380047685176,0.01670240434529746,-0.08086279015418495,0.012404398781928172,-0.038328472266714965
-0.07678949479255909,0.133294797101973,-0.01816642869675196,0.017094521615073244,0.0657005513411662
-0.06736728138017967,-0.018706973021535185,-0.047169609585629414,0.13494225934063303,0.08036984075540562
-0.08412187955357062,0.08130813844098655,-0.022263752114830643,0.09552360281244965,-0.08111109699893747
-0.00013808062706287087,-0.02971751958225017,0.0613463985389556,-0.042798897651112784,0.09921269669598984
0.07728988787919411,0.03919947356573333,-0.050304820842498016,0.03644508774924295,-0.02565456248128739
-0.022602942904680862,-0.062208021470077604,0.008670437685320526,-0.007142807136349488,0.06029240494943586
-0.009065813444735801,0.06665477958987198,0.07069225806123552,-0.1664806251606597,-0.056479136185231815
-0.0893886078943359,0.18262951818503856,-0.09844465916701786,0.05424787545999149,0.032618030687532606
0.005429759745879484,-0.10222892301922784,0.03572670673201106,0.05960880505051591,0.008976670581565677
0.07819604895687719,-0.09164325438905865,-0.02896942734595108,0.05505033781351264,0.005251982454049009
0.058012552939145645,-0.16006622285059943,0.09672820317517702,-0.062382418262409645,0.049475306659129165
-0.03554257707520627,0.06080420692744819,-0.03615186715363805,0.062389691046816236,-0.07192619798681964
-0.10676997683430894,0.08270697013542361,-0.07719635118410761,0.08472608383965342,0.013451675469046978
-0.017174814956777234,0.10579657549713734,0.017111424566260358,-0.09708651363155152,0.02878328011124001
-0.032862885866305605,-0.10944083350537046,0.068940249840478,-0.10504242145508107,-0.058169902375906225
-0.04139690467657898,-0.003397119794084316,0.019866062740505258,-0.09369364034669342,0.003959378206460612
-0.019239975995036754,-0.054414895884974585,0.005895034113759648,0.01406091767868924,0.05691729926197958
-0.091177798785496,0.2618765851926502,-0.043429845692940575,-0.04903376796735242,0.06078926952287997
-0.05500202877355604,0.07705878628963996,-0.033183156692777036,-0.010700997592663075,0.026665784638858298
-0.05440171461552027,0.21407896549292738,-0.03288044086448087,-0.04347286299608872,0.025942492587623378
-0.01789635841401409,0.06740986945637573,-0.019079555273875143,0.0426822918736435,-0.00888044972627508
-0.10028431189230286,0.08528062040487497,-0.08818949430333958,0.1114876304724012,0.04264177880362888
0.05834925875671381,0.08653398159827731,-0.05819457331339302,0.06873965376732741,-0.05149909678564357
0.02518555271029039,-0.07574557796286863,0.09525504486428163,-0.12116233872025327,-0.08620931540267007
-0.05156291346201777,0.06192820119475899,0.08641599112862017,-0.1269731157075342,0.013115042713621627
0.05107140286912941,-0.015531439142208364,0.07820750976561905,-0.09292895001148282,-0.03702672680961468
-0.059079194601943566,0.018325249725453262,-0.05060080108180734,0.0793009983690492,0.017460224016513592
0.08362423676683756,-0.16392035386810375,0.07117948729863469,-0.09821434497482816,-0.025229359593877773
-0.03831799842438069,-0.0377566959784046,0.013674980086060134,-0.02145483522082855,-0.07868091445225181
0.011161441423795318,-0.13743999251567782,0.020220884857367172,0.06453926305223397,0.04829316396796074
-0.06993475731582957,0.053739922473556884,-0.09454485555017417,0.09972699929575567,-0.07398784347532555
0.04930321292617242,-0.07828201237492033,0.009719778672756016,-0.05191966438238109,-0.07105206813231457
-0.05042044309940266,-0.05451618042501818,0.07296806548378568,-0.16160980719531245,0.06309719946116085
-0.059727558061097814,0.025404539634372426,-0.01820271308953922,0.08035464137016121,0.09227321187251442
0.07010727848583687,-0.06482608562824525,0.007591527617513333,0.021969482439995962,-0.08336066209664104
-0.039361789584742166,-0.0141164773778692,0.05007826687347597,-0.129567514561872,0.016868171611723118
0.0635886487976022,-0.05714004492658916,-0.08177793899562934,0.15523753436614185,0.049264676556441456
0.04032210452807607,0.08804743649622615,-0.0075940247392346505,-0.006040368617916818,-0.0012131083666393205
-0.0962468480201448,0.0023687807542411565,0.00019931735491809932,-0.07570197801906701,-0.09546132542783148
-0.050988966858856864,-0.005288262183006785,0.03749610558762814,0.035762176100446554,-0.0807135259968625
-0.006380652339315559,0.19596760189992246,-0.06724473204052689,0.014982742361206239,0.09194909145082164
-0.056652030556214886,0.09904778972352307,0.02137921778532552,-0.10193388262989483,-0.06809530876855213
0.0033463429388163966,0.0839431810145639,-0.05083536456947438,-0.03507070271251605,-0.05819724818132524
-0.07723056885221703,-0.02036158866273105,0.05780184625741033,-0.014080194108392827,-0.02775227659308191
-0.07413034967013177,0.11677801172468966,-0.0754823804378228,0.123505041388575,0.06616616829300881
0.04541828854698092,0.006460240623496875,-0.07355400286487426,0.1197550534325339,0.06604000556793596
0.061356710139268994,-0.010281981104747331,-0.08467650214228668,0.15047104930384997,-0.04451101823339257
0.04893993248684607,-0.054553307483492755,0.020026097248845257,0.04741974777937656,-0.02723082871223441
0.008929457140224886,-0.16262808479210117,0.09021679814745798,-0.11092402099494485,-0.044241504352125684
0.03468655679365365,-0.029002242606167045,0.005428206538524688,0.04148193700068967,-0.041010418539031895
0.09062367795850046,-0.09396918849617023,0.05154761196529678,-0.1460909175987637,0.020057461711055408
0.07512594418989918,0.03457664946812636,-0.0465255848961937,0.12481829609175843,-0.06150813280125407
-0.07027589367344936,0.10689418882268614,-0.07529316953331351,0.0967434505396762,-0.035736756010687085
-0.06245153715380297,0.18237053195330816,-0.040981773715284046,-0.05424494744601166,-0.00987105392844205
0.056616961709970166,-0.0398845966156038,-0.015889505902859064,0.02883283979014254,0.051021323895604376
-0.09040527389819493,0.06542609137569223,-0.04789939944197137,0.08688387289057929,-0.029175584056753065
-0.06435204229701302,-0.12508437129888617,0.07852575175625198,-0.0616704879035586,-0.04667547480808203
-0.058445515008918605,-0.01080050916569067,-0.017637714599598814,-0.039914415403197345,6.0112220235455927e-05
-0.07536191970054863,-0.029691360635369344,0.09535463085430704,-0.16117566516263343,-0.06814372094667806
0.07764244380338477,-0.09121775763663273,0.09918913484444972,-0.09724887237684834,0.011076639773168556
0.03241011197943039,-0.10506436967091151,0.038638317273494566,0.053538518977654825,-0.042318382576739144
-0.016802617581477556,-0.057360822486130864,0.02838811046603079,0.0302876308215814,-0.08735766202698836
0.07903644011403987,0.0014683269010490746,0.08952715320345803,-0.12807823467445656,0.08652902526707676
0.06503578094330599,-0.045000160640035466,0.06883738728704453,-0.1267986018087882,-0.09860709680541278
-0.06561497459687603,0.0982080869357297,-0.03854979086317678,-0.024058050755993543,-0.06094973371478745
-0.07494568519494904,0.10692171565671416,-0.09931887229575936,0.17088410843834606,-0.023030223589272675
0.03935417460469773,0.003996644663245914,0.001111000365117354,0.034798578187729495,0.08039551364673792
0.029765648639323263,-0.0867499289577742,-0.006242878891659975,0.09293979456669609,-0.026444956371719175
0.07235493722634141,-0.049811566958292613,-0.03692830707016663,0.0279854256948465,0.04769711222317638
0.04239544437335362,-0.018074068881019756,-0.007759105803102906,0.05171251453181355,-0.07965872154076498
0.016859930437973743,0.01788143214804344,-0.044333310297156286,-0.018457082388732428,0.09178680857269278
